"Bronhouder"	"VTHobject ID"	"Bedrijfstype"	"Beëndigd"	"Adres"	"Gemeente"	"Aantal stallen"	"IPPC"	"NH3 emissie (kg/j)"	"Geur emissie (ouE/s)"	"Fijnstof emissie (g/j)"	"BAG VBO X"	"BAG VBO Y"	"Gem. emissie X"	"Gem. emissie Y"	"Besluitdatum"	"Zaaktype"
"ODNML"	"5807AV2"	"voormalig bedrijf"	"Ja"	"Geysterseweg 2 5807AV Oostrum"	"Venray"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"198808"	"393577"	"198834"	"393589"	"1995-09-20"	"Correctie:ambtshalve wijziging"
"ODNML"	"5807AV30"	"Melkrundvee"	"Nee"	"Geysterseweg 30 5807AV Oostrum"	"Venray"	"4"	"Nee"	"1.283,00"	"0,00"	"13.760,00"	"199907"	"394907"	"199915"	"394890"	"2017-07-26"	"Melding activiteitenbesluit"
"ODNML"	"5807BD2"	"Melkrundvee"	"Nee"	"Mgr. Hanssenstraat 2 5807BD Oostrum"	"Venray"	"1"	"Nee"	"780,00"	"0,00"	"8.880,00"	"198513"	"393520"	"198523"	"393496"	"1994-04-13"	"Melding:onbekend"
"ODNML"	"5807EA17A"	"voormalig bedrijf"	"Ja"	"Wanssumseweg 17A 5807EA Oostrum"	"Venray"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"200044"	"393499"	"199953"	"393622"	"2010-01-01"	"Correctie:ambtshalve wijziging"
"ODNML"	"5807EB6"	"Vleesvarkens"	"Nee"	"De Zomp 6 5807EB OOSTRUM LB"	"Venray"	"3"	"Ja"	"2.364,30"	"55.574,70"	"401.193,00"	"200603"	"393722"	"200630"	"393719"	"2008-05-13"	"Omgevingsvergunning-revisie"
"ODNML"	"5807EB8"	"Leghennen"	"Nee"	"De Zomp 8 5807EB OOSTRUM LB"	"Venray"	"3"	"Ja"	"3.638,12"	"49.068,00"	"3.721.676,00"	"200589"	"393878"	"200637"	"393904"	"2019-06-06"	"Omgevingsvergunning-revisie"
"ODNML"	"5807EB9"	"Geiten"	"Nee"	"De Zomp 9 5807EB OOSTRUM LB"	"Venray"	"1"	"Nee"	"58,00"	"376,00"	"380,00"	"200354"	"394041"	"200337"	"394091"	"2024-10-09"	"Melding Besluit Activiteit Leefomgeving"
"ODNML"	"5807EC1"	"Paarden"	"Nee"	"Buskensven 1 5807EC Oostrum"	"Venray"	"1"	"Nee"	"277,60"	"0,00"	"4.650,00"	"199642"	"393504"	"199613"	"393537"	"2017-06-23"	"Melding activiteitenbesluit"
"ODNML"	"5807ER2"	"Paarden"	"Nee"	"Spralandweg 2 5807ER Oostrum"	"Venray"	"5"	""	"1.684,00"	"9.042,40"	"31.077,00"	"199255"	"394152"	"199280"	"394129"	"2017-06-06"	"Melding activiteitenbesluit met OBM"
"ODNML"	"5807ET12"	"Geiten"	"Nee"	"Vosseveen 12 5807ET Oostrum"	"Venray"	"2"	"Nee"	"2.303,70"	"26.042,40"	"28.437,00"	"201599"	"393321"	"201651"	"393108"	"2005-01-24"	"Omgevingsvergunning-revisie"
"ODNML"	"5807EX6"	"voormalig bedrijf"	"Ja"	"Hulstweg 6 5807EX OOSTRUM LB"	"Venray"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"198545"	"392664"	"198545"	"392664"	"2014-08-26"	"Intrekking:intrekking gehele veebestand"
"ODNML"	"5808AA1A"	"Leghennen"	"Nee"	"Hoogriebroekseweg 1A 5808AA Oirlo"	"Venray"	"6"	"Ja"	"6.632,50"	"20.230,00"	"4.561.000,00"	"197885"	"390200"	"197850"	"390284"	"2011-01-17"	"Omgevingsvergunning-revisie"
"ODNML"	"5808AA21"	"voormalig bedrijf"	"Ja"	"Hoogriebroekseweg 21 5808AA OIRLO"	"Venray"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"198562"	"390974"	"198562"	"390974"	"2014-08-07"	"Intrekking:intrekking gehele veebestand"
"ODNML"	"5808AA3"	"Paarden"	"Nee"	"Hoogriebroekseweg 3 5808AA Oirlo"	"Venray"	"1"	"Nee"	"47,60"	"0,00"	"0,00"	"198011"	"390345"	"198008"	"390346"	"2007-10-09"	"Melding activiteitenbesluit"
"ODNML"	"5808AB12"	"Melkrundvee"	"Nee"	"Koepas 12 5808AB Oirlo"	"Venray"	"1"	"Nee"	"589,60"	"0,00"	"5.092,00"	"197986"	"390746"	"197988"	"390767"	"1999-11-29"	"Melding:onbekend"
"ODNML"	"5808AB2"	"Schapen"	"Nee"	"Koepas 2 5808AB Oirlo"	"Venray"	"2"	"Nee"	"17,50"	"195,00"	"0,00"	"198208"	"390643"	"198228"	"390658"	"2020-05-29"	"Intrekking gedeeltelijk veebestand"
"ODNML"	"5808AC1"	"voormalig bedrijf"	"Ja"	"Rosakker 1 5808AC OIRLO"	"Venray"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"200212"	"390807"	"200212"	"390807"	"2018-06-29"	"Intrekking:intrekking gehele veebestand"
"ODNML"	"5808AD2"	"Leghennen"	"Nee"	"Bremmenkamp 2 5808AD Oirlo"	"Venray"	"6"	"Ja"	"6.221,40"	"24.635,00"	"3.975.100,00"	"199441"	"391296"	"199374"	"391248"	"2013-07-23"	"Omgevingsvergunning milieuneutraal"
"ODNML"	"5808AE1A"	"voormalig bedrijf"	"Ja"	"Castenrayseweg 1A 5808AE OIRLO"	"Venray"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"200357"	"390964"	"200357"	"390964"	"2014-08-05"	"Intrekking:intrekking gehele veebestand"
"ODNML"	"5808AG2"	"Leghennen"	"Nee"	"Castenrayseweg 2 5808AG Oirlo"	"Venray"	"2"	"Ja"	"2.762,86"	"59.097,50"	"1.765.250,00"	"200215"	"391011"	"200114"	"390930"	"2013-11-25"	"Vergunning:Omgevingsvergunning Inrichting"
"ODNML"	"5808AG6"	"voormalig bedrijf"	"Ja"	"Castenrayseweg 6 5808AG OIRLO"	"Venray"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"200324"	"390773"	"200324"	"390773"	"2012-09-30"	"Intrekking:intrekking gehele veebestand"
"ODNML"	"5808AJ14"	"Leghennen"	"Nee"	"Molenhoek 14 5808AJ Oirlo"	"Venray"	"2"	"Ja"	"9.758,40"	"92.440,00"	"8.282.080,00"	"200853"	"390649"	"201010"	"390624"	"2018-06-13"	"Omgevingsvergunning-verandering"
"ODNML"	"5808AJ16"	"Vleesvarkens"	"Nee"	"Molenhoek 16 5808AJ Oirlo"	"Venray"	"3"	"Ja"	"4.638,00"	"70.239,60"	"600.372,00"	"200845"	"390719"	"200898"	"390781"	"2024-03-21"	"Omgevingsvergunning milieuneutraal"
"ODNML"	"5808AK3"	"Leghennen"	"Nee"	"Boddenbroek 3 5808AK Oirlo"	"Venray"	"2"	"Ja"	"3.500,19"	"21.001,14"	"2.683.479,00"	"200687"	"391160"	"200601"	"391266"	"2013-02-21"	"Omgevingsvergunning-verandering"
"ODNML"	"5808AK4"	"Melkrundvee"	"Nee"	"Boddenbroek 4 5808AK Oirlo"	"Venray"	"1"	"Nee"	"2.676,00"	"0,00"	"34.920,00"	"200444"	"390997"	"200532"	"391001"	"2010-05-18"	"Melding:Activiteitenbesluit"
"ODNML"	"5808AL3"	"Leghennen"	"Nee"	"Rotven 3 5808AL Oirlo"	"Venray"	"3"	"Nee"	"3.027,67"	"12.241,02"	"2.100.495,00"	"201365"	"391565"	"201352"	"391634"	"2023-02-25"	"Melding activiteitenbesluit met OBM"
"ODNML"	"5808AL7"	"Vleesvarkens"	"Nee"	"Rotven 7 5808AL OIRLO"	"Venray"	"1"	"Ja"	"2.790,18"	"39.963,00"	"123.822,00"	"201631"	"391700"	"201550"	"391752"	"2013-04-22"	"Omgevingsvergunning-revisie"
"ODNML"	"5808AL8"	"voormalig bedrijf"	"Ja"	"Rotven 8 5808AL Oirlo"	"Venray"	"4"	"Nee"	"nu"	"nu"	"nu"	"201729"	"391641"	"201853"	"391727"	"2024-06-28"	"Intrekking gehele veebestand"
"ODNML"	"5808AM11"	"Zeugen"	"Ja"	"Meerloseweg 11 5808AM OIRLO"	"Venray"	"1"	"Ja"	"nu"	"nu"	"nu"	"201142"	"392317"	"201142"	"392317"	"2025-06-12"	"Intrekken gehele veebestand OW"
"ODNML"	"5808AM12"	"Paarden"	"Nee"	"Meerloseweg 12 5808AM Oirlo"	"Venray"	"1"	"Nee"	"125,00"	"0,00"	"0,00"	"201324"	"392187"	"201373"	"392145"	"2008-04-14"	"Vergunning:onbekend"
"ODNML"	"5808AM18"	"Zeugen"	"Nee"	"Meerloseweg 18 5808AM OIRLO"	"Venray"	"4"	"Ja"	"5.265,44"	"55.644,69"	"457.283,05"	"201520"	"392202"	"201649"	"392201"	"2012-01-12"	"Vergunning:beschikking WM veranderingsvergunning"
"ODNML"	"5808AM6"	"voormalig bedrijf"	"Ja"	"Meerloseweg 6 5808AM Oirlo"	"Venray"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"200910"	"391937"	"200899"	"391901"	"2015-01-01"	"Intrekking:ambtshalve wijziging"
"ODNML"	"5808AN4"	"Paarden"	"Nee"	"Ericaweg 4 5808AN Oirlo"	"Venray"	"1"	"Nee"	"69,95"	"41,00"	"878,00"	"201371"	"392518"	"201319"	"392599"	"2009-11-19"	"Melding:"
"ODNML"	"5808AN7"	"Vleesvarkens"	"Nee"	"Ericaweg 7 5808AN Oirlo"	"Venray"	"4"	"Nee"	"11.155,56"	"59.274,20"	"424.126,00"	"201470"	"392716"	"201517"	"392755"	"1994-10-12"	"Omgevingsvergunning-revisie"
"ODNML"	"5808AP10"	"voormalig bedrijf"	"Ja"	"Gunhoekweg 10 5808AP Oirlo"	"Venray"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"200041"	"392092"	"200047"	"392085"	"2017-09-27"	"Intrekking:ambtshalve wijziging"
"ODNML"	"5808AP15"	"Vleesvarkens"	"Nee"	"Gunhoekweg 15 5808AP Oirlo"	"Venray"	"4"	"Ja"	"7.287,75"	"151.359,55"	"718.029,00"	"201370"	"392715"	"201354"	"392752"	"2024-02-08"	"Omgevingsvergunning-verandering"
"ODNML"	"5808AR11"	"voormalig bedrijf"	"Ja"	"Hoofdstraat 11 5808AR OIRLO"	"Venray"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"200000"	"391717"	"200000"	"391717"	"2019-01-22"	"Intrekking:intrekking gehele veebestand"
"ODNML"	"5808AS47"	"Melkrundvee"	"Nee"	"Hoofdstraat 47 5808AS Oirlo"	"Venray"	"1"	"Nee"	"203,10"	"178,00"	"3.299,00"	"200312"	"391091"	"200342"	"391063"	"1996-01-24"	"Intrekking gedeeltelijk veebestand"
"ODNML"	"5808AV46"	"Zeugen"	"Nee"	"Hoofdstraat 46 5808AV Oirlo"	"Venray"	"5"	"Nee"	"1.442,18"	"12.556,70"	"114.125,00"	"200197"	"391272"	"200161"	"391239"	"2016-10-04"	"Melding activiteitenbesluit met OBM"
"ODNML"	"5808BK11"	"voormalig bedrijf"	"Ja"	"Zandhoek 11 5808BK Oirlo"	"Venray"	"1"	"Nee"	"nu"	"nu"	"nu"	"199282"	"391464"	"199235"	"391448"	"2023-07-12"	"Intrekking gehele veebestand"
"ODNML"	"5808BK11A"	"voormalig bedrijf"	"Ja"	"Zandhoek 11A 5808BK Oirlo"	"Venray"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"199370"	"391423"	"199334"	"391423"	"2012-06-04"	"Intrekking:Omgevingsvergunning intrekking"
"ODNML"	"5808BK13"	"voormalig bedrijf"	"Ja"	"Zandhoek 13 5808BK OIRLO"	"Venray"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"199317"	"391337"	"199317"	"391337"	"2012-07-18"	"Intrekking:Omgevingsvergunning intrekking"
"ODNML"	"5808BK2"	"Melkrundvee"	"Nee"	"Zandhoek 2 5808BK Oirlo"	"Venray"	"1"	""	"696,00"	"0,00"	"7.440,00"	"199638"	"391586"	"199658"	"391578"	"1992-01-09"	"Melding activiteitenbesluit"
"ODNML"	"5808BK8"	"voormalig bedrijf"	"Ja"	"Zandhoek 8 5808BK Oirlo"	"Venray"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"199373"	"391565"	"199389"	"391598"	"2012-01-01"	"Intrekking:Activiteitenbesluit"
"ODNML"	"5808BL1"	"voormalig bedrijf"	"Ja"	"Blakterweg 1 5808BL OIRLO"	"Venray"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"198042"	"392137"	"198042"	"392137"	"2012-01-01"	"Correctie:Omgevingsvergunning intrekking"
"ODNML"	"5808BL4A"	"voormalig bedrijf"	"Ja"	"Blakterweg 4A 5808BL OIRLO"	"Venray"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"198541"	"391751"	"198541"	"391751"	"2015-11-24"	"Intrekking:intrekking gehele veebestand"
"ODNML"	"5808BL5B"	"Leghennen"	"Nee"	"Blakterweg 5B 5808BL Oirlo"	"Venray"	"5"	"Nee"	"1.933,77"	"5.259,80"	"1.299.480,00"	"198937"	"391837"	"198930"	"391857"	"2025-11-25"	"Omgevingsvergunning-verandering OW"
"ODNML"	"5808BM12"	"voormalig bedrijf"	"Ja"	"Pauwweg 12 5808BM Oirlo"	"Venray"	"1"	"Nee"	"nu"	"nu"	"nu"	"199289"	"392027"	"199253"	"392020"	"2024-12-03"	"Intrekken gehele veebestand OW"
"ODNML"	"5808BW20"	"Vleesvarkens"	"Nee"	"Vosseveen 20 5808BW Oirlo"	"Venray"	"7"	"Ja"	"3.708,39"	"126.695,80"	"257.642,40"	"201653"	"393276"	"201681"	"393111"	"2015-07-29"	"Vergunning:Omgevingsvergunning Inrichting"
"ODNML"	"5808BX13"	"voormalig bedrijf"	"Ja"	"Wusterweg 13 5808BX OIRLO"	"Venray"	"1"	"Nee"	"nu"	"nu"	"nu"	"199127"	"390222"	"199127"	"390222"	"2024-12-09"	"Intrekken gehele veebestand OW"
"ODNML"	"5808BX9"	"Leghennen"	"Nee"	"Wusterweg 9 5808BX OIRLO"	"Venray"	"1"	"Nee"	"648,00"	"8.160,00"	"702.000,00"	"199331"	"390002"	"199331"	"390002"	"2015-01-12"	"Vergunning:"
"ODNML"	"5808BZ36"	"Vleesvarkens"	"Nee"	"Roffert 36 5808BZ Oirlo"	"Venray"	"2"	"Nee"	"7.353,00"	"37.582,00"	"250.002,00"	"200021"	"390485"	"200044"	"390390"	"2001-12-20"	"Omgevingsvergunning-revisie"
"ODNML"	"5808BZ40"	"Biggen"	"Nee"	"Roffert 40 5808BZ OIRLO"	"Venray"	"1"	"Nee"	"517,50"	"5.850,00"	"55.500,00"	"199968"	"390958"	"199972"	"390593"	"2012-08-08"	"Vergunning:oprichtingsvergunning"
"ODNML"	"5809AE46"	"voormalig bedrijf"	"Ja"	"Albionstraat 46 5809AE LEUNEN"	"Venray"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"196109"	"390975"	"196109"	"390975"	"2019-03-18"	"Intrekking:intrekking gehele veebestand"
"ODNML"	"5809DZ19"	"Melkrundvee"	"Nee"	"Weideweg 19 5809DZ Leunen"	"Venray"	"1"	""	"518,20"	"0,00"	"5.440,00"	"197196"	"391902"	"197159"	"391922"	"2017-10-31"	"Melding activiteitenbesluit"
"ODNML"	"5809DZ7"	"Geiten"	"Nee"	"Weideweg 7 5809DZ Leunen"	"Venray"	"5"	"Nee"	"3.620,60"	"37.444,00"	"47.810,00"	"197197"	"391632"	"197147"	"391658"	"2021-09-03"	"Vergunning:Omgevingsvergunning beperkte milieutoets"
"ODNML"	"5809EA3"	"voormalig bedrijf"	"Ja"	"Zuivelweg 3 5809EA LEUNEN"	"Venray"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"195898"	"391812"	"195898"	"391812"	"2011-09-20"	"Intrekking:intrekking gehele veebestand"
"ODNML"	"5809EB1"	"Vleesvarkens"	"Nee"	"Enge Steeg 1 5809EB Leunen"	"Venray"	"5"	"Ja"	"4.977,20"	"54.255,10"	"274.832,00"	"195740"	"391847"	"195749"	"391794"	"2025-08-11"	"Omgevingsvergunning-verandering"
"ODNML"	"5809EB2"	"voormalig bedrijf"	"Ja"	"Engesteeg 2 5809EB LEUNEN"	"Venray"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"195688"	"391437"	"195688"	"391437"	"2010-03-31"	"Intrekking:intrekking gehele veebestand"
"ODNML"	"5809EB4"	"voormalig bedrijf"	"Ja"	"Enge Steeg 4 5809EB Leunen"	"Venray"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"195693"	"391366"	"195641"	"391391"	"2021-02-02"	"Intrekking:Omgevingsvergunning beperkte milieutoets"
"ODNML"	"5809ED37"	"Vleesvee"	"Nee"	"Steegse Peelweg 37 5809ED Leunen"	"Venray"	"1"	""	"118,60"	"213,60"	"3.400,00"	"195524"	"390959"	"195557"	"390950"	"1988-09-21"	"Omgevingsvergunning-verandering"
"ODNML"	"5809ED45"	"Leghennen"	"Nee"	"Steegse Peelweg 45 5809ED Leunen"	"Venray"	"3"	"Ja"	"2.781,90"	"12.839,58"	"1.640.613,00"	"195387"	"390861"	"195370"	"390769"	"2014-04-30"	"Intrekking gedeeltelijk veebestand"
"ODNML"	"5809ED49A"	"voormalig bedrijf"	"Ja"	"Steegse Peelweg 49A 5809ED LEUNEN"	"Venray"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"195293"	"390765"	"195293"	"390765"	"2010-01-01"	"Correctie:ambtshalve wijziging"
"ODNML"	"5809ED51"	"Vleesvarkens"	"Nee"	"Steegse Peelweg 51 5809ED Leunen"	"Venray"	"3"	"Ja"	"3.779,40"	"41.298,80"	"168.055,20"	"195209"	"390682"	"195223"	"390625"	"2012-08-29"	"Vergunning:Omgevingsvergunning Inrichting"
"ODNML"	"5809EE14"	"voormalig bedrijf"	"Ja"	"Steegse Peelweg 14 5809EE LEUNEN"	"Venray"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"195487"	"391013"	"195487"	"391013"	"2013-05-16"	"Intrekking:intrekking gehele veebestand"
"ODNML"	"5809EE16"	"voormalig bedrijf"	"Ja"	"Steegse Peelweg 16 5809EE LEUNEN"	"Venray"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"195405"	"390980"	"195405"	"390980"	"2011-07-12"	"Intrekking:intrekking gehele veebestand"
"ODNML"	"5809EE8"	"Paarden"	"Nee"	"Steegse Peelweg 8 5809EE Leunen"	"Venray"	"1"	"Nee"	"52,00"	"78,00"	"0,00"	"195639"	"391104"	"195603"	"391112"	"2001-12-05"	"Intrekking gedeeltelijk veebestand"
"ODNML"	"5809EH13A"	"Vleesvarkens"	"Nee"	"Scheiweg 13A 5809EH Leunen"	"Venray"	"7"	"Ja"	"3.434,30"	"65.948,70"	"460.470,00"	"195440"	"390090"	"195492"	"390139"	"2012-05-29"	"Omgevingsvergunning-verandering"
"ODNML"	"5809EH15"	"Leghennen"	"Nee"	"Scheiweg 15 5809EH Leunen"	"Venray"	"3"	"Ja"	"7.616,90"	"69.388,32"	"6.309.052,00"	"195476"	"390019"	"195580"	"390074"	"2018-09-28"	"Omgevingsvergunning milieuneutraal"
"ODNML"	"5809EH25"	"voormalig bedrijf"	"Ja"	"Scheiweg 25 5809EH Leunen"	"Venray"	"6"	"Nee"	"nu"	"nu"	"nu"	"195021"	"389552"	"195056"	"389456"	"2025-06-12"	"Intrekken gehele veebestand OW"
"ODNML"	"5809EH6A"	"Vleesvarkens"	"Nee"	"Scheiweg 6A 5809EH LEUNEN"	"Venray"	"4"	"Ja"	"2.059,20"	"57.886,40"	"140.025,60"	"195330"	"390115"	"195308"	"390083"	"2016-12-30"	"Vergunning:Omgevingsvergunning Inrichting"
"ODNML"	"5809EH7"	"Paarden"	"Nee"	"Scheiweg 7 5809EH LEUNEN"	"Venray"	"1"	"Ja"	"255,00"	"1.170,00"	"0,00"	"195343"	"390350"	"195343"	"390350"	"2021-10-11"	"Melding:Activiteitenbesluit"
"ODNML"	"5809EJ10"	"Melkrundvee"	"Nee"	"Teeuwenhofweg 10 5809EJ Leunen"	"Venray"	"3"	"Nee"	"537,00"	"0,00"	"5.580,00"	"195770"	"389762"	"195777"	"389779"	"2003-02-24"	"Melding:onbekend"
"ODNML"	"5809EJ18"	"voormalig bedrijf"	"Ja"	"Teeuwenhofweg 18 5809EJ Leunen"	"Venray"	"7"	"Nee"	"nu"	"nu"	"nu"	"195407"	"389702"	"195425"	"389779"	"2025-06-12"	"Intrekken gehele veebestand OW"
"ODNML"	"5809EJ19"	"Vleesvarkens"	"Nee"	"Teeuwenhofweg 19 5809EJ LEUNEN"	"Venray"	"4"	"Ja"	"3.579,73"	"102.220,58"	"252.363,60"	"195149"	"389626"	"195245"	"389621"	"2014-06-10"	"Omgevingsvergunning-revisie"
"ODNML"	"5809EJ21"	"Schapen"	"Nee"	"Teeuwenhofweg 21 5809EJ Leunen"	"Venray"	"1"	"Nee"	"113,40"	"1.263,60"	"0,00"	"195222"	"389707"	"195150"	"389611"	"2010-09-29"	"Melding:Activiteitenbesluit"
"ODNML"	"5809EJ3"	"Vleesvee"	"Nee"	"Teeuwenhofweg 3 5809EJ Leunen"	"Venray"	"3"	"Nee"	"745,00"	"390,00"	"6.200,00"	"195754"	"389727"	"195740"	"389670"	"2022-10-14"	"Melding activiteitenbesluit"
"ODNML"	"5809EJ6A"	"Vleesvarkens"	"Nee"	"Teeuwenhofweg 6A 5809EJ LEUNEN"	"Venray"	"2"	"Nee"	"1.395,00"	"14.375,00"	"58.140,00"	"195990"	"389778"	"195982"	"389782"	"2025-10-21"	"Omgevingsvergunning-verandering OW"
"ODNML"	"5809EK1A"	"Paarden"	"Nee"	"Breevennenweg 1A 5809EK Leunen"	"Venray"	"1"	"Nee"	"163,90"	"0,00"	"0,00"	"196313"	"389086"	"196355"	"389108"	"2012-08-02"	"Melding:Activiteitenbesluit"
"ODNML"	"5809EK3"	"voormalig bedrijf"	"Ja"	"Breevennenweg 3 5809EK Leunen"	"Venray"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"196318"	"389040"	"196323"	"389038"	"2017-01-01"	"Correctie:ambtshalve wijziging"
"ODNML"	"5809EK5"	"Paarden"	"Nee"	"Breevennenweg 5 5809EK Leunen"	"Venray"	"1"	"Nee"	"127,20"	"479,80"	"1.308,00"	"196367"	"388880"	"196435"	"388843"	"2021-03-25"	"Intrekking gedeeltelijk veebestand"
"ODNML"	"5809EL1A"	"voormalig bedrijf"	"Ja"	"Veulenseweg 1A 5809EL LEUNEN"	"Venray"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"196240"	"390573"	"196240"	"390573"	"2013-07-05"	"Intrekking:intrekking gehele veebestand"
"ODNML"	"5809EM11"	"voormalig bedrijf"	"Ja"	"De Hoef 11 5809EM Leunen"	"Venray"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"196918"	"388990"	"196962"	"388983"	"2013-01-01"	"Correctie:ambtshalve wijziging"
"ODNML"	"5809EM9"	"Melkrundvee"	"Nee"	"De Hoef 9 5809EM Leunen"	"Venray"	"1"	"Nee"	"3.009,60"	"0,00"	"34.920,00"	"197197"	"389168"	"197230"	"389140"	"2011-03-30"	"Melding activiteitenbesluit"
"ODNML"	"5809EN12B"	"voormalig bedrijf"	"Ja"	"Overbroekseweg 12B 5809EN LEUNEN"	"Venray"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"197004"	"389661"	"197004"	"389661"	"2012-12-19"	"Intrekking:intrekking gehele veebestand"
"ODNML"	"5809EN4"	"voormalig bedrijf"	"Ja"	"Overbroekseweg 4 5809EN LEUNEN"	"Venray"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"196604"	"389514"	"196604"	"389514"	"2019-03-22"	"Intrekking:intrekking gehele veebestand"
"ODNML"	"5809EN8"	"Schapen"	"Ja"	"Overbroekseweg 8 5809EN Leunen"	"Venray"	"1"	"Nee"	"nu"	"nu"	"nu"	"196730"	"389576"	"196730"	"389573"	"2025-08-05"	"Intrekken gehele veebestand OW"
"ODNML"	"5809EN9"	"Melkrundvee"	"Nee"	"Overbroekseweg 9 5809EN Leunen"	"Venray"	"4"	"Nee"	"1.769,00"	"0,00"	"20.060,00"	"196982"	"389795"	"196962"	"389844"	"2017-12-18"	"Melding activiteitenbesluit"
"ODNML"	"5809EP6"	"Leghennen"	"Nee"	"Kraakse Pas 6 5809EP Leunen"	"Venray"	"1"	"Nee"	"700,00"	"4.830,00"	"35.000,00"	"196333"	"389778"	"196314"	"389837"	"2005-09-01"	"Melding activiteitenbesluit"
"ODNML"	"5809EP8"	"Paarden"	"Nee"	"Kraakse Pas 8 5809EP Leunen"	"Venray"	"2"	"Nee"	"120,00"	"0,00"	"0,00"	"196376"	"389832"	"196353"	"389869"	"2004-01-16"	"Melding:onbekend"
"ODNML"	"5809ER11"	"Vleesvarkens"	"Nee"	"Horsterweg 11 5809ER Leunen"	"Venray"	"3"	"Ja"	"5.942,70"	"56.207,40"	"240.240,60"	"196848"	"390398"	"196884"	"390461"	"2023-05-08"	"Intrekking gedeeltelijk veebestand"
"ODNML"	"5809ER19"	"Vleesvarkens"	"Nee"	"Horsterweg 19 5809ER Leunen"	"Venray"	"7"	"Ja"	"4.212,34"	"63.021,37"	"269.551,40"	"197329"	"389937"	"197335"	"389974"	"2013-05-16"	"Omgevingsvergunning-verandering"
"ODNML"	"5809ER7"	"Leghennen"	"Nee"	"Horsterweg 7 5809ER Leunen"	"Venray"	"2"	"Nee"	"1.898,13"	"5.162,90"	"1.275.540,00"	"196293"	"390808"	"196348"	"390843"	"2024-04-30"	"Ambtshalve wijziging"
"ODNML"	"5809ER99A"	"voormalig bedrijf"	"Ja"	"Horsterweg 99A 5809ER LEUNEN"	"Venray"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"196405"	"390762"	"196405"	"390762"	"2013-02-15"	"Intrekking:intrekking gehele veebestand"
"ODNML"	"5809ER9B"	"Vleesvarkens"	"Nee"	"Horsterweg 9B 5809ER LEUNEN"	"Venray"	"2"	"Ja"	"3.119,76"	"71.997,20"	"365.812,80"	"196720"	"390552"	"196751"	"390631"	"2018-01-29"	"Vergunning:Omgevingsvergunning Inrichting"
"ODNML"	"5809ET1"	"voormalig bedrijf"	"Ja"	"Laagriebroekseweg 1 5809ET LEUNEN"	"Venray"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"196845"	"391540"	"196845"	"391540"	"2012-01-16"	"Intrekking:intrekking gehele veebestand"
"ODNML"	"5809ET15"	"Paarden"	"Nee"	"Laagriebroekseweg 15 5809ET Leunen"	"Venray"	"2"	"Nee"	"155,10"	"0,00"	"0,00"	"197217"	"391206"	"197241"	"391198"	"2020-03-17"	"Melding activiteitenbesluit"
"ODNML"	"5809ET26"	"Melkrundvee"	"Nee"	"Laagriebroekseweg 26 5809ET Leunen"	"Venray"	"2"	"Nee"	"2.577,20"	"0,00"	"31.720,00"	"197162"	"390539"	"197117"	"390554"	"2016-07-29"	"Omgevingsvergunning-revisie"
"ODNML"	"5809ET30"	"voormalig bedrijf"	"Ja"	"Laagriebroekseweg 30 5809ET Leunen"	"Venray"	"1"	"Nee"	"nu"	"nu"	"nu"	"197088"	"390414"	"197062"	"390470"	"2024-08-20"	"Intrekking gehele veebestand"
"ODNML"	"5809ET32"	"voormalig bedrijf"	"Ja"	"Laagriebroekseweg 32 5809ET LEUNEN"	"Venray"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"197031"	"390372"	"197031"	"390372"	"2015-06-19"	"Intrekking:intrekking gehele veebestand"
