provincie,instellingsnaam,straatnaam,huisnummer-toevoeging,postcode,plaatsnaam,gemeentenummer,gemeentenaam,telefoonnummer,onderwijstype,latitude,longitude
Zeeland,"De Sprong, Hoofdlocatie",Evertsenlaan,84-A,4535 Ad,Terneuzen,0715,Terneuzen,0115617287,Voortgezet Onderwijs,51.32297946,3.851258
Zeeland,Ostrea Lyceum Voor Lyceum Havo Mavo Vbo Lwoo,Bergweg,4,4461 Nb,Goes,0664,Goes,0113212020,Voortgezet Onderwijs,51.50345511,3.90023595
Zeeland,Het Goese Lyceum,Oranjeweg,90,4461 Lr,Goes,0664,Goes,0113216971,Voortgezet Onderwijs,51.50022141,3.90579216
Zeeland,Praktiq Vbo,Bergweg,14,4461 Nb,Goes,0664,Goes,0113212930,Voortgezet Onderwijs,51.5006006,3.90198586
Zeeland,Calvijn College Voor Reformatorisch Vmbo Havo Vwo,Klein Frankrijk,19,4461 Zn,Goes,0664,Goes,0113211020,Voortgezet Onderwijs,51.50732654,3.88174179
Zeeland,Zwin College Scholengemeenschap Voor Vmbo Havo Atheneum Gymnasium,Nieuwstraat,50,4501 Be,Oostburg,1714,Sluis,0117454555,Voortgezet Onderwijs,51.32419833,3.48637127
Zeeland,Rooms Katholieke Scholengemeenschap Reynaert College Lyceum Havo Mavo Vbo Lwoo,Zoutestraat,61-A,4561 Xa,Hulst,0677,Hulst,0114381818,Voortgezet Onderwijs,51.28736627,4.05805363
Zeeland,Praktijkschool Hulst,Frederik Hendriklaan,16,4561 We,Hulst,0677,Hulst,0114312132,Voortgezet Onderwijs,51.28372287,4.06098346
Zeeland,Lodewijk College Voor Vwo Havo Mavo Vmbo Lwoo,Zeldenrustlaan,2,4535 Gz,Terneuzen,0715,Terneuzen,0115694029,Voortgezet Onderwijs,51.3113641,3.85835394
Zuid-Holland,Accent Praktijkonderwijs Centrum,Vijverhofstraat,97,3032 Sh,Rotterdam,0599,Rotterdam,0104651036,Voortgezet Onderwijs,51.93044624,4.47458718
Zuid-Holland,Accent Praktijkonderwijs Delfshaven,Japarastraat,4,3029 Na,Rotterdam,0599,Rotterdam,0104155828,Voortgezet Onderwijs,51.90334312,4.44762636
Zuid-Holland,Marnix Gymnasium,Essenburgsingel,58,3022 Ea,Rotterdam,0599,Rotterdam,0102445044,Voortgezet Onderwijs,51.92236894,4.45394309
Zuid-Holland,"Portus Scholengroep Vwo Havo Mavo Vmbo Lwoo, Locatie Meridiem",Grift,30,3075 Sb,Rotterdam,0599,Rotterdam,0104933366,Voortgezet Onderwijs,51.88271368,4.50841755
Zuid-Holland,Melanchthon Christelijke Scholengroep Voor Gymnasium Atheneum Havo En Vmbo,Van Bijnkershoekweg,97,3052 Pb,Rotterdam,0599,Rotterdam,0104767300,Voortgezet Onderwijs,51.95037458,4.47393778
Zuid-Holland,"Comenius Chr. Scholengrp V. Vwo Havo Mavo Vbo Lwoo, Vest. Capell A/D Ijssel",Lijstersingel,2-18,2902 Jd,Capelle Aan Den Ijssel,0502,Capelle Aan Den Ijssel,0104595959,Voortgezet Onderwijs,51.92843504,4.58207559
Zuid-Holland,Portus Scholengroep Farelcollege Vwo Havo Mavo Vmbo Iwoo,Kastanjelaan,50,2982 Cm,Ridderkerk,0597,Ridderkerk,0180411777,Voortgezet Onderwijs,51.87698574,4.58792159
Zuid-Holland,Scholengroep Penta Voor Gymnasium Atheneum Havo Mavo Vmbo Lwoo,Curieweg,25,3208 Kj,Spijkenisse,1930,Nissewaard,0181617588,Voortgezet Onderwijs,51.84741817,4.31070914
Zuid-Holland,Accent Praktijkonderwijs Capelle,Wisselspoor,2,2908 Ac,Capelle Aan Den Ijssel,0502,Capelle Aan Den Ijssel,0102271181,Voortgezet Onderwijs,51.95605776,4.58159495
Zuid-Holland,Accent Praktijkonderwijs Hoogvliet,Max Havelaarweg,53,3193 Va,Hoogvliet Rotterdam,0599,Rotterdam,0102095503,Voortgezet Onderwijs,51.86754029,4.34631902
Zuid-Holland,Melanchthon Christelijke Scholengroep Voor Gymnasium Atheneum Havo En Vmbo,Hoekeindseweg,7-A,2665 Ka,Bleiswijk,1621,Lansingerland,0104767300,Voortgezet Onderwijs,52.00787753,4.52670174
Zuid-Holland,Scholengroep Penta Voor Gymnasium Atheneum Havo Mavo Vmbo Lwoo,Fazantenlaan,2,3222 Am,Hellevoetsluis,1992,Voorne Aan Zee,0181316866,Voortgezet Onderwijs,51.83444542,4.11881648
Zuid-Holland,"Portus Scholengroep Groene Hart Lwoo, Vbo, Mavo, Havo En Vwo",Haarspitwei,11,2992 Zb,Barendrecht,0489,Barendrecht,0180390393,Voortgezet Onderwijs,51.84281558,4.53485184
Zuid-Holland,Zuider Gymnasium,Groene Hilledijk,493,3075 Ea,Rotterdam,0599,Rotterdam,0104190077,Voortgezet Onderwijs,51.88404746,4.50445842
Zuid-Holland,Melanchthon Christelijke Scholengroep Voor Gymnasium Atheneum Havo En Vmbo,De Zijde,3,2662 Eb,Bergschenhoek,1621,Lansingerland,0102492260,Voortgezet Onderwijs,51.98671475,4.48077551
Zuid-Holland,Stanislascollege Delft Voor Rk Vmbo Havo Atheneum En Gymnasium,Westplantsoen,71,2613 Gk,Delft,0503,Delft,0157506050,Voortgezet Onderwijs,52.00841774,4.34519258
Zuid-Holland,"Christelijk College De Populier Voor Vwo, Havo, Mavo",Populierstraat,109,2565 Mk,'S-Gravenhage,0518,S Gravenhage,0703648808,Voortgezet Onderwijs,52.0806936,4.27040916
Zuid-Holland,Hofstede College Voor Bijzonder Praktijkonderwijs,Droogscheerdersgaarde,70,2542 Bk,'S-Gravenhage,0518,S Gravenhage,0703676233,Voortgezet Onderwijs,52.03888383,4.26947768
Zuid-Holland,Christelijk Lyceum Zandvliet Voor Lyceum En Havo,Bezuidenhoutseweg,40,2594 Aw,'S-Gravenhage,0518,S Gravenhage,0703851902,Voortgezet Onderwijs,52.08523208,4.32930075
Zuid-Holland,"Hofstad Vo Voor Bijzonder Vwo, Havo, Mavo, Vmbo",Albardastraat,13-S,2555 Xp,'S-Gravenhage,0518,S Gravenhage,0703971541,Voortgezet Onderwijs,52.06331644,4.2504536
Zuid-Holland,"Lucas Vo Den Haag Zuid-West Voor Algemeen Bijzonder Vwo, Havo, Mavo, Vmbo",Beresteinlaan,627,2542 Jr,'S-Gravenhage,0518,S Gravenhage,0703089898,Voortgezet Onderwijs,52.03741842,4.25958595
Zuid-Holland,Esloo Vo Voor Bijzonder Vwo Havo Mavo Vmbo Pro,Louis Couperusplein,33,2514 Hp,'S-Gravenhage,0518,S Gravenhage,0707002600,Voortgezet Onderwijs,52.08421814,4.31007715
Zuid-Holland,Interconfessionele Scholengroep Westland Voor Lyceum Havo Mavo Vbo Lwoo Pro,Professor Holwerdalaan,54,2672 Ld,Naaldwijk,1783,Westland,0174628961,Voortgezet Onderwijs,51.98779547,4.2034209
Zuid-Holland,"Praktijkcollege Zoetermeer, Voor Openbaar Praktijkonderwijs",Dr. J. W. Paltelaan,1,2712 Rn,Zoetermeer,0637,Zoetermeer,0793512512,Voortgezet Onderwijs,52.05344352,4.49312138
Zuid-Holland,Lucas Onderwijs Zoetermeer Voor Openbaar Vwo Havo Mavo Vbo Lwoo,Paletsingel,38-C,2718 Nt,Zoetermeer,0637,Zoetermeer,0793471700,Voortgezet Onderwijs,52.04481254,4.49347654
Zuid-Holland,Stanislascollege Pijnacker – Rijswijk Voor Bijzonder Pro Vbo Mavo Havo Vwo,Sportlaan,3-A,2641 Az,Pijnacker,1926,Pijnacker-Nootdorp,0157506050,Voortgezet Onderwijs,52.02432207,4.41935587
Zuid-Holland,Scholengemeenschap Spieringshoek Voor Gymnasium Atheneum En Havo,Van Der Brugghenlaan,2,3118 La,Schiedam,0606,Schiedam,0104706422,Voortgezet Onderwijs,51.9192245,4.37766423
Zuid-Holland,Laurens Lyceum Voor Vwo En Havo,Voorhout,100,3055 Es,Rotterdam,0599,Rotterdam,0104180470,Voortgezet Onderwijs,51.96489554,4.49707045
Zuid-Holland,Wow Vo Voor Havo En Vwo,Duivenpad,7,3055 Ve,Rotterdam,0599,Rotterdam,0104537500,Voortgezet Onderwijs,51.96489554,4.49707045
Zuid-Holland,Christelijk Scholengemeenschap Voor Lyceum Havo Mavo Vbo Lwoo Insula College,Halmaheiraplein,5,3312 Gh,Dordrecht,0505,Dordrecht,0788905400,Voortgezet Onderwijs,51.80582248,4.68914843
Zuid-Holland,Hans Petri School,Anna Van Saksenstraat,11,3314 Nc,Dordrecht,0505,Dordrecht,0786324111,Voortgezet Onderwijs,51.79793921,4.66797279
Zuid-Holland,Christelijke Scholengemeenschap De Lage Waard Voor Ath Havo Mavo Vbo Lwoo,Vijzellaan,4,3352 Vh,Papendrecht,0590,Papendrecht,0786442020,Voortgezet Onderwijs,51.8426788,4.68792042
Zuid-Holland,Develsteincollege Christelijke Scholengemeenschap Voor Voortgezet Onderwijs,Develsingel,5,3333 Ld,Zwijndrecht,0642,Zwijndrecht,0786194566,Voortgezet Onderwijs,51.81685133,4.62780351
Zuid-Holland,Scheepvaart En Transport College,Lloydstraat,300,3024 Ea,Rotterdam,0599,Rotterdam,0883186000,Voortgezet Onderwijs,51.90204343,4.46108909
Zuid-Holland,Lentiz Onderwijsgroep,Schiedamsedijk,114,3134 Kk,Vlaardingen,0622,Vlaardingen,0104349925,Voortgezet Onderwijs,51.90809514,4.36717887
Zuid-Holland,Lentiz Onderwijsgroep,Rotterdamseweg,55,3135 Pt,Vlaardingen,0622,Vlaardingen,0104357000,Voortgezet Onderwijs,51.91649994,4.35777861
Zuid-Holland,Lentiz Revius Lyceum,Reviusplein,8,3141 Sv,Maassluis,0556,Maassluis,0105915883,Voortgezet Onderwijs,51.9240047,4.26365543
Zuid-Holland,Christelijk Gymnasium Sorghvliet,Johan De Wittlaan,22,2517 Jr,'S-Gravenhage,0518,S Gravenhage,0703451577,Voortgezet Onderwijs,52.0883347,4.2846673
Zuid-Holland,Carmelcollege Gouda Voor Tto Gym Ath Havo Mavo Vmbo Lwoo Eoa,Groen Van Prinsterersngl,49,2805 Td,Gouda,0513,Gouda,0182513822,Voortgezet Onderwijs,52.02664751,4.71303776
Zuid-Holland,Erasmuscollege Voor Vwo Havo En Mavo,Van Doornenplantsoen,31,2722 Za,Zoetermeer,0637,Zoetermeer,0793319204,Voortgezet Onderwijs,52.06033121,4.50367875
Zuid-Holland,Het Vlietland College Scholengemeenschap Voor Vwo Havo Mavo,Apollolaan,262,2324 Bz,Leiden,0546,Leiden,0715769243,Voortgezet Onderwijs,52.13900327,4.47405076
Zuid-Holland,Christelijke Scholengemeenschap De Goudse Waarden Lyc Havo Mavo Vbo Lwoo Pro,Kanaalstraat,31,2801 Sh,Gouda,0513,Gouda,0182516077,Voortgezet Onderwijs,52.01505988,4.69595077
Zuid-Holland,Het Schoonhovens College,Albert Plesmanstraat,4,2871 Hj,Schoonhoven,1931,Krimpenerwaard,0182385288,Voortgezet Onderwijs,51.95146424,4.84448673
Zuid-Holland,Praktijkschool De Goudse Waarden,H.J. Nederhorststraat,2,2801 Sc,Gouda,0513,Gouda,0182516077,Voortgezet Onderwijs,52.01595729,4.69594602
Zuid-Holland,Christelijke Scholengemeenschap Willem Van Oranje Voor Ath Havo Mavo,Randweg,2,3263 Ra,Oud-Beijerland,1963,Hoeksche Waard,0186634343,Voortgezet Onderwijs,51.81845892,4.39496798
Zuid-Holland,Oranje Nassau College Scholengemeenschap Ath Havo Mavo Vbo Lwoo,Parkdreef,282,2724 Ez,Zoetermeer,0637,Zoetermeer,0793208830,Voortgezet Onderwijs,52.06593305,4.51283178
Zuid-Holland,"Ashram College Ksg Voor Vwo, Havo, Mavo En Vbo",Marsdiep,293,2401 Xh,Alphen Aan Den Rijn,0484,Alphen Aan Den Rijn,0172430234,Voortgezet Onderwijs,52.14631761,4.65405978
Zuid-Holland,"Chr. Sgm Groene Hart Voor Vwo, Havo, Mavo, Vbo",Prinses Beatrixlaan,4,2404 Xc,Alphen Aan Den Rijn,0484,Alphen Aan Den Rijn,0172449500,Voortgezet Onderwijs,52.13144411,4.65172403
Zuid-Holland,Groene Hart Pro College,Anna Van Burenlaan,15,2404 Ga,Alphen Aan Den Rijn,0484,Alphen Aan Den Rijn,0172473175,Voortgezet Onderwijs,52.13206519,4.65347889
Zuid-Holland,Andreas College Christelijke Scholengemeenschap Voor Vwo Havo Vmbo,Louise De Colignylaan,2,2224 Vt,Katwijk Zh,0537,Katwijk,0714013128,Voortgezet Onderwijs,52.19660413,4.41723501
Zuid-Holland,Limes Praktijkonderwijs,Louise De Colignylaan,5,2224 Vt,Katwijk Zh,0537,Katwijk,0714029990,Voortgezet Onderwijs,52.19586622,4.41603703
Zuid-Holland,"Scholengroep Driestar-Wartburg - Guido De Brès, Vwo, Havo, Mavo, Vbo, Lwoo, Pro",Smeetslandseweg,127,3079 Cr,Rotterdam,0599,Rotterdam,0102923900,Voortgezet Onderwijs,51.88137691,4.53296792
Zuid-Holland,"Scholengroep Driestar-Wartburg - Driestar Gouda Bèta, Vwo, Havo, Vmbo, Pro",Ronsseplein,1,2803 Zv,Gouda,0513,Gouda,0182691691,Voortgezet Onderwijs,52.01920235,4.70083193
Zuid-Holland,Laurentius Praktijkschool,Kappeyne Vd Coppellostr,28,2613 Xp,Delft,0503,Delft,0152146523,Voortgezet Onderwijs,52.01335813,4.34287659
Zuid-Holland,Unie Noord,Pieter De Hoochstraat,29,3024 Cp,Rotterdam,0599,Rotterdam,0102443300,Voortgezet Onderwijs,51.90572615,4.45775568
Zuid-Holland,Het Lyceum Rotterdam Voor Vwo En Havo,Beukelsdijk,91,3021 Ae,Rotterdam,0599,Rotterdam,0104770033,Voortgezet Onderwijs,51.92190603,4.45876941
Zuid-Holland,Roncalli Mavo,Tattistraat,3,3066 Ce,Rotterdam,0599,Rotterdam,0104205693,Voortgezet Onderwijs,51.9368814,4.55674512
Zuid-Holland,Het Zuiderpark College Voor Mavo Vbo En Lwoo,Montessoriweg,26,3083 An,Rotterdam,0599,Rotterdam,0104848400,Voortgezet Onderwijs,51.88701471,4.49432678
Zuid-Holland,Nova College,Veenoord,15,3079 Nh,Rotterdam,0599,Rotterdam,0104832344,Voortgezet Onderwijs,51.88414062,4.55113911
Zuid-Holland,Het Praktijkcollege Charlois,Talingstraat,170,3082 Mh,Rotterdam,0599,Rotterdam,0104294946,Voortgezet Onderwijs,51.88491833,4.46608314
Zuid-Holland,Het Praktijkcollege Zuidwijk,Schere,47,3085 Dt,Rotterdam,0599,Rotterdam,0102974580,Voortgezet Onderwijs,51.87518769,4.48779519
Zuid-Holland,Het Praktijkcollege Centrum,Schietbaanstraat,26,3014 Zx,Rotterdam,0599,Rotterdam,0104362821,Voortgezet Onderwijs,51.91572711,4.46469888
Zuid-Holland,"De Passie Evangelische School Voor Vmbo-Tl, Havo, Atheneum, Gymnasium",Ulaanbaatarplein,6,3072 Jp,Rotterdam,0599,Rotterdam,0883372730,Voortgezet Onderwijs,51.90177419,4.49537416
Zuid-Holland,Het Waterland,Boerhaavelaan,345,2334 Em,Leiden,0546,Leiden,0715163636,Voortgezet Onderwijs,52.17187188,4.48748235
Zuid-Holland,Sgm Dalton College Voorburg Voor Lyceum Havo Mavo Vbo Lwoo,Loolaan,125,2271 Tm,Voorburg,1916,Leidschendam-Voorburg,0703007700,Voortgezet Onderwijs,52.07578759,4.3719296
Zuid-Holland,Veurs Lyceum Voor Atheneum Havo Mavo Vbo Lwoo,Burg Kolfschotenlaan,5,2262 Ez,Leidschendam,1916,Leidschendam-Voorburg,0704199100,Voortgezet Onderwijs,52.09267838,4.393609
Zuid-Holland,Sint Maartenscollege Scholengemeenschap Voor Vwo Havo En Mavo Voorburg,Aart Van Der Leeuwkade,14,2274 Kx,Voorburg,1916,Leidschendam-Voorburg,0703867272,Voortgezet Onderwijs,52.07314087,4.3559795
Zuid-Holland,Gymnasium Novum,Aart Van Der Leeuwkade,1,2274 Kx,Voorburg,1916,Leidschendam-Voorburg,0703004110,Voortgezet Onderwijs,52.07210456,4.35707797
Zuid-Holland,Sgm Grotius College Delft Voor Lyceum Havo Mavo Vbo Lwoo,Juniusstraat,8,2625 Xz,Delft,0503,Delft,0158000002,Voortgezet Onderwijs,51.99941846,4.34641385
Zuid-Holland,"'S Gravendreef College Voor Vbo, Mavo En Havo",Klaas Voskuildreef,135,2492 Jj,'S-Gravenhage,0518,S Gravenhage,0703017755,Voortgezet Onderwijs,52.06668773,4.39903496
Zuid-Holland,Scholengemeenschap Haags Montessori Lyceum Voor Lyceum Havo Mavo Vbo,Nassau Bredastraat,5,2596 Ak,'S-Gravenhage,0518,S Gravenhage,0703245418,Voortgezet Onderwijs,52.08869409,4.3160361
Zuid-Holland,Maris College Voor Mavo Vmbo Lwoo,Mgr. Nolenslaan,16,2555 Xz,'S-Gravenhage,0518,S Gravenhage,0703231334,Voortgezet Onderwijs,52.06396636,4.24838884
Zuid-Holland,"Atlas Onderwijsgroep Voor Gymnasium, Atheneum, Havo, Vmbo",Karmozijnstraat,2,2284 Ga,Rijswijk Zh,0603,Rijswijk,0703364944,Voortgezet Onderwijs,52.04356203,4.31213307
Zuid-Holland,School Voor Speciaal Voortgezet Onderwijs De Einder,Spionkopstraat,9,2572 Nk,'S-Gravenhage,0518,S Gravenhage,0704451616,Voortgezet Onderwijs,52.06130309,4.29592716
Zuid-Holland,Gymnasium Haganum,Laan Van Meerdervoort,57,2517 Ag,'S-Gravenhage,0518,S Gravenhage,0703469243,Voortgezet Onderwijs,52.08361948,4.29127762
Zuid-Holland,Scholengemeenschap Het Segbroekcollege Vwo Havo Mavo,Klaverstraat,7,2565 Bt,'S-Gravenhage,0518,S Gravenhage,0703634940,Voortgezet Onderwijs,52.07302358,4.2567146
Zuid-Holland,Maerlant Lyceum Met Afdeling Havo,Johannes Bildersstraat,11,2596 Ed,'S-Gravenhage,0518,S Gravenhage,0703244529,Voortgezet Onderwijs,52.09216198,4.32187356
Zuid-Holland,Dalton Den Haag Gymnasium Atheneum Havo,Aronskelkweg,1,2555 Ga,'S-Gravenhage,0518,S Gravenhage,0703689890,Voortgezet Onderwijs,52.06806262,4.23996215
Zuid-Holland,Johan De Witt Scholengroep Voor Vwo Havo Mavo Vmbo Pro Lwoo Nieuwkomers,Zusterstraat,120,2512 Tp,'S-Gravenhage,0518,S Gravenhage,0703120750,Voortgezet Onderwijs,52.07194597,4.29560555
Zuid-Holland,Gemeentelijk Gymnasium Camphusianum,Vroedschapstraat,11,4204 Aj,Gorinchem,0512,Gorinchem,0183622388,Voortgezet Onderwijs,51.83516768,4.96119011
Zuid-Holland,Merewade College Openbare Scholengemeenschap Voor Ath Havo Mavo Vbo Lwoo,Wijdschildlaan,4,4207 Ea,Gorinchem,0512,Gorinchem,0183656868,Voortgezet Onderwijs,51.8293209,4.98847412
Zuid-Holland,Northgo College Openbare Scholengemeenschap Voor Vmbo Havo Vwo,Duinwetering,107,2203 Hm,Noordwijk Zh,0575,Noordwijk,0713681840,Voortgezet Onderwijs,52.24295415,4.447999
Zuid-Holland,De Noordhoek,Hoefslag,8,4205 Nk,Gorinchem,0512,Gorinchem,0183625350,Voortgezet Onderwijs,51.84827398,4.97027325
Zuid-Holland,Stedelijk Dalton Lyceum Voor Lyceum Havo Mavo Vbo Lwoo,Overkampweg,125,3318 An,Dordrecht,0505,Dordrecht,0786526565,Voortgezet Onderwijs,51.79103075,4.68570923
Zuid-Holland,Griendencollege Voor Vmbo,Prof Kamerlingh Onnesln,109,3362 Ve,Sliedrecht,0610,Sliedrecht,0184750200,Voortgezet Onderwijs,51.82316706,4.78191622
Zuid-Holland,Algemeen Bijzondere School Voor Praktijkonderwijs De Sprong,Elzenhof,124,3363 He,Sliedrecht,0610,Sliedrecht,0184430150,Voortgezet Onderwijs,51.82542495,4.75782673
Zuid-Holland,Regionale Scholengemeenschap Hoeksche Waard Vwo Havo Mavo Vbo Lwoo,Hoefsmid,1,3263 Cc,Oud-Beijerland,1963,Hoeksche Waard,0186617522,Voortgezet Onderwijs,51.82014298,4.39586936
Zuid-Holland,Joh De Wittgymnasium,Oranjepark,11,3311 Lp,Dordrecht,0505,Dordrecht,0786482626,Voortgezet Onderwijs,51.80898281,4.67398142
Zuid-Holland,"De Goudse Scholengemeenschap Voor Vmbo-Tl, Havo En Vwo Leo Vroman",Willem De Zwijgersingel,5,2805 Bp,Gouda,0513,Gouda,0182599994,Voortgezet Onderwijs,52.02133691,4.71194414
Zuid-Holland,Coornhert Gymnasium,Jan Van Renesseplein,1,2805 Gt,Gouda,0513,Gouda,0182599517,Voortgezet Onderwijs,52.02193662,4.71920675
Zuid-Holland,Het Segment Regionale School Voor Praktijkonderwijs,Van Bergen Ijzendoornprk,43,2801 Ab,Gouda,0513,Gouda,0182513620,Voortgezet Onderwijs,52.01622383,4.70125104
Zuid-Holland,Coenecoop College Voor Atheneum Havo Mavo Voorbereidend Beroeps Onderwijs,Oude Dreef,2,2741 St,Waddinxveen,0627,Waddinxveen,0182616055,Voortgezet Onderwijs,52.03935517,4.6520616
Zuid-Holland,Scala College Voor Atheneum Havo Vmbo-Loot,Kees Mustersstraat,6,2406 Lk,Alphen Aan Den Rijn,0484,Alphen Aan Den Rijn,0172423737,Voortgezet Onderwijs,52.13928707,4.67175422
Zuid-Holland,"Eye College Voor Vwo, Havo, Mavo Vbo En Pro",Pelikaanweg,1,2903 Er,Capelle Aan Den Ijssel,0502,Capelle Aan Den Ijssel,0851050200,Voortgezet Onderwijs,51.93089771,4.59297978
Zuid-Holland,Lyceum Schravenlant Voor Atheneum En Havo,Hugo De Grootstraat,4,3119 Ha,Schiedam,0606,Schiedam,0104093300,Voortgezet Onderwijs,51.92459023,4.39135328
Zuid-Holland,Pronovacollege Voor Praktijkonderwijs,Burg Honnerlage Greteln,494,3118 Bb,Schiedam,0606,Schiedam,0104715052,Voortgezet Onderwijs,51.91680358,4.38618333
Zuid-Holland,Mavo Schravenlant Xl Voor Mavo En Vmbo,Van Hogendorpstraat,105,3118 Lg,Schiedam,0606,Schiedam,0104710077,Voortgezet Onderwijs,51.92053801,4.38193706
Zuid-Holland,Het College Vos,Koninginnelaan,771,3136 Ez,Vlaardingen,0622,Vlaardingen,0108503500,Voortgezet Onderwijs,51.92916338,4.35037421
Zuid-Holland,Stedelijk Gymnasium Schiedam,Valeriusstraat,29-31,3122 Am,Schiedam,0606,Schiedam,0102470468,Voortgezet Onderwijs,51.92765934,4.37495173
Zuid-Holland,Scholengemeenschap Maerlant College Voor Lyceum Havo Mavo Vbo Lwoo,Hossenbosdijk,14-16,3232 Px,Brielle,1992,Voorne Aan Zee,0181412210,Voortgezet Onderwijs,51.89134419,4.1788468
Zuid-Holland,Sg Helinium Voor Atheneum Havo Mavo Vbo Lwoo,Fazantenlaan,1,3222 Am,Hellevoetsluis,1992,Voorne Aan Zee,0181316488,Voortgezet Onderwijs,51.83506732,4.11980017
Zuid-Holland,Praktijk College Spijkenisse,E. Van Dintelstraat,11,3201 Kx,Spijkenisse,1930,Nissewaard,0181613187,Voortgezet Onderwijs,51.84850076,4.3124691
Zuid-Holland,Openbare Scholengemeenschap De Ring Van Putten Voor Ath Havo Mavo,Groenewoudlaan,25,3201 Lp,Spijkenisse,1930,Nissewaard,0181457144,Voortgezet Onderwijs,51.84521905,4.34107289
Zuid-Holland,My College Voor Vmbo,Zinkseweg,2,3201 Kz,Spijkenisse,1930,Nissewaard,0181622033,Voortgezet Onderwijs,51.84912273,4.31446857
Zuid-Holland,"Snz Voor Gymnasium, Atheneum, Havo, Mavo Vmbo, Pro En Lwoo",Slaghekstraat,221,3074 Lj,Rotterdam,0599,Rotterdam,0104850666,Voortgezet Onderwijs,51.89743724,4.50339001
Zuid-Holland,Openbare Scholengemeenschap Libanon Lyceum Voor Vwo Havo Mavo,Ramlehweg,6,3061 Jx,Rotterdam,0599,Rotterdam,0104522500,Voortgezet Onderwijs,51.93137095,4.50546302
Zuid-Holland,Thorbecke Talentschool Rotterdam Mavo Havo Vwo,Prinsenlaan,82,3066 Ka,Rotterdam,0599,Rotterdam,0102890450,Voortgezet Onderwijs,51.93962091,4.55534066
Zuid-Holland,Wolfert Van Borselen Scholengroep,Bentincklaan,280,3039 Kk,Rotterdam,0599,Rotterdam,0108907700,Voortgezet Onderwijs,51.92490055,4.45524811
Zuid-Holland,Erasmianum Gemeente Gymnasium,Wytemaweg,25,3015 Cn,Rotterdam,0599,Rotterdam,0104360045,Voortgezet Onderwijs,51.91173356,4.46827558
Zuid-Holland,Einstein Lyceum Openbare Scholengemeenschap Voor Mavo Havo Atheneum En Gymnasium,Campusplein,18,3192 Cd,Hoogvliet Rotterdam,0599,Rotterdam,0104835311,Voortgezet Onderwijs,51.8563361,4.36055757
Zuid-Holland,Regionale Scholengemeenschap Goeree-Overflakkee Voor Vmbo,Langeweg,111,3245 Kg,Sommelsdijk,1924,Goeree-Overflakkee,0187485444,Voortgezet Onderwijs,51.75158917,4.15910381
Zuid-Holland,Regionale Scholengemeenschap Goeree-Overflakkee Voor Vwo Havo Mavo,Koningin Julianaweg,54,3241 Xc,Middelharnis,1924,Goeree-Overflakkee,0187482777,Voortgezet Onderwijs,51.75598648,4.16020221
Zuid-Holland,Stedelijk Gymnasium,Fruinlaan,15,2313 Ep,Leiden,0546,Leiden,0715121365,Voortgezet Onderwijs,52.15295668,4.50603659
Zuid-Holland,Stedelijk Gymnasium Socrates,Nieuwe Marnixstraat,90,2316 Es,Leiden,0546,Leiden,0715121365,Voortgezet Onderwijs,52.1701955,4.49792984
Zuid-Holland,Leonardo College Voor Atheneum Havo Mavo,Telderskade,48,2321 Te,Leiden,0546,Leiden,0715768202,Voortgezet Onderwijs,52.14955435,4.47521865
Zuid-Holland,Da Vinci College Openbare Scholengemeenschap Voor Ath Havo Mavo Vbo Lwoo,Kagerstraat,7,2334 Cp,Leiden,0546,Leiden,0715795979,Voortgezet Onderwijs,52.17266195,4.4835357
Zuid-Holland,Emmauscollege Rooms Katholieke Scholengemeenschap Voor Vwo En Havo,Alexandriestraat,40,3067 Mr,Rotterdam,0599,Rotterdam,0104212144,Voortgezet Onderwijs,51.94869747,4.56508255
Zuid-Holland,Krimpenerwaard College Voor Lyceum Havo Mavo,Groene Wetering,1,2922 Cx,Krimpen Aan Den Ijssel,0542,Krimpen Aan Den Ijssel,0180450110,Voortgezet Onderwijs,51.92095034,4.60257238
Zuid-Holland,Gomarusschool S.G.Voor Vmbo Havo Atheneum,Hoefslag,11,4205 Nk,Gorinchem,0512,Gorinchem,0183610361,Voortgezet Onderwijs,51.84927142,4.96984193
Zuid-Holland,Christelijke Scholengemeenschap Voor Atheneum Havo Mavo Willem De Zwijger,Kamerlingh Onnesdreef,4,2871 Jn,Schoonhoven,1931,Krimpenerwaard,0182390539,Voortgezet Onderwijs,51.95058805,4.83775078
Zuid-Holland,Christelijke Scholengemeenschap Voor Vwo Havo Mavo Vmbo Pro Lwoo Prins Maurits,Koningin Julianaweg,57,3241 Xb,Middelharnis,1924,Goeree-Overflakkee,0187482745,Voortgezet Onderwijs,51.75483227,4.15886255
Zuid-Holland,"Avicenna College Voor Vwo, Havo, Mavo En Vbo",Montessoriweg,55,3083 An,Rotterdam,0599,Rotterdam,0107900555,Voortgezet Onderwijs,51.88501465,4.49462962
Zuid-Holland,"Avicenna College Den Haag Voor Mavo, Havo En Vwo",Zuidlarenstraat,6,2545 Vx,'S-Gravenhage,0518,S Gravenhage,,Voortgezet Onderwijs,52.05050575,4.26883384
Zuid-Holland,"Onderwijsgr. Zuid-Hollandse Waarden Gymnasium, Atheneum, Havo, Mavo, Vmbo, Lwoo",Prinses Margrietstraat,163,2983 Ed,Ridderkerk,0597,Ridderkerk,0180486999,Voortgezet Onderwijs,51.88097285,4.59932475
