"Bronhouder"	"VTHobject ID"	"Stal ID"	"Omschrijving"	"Adres"	"Gemeente"	"EmissieX"	"EmissieY"	"NH3 emissie (kg/j)"	"Geur emissie (ouE/s)"	"Fijnstof emissie (g/j)"	"Zaaknummer"	"Besluitdatum"	"Zaaktype"
"ODA"	"ODA2015E0083"	"ODA6928"	"J"	"Koppelstraat 2 7047CX Braamt"	"Montferland"	"0"	"0"	"45,00"	"4.830,00"	"29.835,00"	"ODA2024EA1021"	"2026-01-07"	"NL11 Aanvraag Beschikking Uitgebreid Behandelen"
"ODA"	"ODA2015E0083"	"ODA11168"	"test"	"Koppelstraat 2 7047CX Braamt"	"Montferland"	"0"	"0"	"900,00"	"6.900,00"	"45.900,00"	"ODA2024EA1021"	"2026-01-07"	"NL11 Aanvraag Beschikking Uitgebreid Behandelen"
"ODA"	"ODA2015E0087"	"ODA7689"	"Melkveestal"	"Heebinkweg 3 7064KD Silvolde"		"0"	"0"	"1.657,20"	"0,00"	"15.206,80"	"ODA2023MA0205"	"2023-04-06"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0089"	"ODA7420"	"3"	"Bouwhuisweg 21 7245VL Laren"	"Lochem"	"0"	"0"	"164,80"	"0,00"	"1.656,80"	"ODA2020WU1112"	"2021-10-13"	"NL11 Aanvraag Beschikking Uitgebreid Behandelen"
"ODA"	"ODA2015E0089"	"ODA7422"	"7/8"	"Bouwhuisweg 21 7245VL Laren"	"Lochem"	"0"	"0"	"98,40"	"0,00"	"2.064,00"	"ODA2020WU1112"	"2021-10-13"	"NL11 Aanvraag Beschikking Uitgebreid Behandelen"
"ODA"	"ODA2015E0089"	"ODA7423"	"5"	"Bouwhuisweg 21 7245VL Laren"	"Lochem"	"0"	"0"	"193,20"	"436,80"	"1.330,00"	"ODA2020WU1112"	"2021-10-13"	"NL11 Aanvraag Beschikking Uitgebreid Behandelen"
"ODA"	"ODA2015E0089"	"ODA6561"	"1"	"Bouwhuisweg 21 7245VL Laren"	"Lochem"	"0"	"0"	"208,00"	"0,00"	"1.894,40"	"ODA2020WU1112"	"2021-10-13"	"NL11 Aanvraag Beschikking Uitgebreid Behandelen"
"ODA"	"ODA2015E0090"	"ODA6587"	"6"	"Kattendijk 5 7025EA Halle"		"0"	"0"	"754,00"	"0,00"	"6.867,20"	"ODA2021MA2191"	"2022-02-16"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0090"	"ODA6588"	"1"	"Kattendijk 5 7025EA Halle"		"0"	"0"	"180,40"	"0,00"	"1.558,00"	"ODA2021MA2191"	"2022-02-16"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0090"	"ODA6589"	"2"	"Kattendijk 5 7025EA Halle"		"0"	"0"	"35,40"	"3.799,60"	"23.470,20"	"ODA2021MA2191"	"2022-02-16"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0090"	"ODA6590"	"3"	"Kattendijk 5 7025EA Halle"		"0"	"0"	"39,75"	"4.266,50"	"26.354,25"	"ODA2021MA2191"	"2022-02-16"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0090"	"ODA6591"	"2"	"Kattendijk 5 7025EA Halle"		"0"	"0"	"252,00"	"1.932,00"	"12.852,00"	"ODA2021MA2191"	"2022-02-16"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0090"	"ODA6592"	"3"	"Kattendijk 5 7025EA Halle"		"0"	"0"	"363,00"	"2.783,00"	"18.513,00"	"ODA2021MA2191"	"2022-02-16"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0090"	"ODA6593"	"4"	"Kattendijk 5 7025EA Halle"		"0"	"0"	"864,00"	"6.624,00"	"44.064,00"	"ODA2021MA2191"	"2022-02-16"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0092"	"ODA1051"	"A,B,C EN D"	"Haaghweg 2 6942GP Didam"	"Montferland"	"0"	"0"	"13.572,00"	"21.762,00"	"1.006.200,00"	"ODA_Vee_132581875"	"1900-01-01"	""
"ODA"	"ODA2015E0092"	"ODA7698"	"E"	"Haaghweg 2 6942GP Didam"	"Montferland"	"0"	"0"	"522,00"	"5.859,00"	"251.550,00"	"ODA_Vee_132581875"	"1900-01-01"	""
"ODA"	"ODA2015E0092"	"ODA7699"	"F opfok"	"Haaghweg 2 6942GP Didam"	"Montferland"	"0"	"0"	"437,50"	"315,00"	"40.250,00"	"ODA_Vee_132581875"	"1900-01-01"	""
"ODA"	"ODA2015E0093"	"ODA6333"	"Stal B"	"Groenestraat 1 6941SN Didam"	"Montferland"	"0"	"0"	"2.250,00"	"8.500,00"	"1.625.000,00"	"ODA2019WU0480"	"2019-11-04"	"NL11 Aanvraag Beschikking Uitgebreid Behandelen"
"ODA"	"ODA2015E0093"	"ODA151"	"A"	"Groenestraat 1 6941SN Didam"	"Montferland"	"0"	"0"	"2.538,00"	"9.588,00"	"1.833.000,00"	"ODA2019WU0480"	"2019-11-04"	"NL11 Aanvraag Beschikking Uitgebreid Behandelen"
"ODA"	"ODA2015E0095"	"ODA198"	"Stal 16a"	"Diepenheimseweg 36 7161MA Neede"		"238173"	"464425"	"42,00"	"468,00"	"0,00"	"ODA2020MA1391"	"2020-07-07"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0095"	"ODA197"	"Stal 16b"	"Diepenheimseweg 36 7161MA Neede"		"238173"	"464425"	"28,20"	"0,00"	"0,00"	"ODA2020MA1391"	"2020-07-07"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0095"	"ODA196"	"Stal 8"	"Diepenheimseweg 36 7161MA Neede"		"238183"	"464384"	"18,90"	"210,60"	"0,00"	"ODA2020MA1391"	"2020-07-07"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0095"	"ODA272"	"Stal 4"	"Diepenheimseweg 36 7161MA Neede"		"238173"	"464425"	"5,20"	"0,00"	"0,00"	"ODA2020MA1391"	"2020-07-07"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0095"	"ODA273"	"Stal 17a"	"Diepenheimseweg 36 7161MA Neede"		"238165"	"464403"	"42,00"	"468,00"	"0,00"	"ODA2020MA1391"	"2020-07-07"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0095"	"ODA271"	"Stal 11"	"Diepenheimseweg 36 7161MA Neede"		"238163"	"464371"	"7,00"	"78,00"	"0,00"	"ODA2020MA1391"	"2020-07-07"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0095"	"ODA268"	"Stal 7"	"Diepenheimseweg 36 7161MA Neede"		"238195"	"464401"	"7,00"	"78,00"	"0,00"	"ODA2020MA1391"	"2020-07-07"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0109"	"ODA493"	"stal 4"	"Tolhutterweg 17 7261KS Ruurlo"		"0"	"0"	"12,40"	"0,00"	"340,00"	"ODA2023MA1613"	"2023-11-23"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0109"	"ODA562"	"stal 4"	"Tolhutterweg 17 7261KS Ruurlo"		"0"	"0"	"5,00"	"0,00"	"0,00"	"ODA2023MA1613"	"2023-11-23"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0109"	"ODA433"	"stal 1 en 2"	"Tolhutterweg 17 7261KS Ruurlo"		"0"	"0"	"880,00"	"0,00"	"7.600,00"	"ODA2023MA1613"	"2023-11-23"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0112"	"ODA10707"	"rundvee"	"Weenkweg 6 7165BA Rietmolen"		"0"	"0"	"2.123,40"	"0,00"	"23.376,00"	"ODA2022KCC0414"	"2022-09-09"	"NL01 Advies Verstrekken"
"ODA"	"ODA2015E0115"	"ODA2987"	"G"		"Montferland"	"0"	"0"	"254,40"	"1.708,80"	"8.160,00"	"ODA2017W0093"	"2017-10-24"	"NL10 Aanvraag Beschikking Regulier Behandelen"
"ODA"	"ODA2015E0115"	"ODA2912"	"F"		"Montferland"	"0"	"0"	"249,10"	"1.673,20"	"7.990,00"	"ODA2017W0093"	"2017-10-24"	"NL10 Aanvraag Beschikking Regulier Behandelen"
"ODA"	"ODA2015E0115"	"ODA2803"	"D"		"Montferland"	"0"	"0"	"95,40"	"640,80"	"3.060,00"	"ODA2017W0093"	"2017-10-24"	"NL10 Aanvraag Beschikking Regulier Behandelen"
"ODA"	"ODA2015E0115"	"ODA2858"	"E"		"Montferland"	"0"	"0"	"196,10"	"1.317,20"	"6.290,00"	"ODA2017W0093"	"2017-10-24"	"NL10 Aanvraag Beschikking Regulier Behandelen"
"ODA"	"ODA2015E0122"	"ODA10066"	"7"	"Deldenseweg 4 7161MA Neede"		"0"	"0"	"1.536,00"	"0,00"	"18.707,20"	"ODA2023MA1269"	"2023-12-11"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0122"	"ODA10067"	"1-3-6"	"Deldenseweg 4 7161MA Neede"		"0"	"0"	"501,60"	"0,00"	"4.332,00"	"ODA2023MA1269"	"2023-12-11"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0124"	"ODA5017"	"stal"	"Kipkesdijk 3 7161LS Neede"		"0"	"0"	"10,50"	"0,00"	"0,00"	"ODA2020MA0447"	"2020-03-02"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0124"	"ODA5086"	"stal"	"Kipkesdijk 3 7161LS Neede"		"0"	"0"	"95,40"	"640,80"	"3.060,00"	"ODA2020MA0447"	"2020-03-02"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0124"	"ODA4940"	"stal"	"Kipkesdijk 3 7161LS Neede"		"0"	"0"	"30,00"	"0,00"	"0,00"	"ODA2020MA0447"	"2020-03-02"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0126"	"ODA5710"	"stal 2, 3, 5"	"Den Borgweg 19 7157BR Rekken"		"0"	"0"	"1.482,00"	"0,00"	"13.497,60"	"ODA2017MA0974"	"2017-10-26"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0126"	"ODA5687"	"stal 1, 3 4, 5"	"Den Borgweg 19 7157BR Rekken"		"0"	"0"	"690,80"	"0,00"	"5.966,00"	"ODA2017MA0974"	"2017-10-26"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0127"	"ODA11085"	"1"	"Koedijk 1 7261SK Ruurlo"		"0"	"0"	"91,00"	"0,00"	"1.036,00"	"ODA2025MA3159"	"2025-11-18"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0127"	"ODA11086"	"1"	"Koedijk 1 7261SK Ruurlo"		"0"	"0"	"123,20"	"0,00"	"1.064,00"	"ODA2025MA3159"	"2025-11-18"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0127"	"ODA11087"	"2"	"Koedijk 1 7261SK Ruurlo"		"0"	"0"	"57,20"	"0,00"	"494,00"	"ODA2025MA3159"	"2025-11-18"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0127"	"ODA11088"	"3"	"Koedijk 1 7261SK Ruurlo"		"0"	"0"	"84,00"	"0,00"	"1.776,00"	"ODA2025MA3159"	"2025-11-18"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0127"	"ODA11089"	"4"	"Koedijk 1 7261SK Ruurlo"		"0"	"0"	"26,00"	"0,00"	"296,00"	"ODA2025MA3159"	"2025-11-18"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0127"	"ODA11090"	"5"	"Koedijk 1 7261SK Ruurlo"		"0"	"0"	"79,20"	"0,00"	"684,00"	"ODA2025MA3159"	"2025-11-18"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0127"	"ODA11091"	"7"	"Koedijk 1 7261SK Ruurlo"		"0"	"0"	"88,00"	"0,00"	"760,00"	"ODA2025MA3159"	"2025-11-18"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0127"	"ODA11092"	"8"	"Koedijk 1 7261SK Ruurlo"		"0"	"0"	"988,00"	"0,00"	"11.248,00"	"ODA2025MA3159"	"2025-11-18"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0127"	"ODA11093"	"3a"	"Koedijk 1 7261SK Ruurlo"		"0"	"0"	"35,20"	"0,00"	"304,00"	"ODA2025MA3159"	"2025-11-18"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0127"	"ODA10155"	"7"	"Koedijk 1 7261SK Ruurlo"		"0"	"0"	"10,00"	"0,00"	"0,00"	"ODA2025MA3159"	"2025-11-18"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0138"	"ODA11039"	"Achterhuis"	"Warfveendijk 10 7245TG Laren"		"0"	"0"	"10,00"	"0,00"	"0,00"	"ODA2026KCC0294"	"2026-02-19"	"NL01 Advies Verstrekken"
"ODA"	"ODA2015E0138"	"ODA11040"	"Achterhuis"	"Warfveendijk 10 7245TG Laren"		"0"	"0"	"19,00"	"188,00"	"190,00"	"ODA2026KCC0294"	"2026-02-19"	"NL01 Advies Verstrekken"
"ODA"	"ODA2015E0138"	"ODA11042"	"Achterhuis"	"Warfveendijk 10 7245TG Laren"		"0"	"0"	"7,00"	"78,00"	"0,00"	"ODA2026KCC0294"	"2026-02-19"	"NL01 Advies Verstrekken"
"ODA"	"ODA2015E0138"	"ODA11044"	"Achterhuis"	"Warfveendijk 10 7245TG Laren"		"0"	"0"	"6,30"	"6,80"	"1.680,00"	"ODA2026KCC0294"	"2026-02-19"	"NL01 Advies Verstrekken"
"ODA"	"ODA2015E0140"	"ODA1787"	"Stal 1"	"Hardegoorsdijk 9 7245RM Laren"	"Lochem"	"0"	"0"	"2.007,50"	"7.467,90"	"345.290,00"	"ODA2026IP0059"	"2026-04-29"	"NL22 Informatieplicht Verwerken"
"ODA"	"ODA2015E0140"	"ODA1788"	"Stal 3"	"Hardegoorsdijk 9 7245RM Laren"	"Lochem"	"0"	"0"	"2.007,50"	"7.467,90"	"345.290,00"	"ODA2026IP0059"	"2026-04-29"	"NL22 Informatieplicht Verwerken"
"ODA"	"ODA2015E0140"	"ODA1790"	"Stal 2"	"Hardegoorsdijk 9 7245RM Laren"	"Lochem"	"0"	"0"	"2.007,50"	"7.467,90"	"345.290,00"	"ODA2026IP0059"	"2026-04-29"	"NL22 Informatieplicht Verwerken"
"ODA"	"ODA2015E0140"	"ODA1791"	"Stal 4"	"Hardegoorsdijk 9 7245RM Laren"	"Lochem"	"0"	"0"	"2.007,50"	"7.467,90"	"345.290,00"	"ODA2026IP0059"	"2026-04-29"	"NL22 Informatieplicht Verwerken"
"ODA"	"ODA2015E0140"	"ODA1792"	"Stal 5"	"Hardegoorsdijk 9 7245RM Laren"	"Lochem"	"0"	"0"	"2.007,50"	"7.467,90"	"345.290,00"	"ODA2026IP0059"	"2026-04-29"	"NL22 Informatieplicht Verwerken"
"ODA"	"ODA2015E0140"	"ODA1794"	"Stal 6"	"Hardegoorsdijk 9 7245RM Laren"	"Lochem"	"0"	"0"	"2.007,50"	"7.467,90"	"345.290,00"	"ODA2026IP0059"	"2026-04-29"	"NL22 Informatieplicht Verwerken"
"ODA"	"ODA2015E0140"	"ODA1795"	"Stal 7"	"Hardegoorsdijk 9 7245RM Laren"	"Lochem"	"0"	"0"	"3.584,40"	"7.663,20"	"354.320,00"	"ODA2026IP0059"	"2026-04-29"	"NL22 Informatieplicht Verwerken"
"ODA"	"ODA2015E0140"	"ODA1796"	"Stal 8"	"Hardegoorsdijk 9 7245RM Laren"	"Lochem"	"0"	"0"	"3.583,97"	"7.662,27"	"354.277,00"	"ODA2026IP0059"	"2026-04-29"	"NL22 Informatieplicht Verwerken"
"ODA"	"ODA2015E0145"	"ODA1799"	"Stal 5"	"Possenweg 3 7245RJ Laren"	"Lochem"	"0"	"0"	"1.344,00"	"12.672,00"	"844.800,00"	"ODA2023WU0618"	"2026-01-14"	"NL11 Aanvraag Beschikking Uitgebreid Behandelen"
"ODA"	"ODA2015E0145"	"ODA1777"	"Stal  3 en 4"	"Possenweg 3 7245RJ Laren"	"Lochem"	"0"	"0"	"2.126,60"	"22.638,00"	"1.509.200,00"	"ODA2023WU0618"	"2026-01-14"	"NL11 Aanvraag Beschikking Uitgebreid Behandelen"
"ODA"	"ODA2015E0145"	"ODA1775"	"Stal 2"	"Possenweg 3 7245RJ Laren"	"Lochem"	"0"	"0"	"1.008,00"	"15.840,00"	"1.056.000,00"	"ODA2023WU0618"	"2026-01-14"	"NL11 Aanvraag Beschikking Uitgebreid Behandelen"
"ODA"	"ODA2015E0146"	"ODA7183"	"D"	"Melkweg 3 7037CN Beek"	"Montferland"	"0"	"0"	"2.951,00"	"0,00"	"26.876,80"	"ODA2015WB0008"	"2015-09-25"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0146"	"ODA7184"	"B"	"Melkweg 3 7037CN Beek"	"Montferland"	"0"	"0"	"532,40"	"0,00"	"4.598,00"	"ODA2015WB0008"	"2015-09-25"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0150"	"ODA7899"	"Stal C"	"Varsseveldseweg 68 a 7135JA Harreveld"	"Oost Gelre"	"0"	"0"	"238,00"	"2.420,80"	"2.244,00"	"ODA_Vee_431972325"	"1900-01-01"	""
"ODA"	"ODA2015E0150"	"ODA7900"	"Stal D"	"Varsseveldseweg 68 a 7135JA Harreveld"	"Oost Gelre"	"0"	"0"	"245,00"	"2.492,00"	"2.310,00"	"ODA_Vee_431972325"	"1900-01-01"	""
"ODA"	"ODA2015E0150"	"ODA7901"	"Stal E"	"Varsseveldseweg 68 a 7135JA Harreveld"	"Oost Gelre"	"0"	"0"	"117,00"	"0,00"	"1.065,60"	"ODA_Vee_431972325"	"1900-01-01"	""
"ODA"	"ODA2015E0150"	"ODA7902"	"Stal E"	"Varsseveldseweg 68 a 7135JA Harreveld"	"Oost Gelre"	"0"	"0"	"22,00"	"0,00"	"190,00"	"ODA_Vee_431972325"	"1900-01-01"	""
"ODA"	"ODA2015E0151"	"ODA5303"	"-"	"Haaksbergseweg 107 7165AB Rietmolen"		"0"	"0"	"41,00"	"0,00"	"860,00"	"ODA2019MA1356"	"2019-08-05"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0151"	"ODA5233"	"-"	"Haaksbergseweg 107 7165AB Rietmolen"		"0"	"0"	"52,80"	"0,00"	"456,00"	"ODA2019MA1356"	"2019-08-05"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0151"	"ODA5173"	"-"	"Haaksbergseweg 107 7165AB Rietmolen"		"0"	"0"	"6,20"	"0,00"	"170,00"	"ODA2019MA1356"	"2019-08-05"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0151"	"ODA5105"	"-"	"Haaksbergseweg 107 7165AB Rietmolen"		"0"	"0"	"14,00"	"156,00"	"0,00"	"ODA2019MA1356"	"2019-08-05"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0156"	"ODA9638"	"Stal A"	"Heelweg 4 7271ND Borculo"	"Berkelland"	"0"	"0"	"525,15"	"3,40"	"6.420,00"	"ODA_Vee_329946302"	"1900-01-01"	""
"ODA"	"ODA2015E0158"	"ODA7773"	"stal 1. 180 MK beweid"	"Haarbroeksteeg 1 a 7218NL Almen"	"Lochem"	"0"	"0"	"2.340,00"	"0,00"	"21.312,00"	"ODA2022MA0635"	"2022-05-23"	"NL10 Aanvraag Beschikking Regulier Behandelen"
"ODA"	"ODA2015E0158"	"ODA7779"	"stal 2. 62 JV"	"Haarbroeksteeg 1 a 7218NL Almen"	"Lochem"	"0"	"0"	"272,80"	"0,00"	"2.356,00"	"ODA2022MA0635"	"2022-05-23"	"NL10 Aanvraag Beschikking Regulier Behandelen"
"ODA"	"ODA2015E0158"	"ODA7780"	"stal 3. 5 JV in iglo"	"Haarbroeksteeg 1 a 7218NL Almen"	"Lochem"	"0"	"0"	"22,00"	"0,00"	"190,00"	"ODA2022MA0635"	"2022-05-23"	"NL10 Aanvraag Beschikking Regulier Behandelen"
"ODA"	"ODA2015E0158"	"ODA7781"	"stal 6. 60 JV"	"Haarbroeksteeg 1 a 7218NL Almen"	"Lochem"	"0"	"0"	"264,00"	"0,00"	"2.280,00"	"ODA2022MA0635"	"2022-05-23"	"NL10 Aanvraag Beschikking Regulier Behandelen"
"ODA"	"ODA2015E0162"	"ODA5284"	"8"	"Scherpenoordsdijk 1 7274DS Geesteren"	"Berkelland"	"0"	"0"	"1.534,00"	"0,00"	"13.971,20"	"ODA2021KCC0140"	"2021-05-18"	"NL01 Advies Verstrekken"
"ODA"	"ODA2015E0162"	"ODA5205"	"8"	"Scherpenoordsdijk 1 7274DS Geesteren"	"Berkelland"	"0"	"0"	"672,00"	"0,00"	"11.366,40"	"ODA2021KCC0140"	"2021-05-18"	"NL01 Advies Verstrekken"
"ODA"	"ODA2015E0162"	"ODA5143"	"2"	"Scherpenoordsdijk 1 7274DS Geesteren"	"Berkelland"	"0"	"0"	"728,00"	"0,00"	"6.630,40"	"ODA2021KCC0140"	"2021-05-18"	"NL01 Advies Verstrekken"
"ODA"	"ODA2015E0162"	"ODA4998"	"1,5,6"	"Scherpenoordsdijk 1 7274DS Geesteren"	"Berkelland"	"0"	"0"	"492,80"	"0,00"	"4.256,00"	"ODA2021KCC0140"	"2021-05-18"	"NL01 Advies Verstrekken"
"ODA"	"ODA2015E0162"	"ODA5068"	"1.8"	"Scherpenoordsdijk 1 7274DS Geesteren"	"Berkelland"	"0"	"0"	"12,40"	"0,00"	"340,00"	"ODA2021KCC0140"	"2021-05-18"	"NL01 Advies Verstrekken"
"ODA"	"ODA2015E0163"	"ODA1864"	"2"	"Noachweg 5 7152CN Eibergen"	"Berkelland"	"0"	"0"	"78,00"	"0,00"	"710,40"	"ODA_Vee_211317115"	"1900-01-01"	""
"ODA"	"ODA2015E0163"	"ODA1865"	"1"	"Noachweg 5 7152CN Eibergen"	"Berkelland"	"0"	"0"	"1.378,00"	"0,00"	"12.550,40"	"ODA_Vee_211317115"	"1900-01-01"	""
"ODA"	"ODA2015E0163"	"ODA1866"	"2"	"Noachweg 5 7152CN Eibergen"	"Berkelland"	"0"	"0"	"105,60"	"0,00"	"912,00"	"ODA_Vee_211317115"	"1900-01-01"	""
"ODA"	"ODA2015E0163"	"ODA1867"	"2"	"Noachweg 5 7152CN Eibergen"	"Berkelland"	"0"	"0"	"80,60"	"0,00"	"2.210,00"	"ODA_Vee_211317115"	"1900-01-01"	""
"ODA"	"ODA2015E0163"	"ODA1868"	"4"	"Noachweg 5 7152CN Eibergen"	"Berkelland"	"0"	"0"	"4,72"	"5,10"	"1.260,00"	"ODA_Vee_211317115"	"1900-01-01"	""
"ODA"	"ODA2015E0163"	"ODA1869"	"4"	"Noachweg 5 7152CN Eibergen"	"Berkelland"	"0"	"0"	"20,00"	"0,00"	"0,00"	"ODA_Vee_211317115"	"1900-01-01"	""
"ODA"	"ODA2015E0163"	"ODA1870"	"5"	"Noachweg 5 7152CN Eibergen"	"Berkelland"	"0"	"0"	"22,00"	"0,00"	"190,00"	"ODA_Vee_211317115"	"1900-01-01"	""
"ODA"	"ODA2015E0163"	"ODA1871"	"5"	"Noachweg 5 7152CN Eibergen"	"Berkelland"	"0"	"0"	"17,50"	"178,00"	"165,00"	"ODA_Vee_211317115"	"1900-01-01"	""
"ODA"	"ODA2015E0163"	"ODA1872"	"7"	"Noachweg 5 7152CN Eibergen"	"Berkelland"	"0"	"0"	"30,80"	"0,00"	"266,00"	"ODA_Vee_211317115"	"1900-01-01"	""
"ODA"	"ODA2015E0163"	"ODA1873"	"14"	"Noachweg 5 7152CN Eibergen"	"Berkelland"	"0"	"0"	"86,80"	"0,00"	"2.380,00"	"ODA_Vee_211317115"	"1900-01-01"	""
"ODA"	"ODA2015E0164"	"ODA3649"	"stal 1"	"Meisterholt 7 6942NR Didam"	"Montferland"	"0"	"0"	"288,75"	"2.722,50"	"181.500,00"	"ODA2022MA2533"	"2023-01-26"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0164"	"ODA3718"	"stal 2"	"Meisterholt 7 6942NR Didam"	"Montferland"	"0"	"0"	"425,25"	"4.009,50"	"267.300,00"	"ODA2022MA2533"	"2023-01-26"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0166"	"ODA8785"	"Stal 7"	"Klaverdijk 14 7025CV Halle"		"0"	"0"	"1.274,00"	"0,00"	"11.603,20"	"ODA2021KCC0315"	"2021-09-27"	"NL01 Advies Verstrekken"
"ODA"	"ODA2015E0166"	"ODA8786"	"Stal 1"	"Klaverdijk 14 7025CV Halle"		"0"	"0"	"117,00"	"0,00"	"1.065,60"	"ODA2021KCC0315"	"2021-09-27"	"NL01 Advies Verstrekken"
"ODA"	"ODA2015E0166"	"ODA8787"	"Stal 2"	"Klaverdijk 14 7025CV Halle"		"0"	"0"	"242,00"	"0,00"	"2.090,00"	"ODA2021KCC0315"	"2021-09-27"	"NL01 Advies Verstrekken"
"ODA"	"ODA2015E0166"	"ODA8788"	"Stal 5"	"Klaverdijk 14 7025CV Halle"		"0"	"0"	"88,00"	"0,00"	"760,00"	"ODA2021KCC0315"	"2021-09-27"	"NL01 Advies Verstrekken"
"ODA"	"ODA2015E0166"	"ODA8789"	"Stal 6"	"Klaverdijk 14 7025CV Halle"		"0"	"0"	"154,00"	"0,00"	"1.330,00"	"ODA2021KCC0315"	"2021-09-27"	"NL01 Advies Verstrekken"
"ODA"	"ODA2015E0169"	"ODA7196"	"2"	"Rode Slatweg 4 7157CL Rekken"		"0"	"0"	"1.040,00"	"0,00"	"9.472,00"	"ODA2015WO0008"	"2015-08-25"	"NL01 Advies Verstrekken"
"ODA"	"ODA2015E0169"	"ODA7197"	"3"	"Rode Slatweg 4 7157CL Rekken"		"0"	"0"	"312,00"	"0,00"	"2.841,60"	"ODA2015WO0008"	"2015-08-25"	"NL01 Advies Verstrekken"
"ODA"	"ODA2015E0169"	"ODA7198"	"4"	"Rode Slatweg 4 7157CL Rekken"		"0"	"0"	"264,00"	"0,00"	"2.280,00"	"ODA2015WO0008"	"2015-08-25"	"NL01 Advies Verstrekken"
"ODA"	"ODA2015E0169"	"ODA7199"	"5"	"Rode Slatweg 4 7157CL Rekken"		"0"	"0"	"189,20"	"0,00"	"1.634,00"	"ODA2015WO0008"	"2015-08-25"	"NL01 Advies Verstrekken"
"ODA"	"ODA2015E0169"	"ODA7200"	"6"	"Rode Slatweg 4 7157CL Rekken"		"0"	"0"	"5,00"	"0,00"	"0,00"	"ODA2015WO0008"	"2015-08-25"	"NL01 Advies Verstrekken"
"ODA"	"ODA2015E0169"	"ODA7201"	"7"	"Rode Slatweg 4 7157CL Rekken"		"0"	"0"	"145,20"	"0,00"	"1.254,00"	"ODA2015WO0008"	"2015-08-25"	"NL01 Advies Verstrekken"
"ODA"	"ODA2015E0169"	"ODA7202"	"9"	"Rode Slatweg 4 7157CL Rekken"		"0"	"0"	"1.261,00"	"0,00"	"11.484,80"	"ODA2015WO0008"	"2015-08-25"	"NL01 Advies Verstrekken"
"ODA"	"ODA2015E0170"	"ODA6789"	"2"	"Borculoseweg 64 7151MS Eibergen"		"0"	"0"	"312,00"	"0,00"	"2.841,60"	"ODA2022KCC0213"	"2022-06-28"	"NL01 Advies Verstrekken"
"ODA"	"ODA2015E0170"	"ODA6790"	"1,3,4"	"Borculoseweg 64 7151MS Eibergen"		"0"	"0"	"563,20"	"0,00"	"4.864,00"	"ODA2022KCC0213"	"2022-06-28"	"NL01 Advies Verstrekken"
