"Bronhouder"	"VTHobject ID"	"Stal ID"	"Omschrijving"	"Beëndigd"	"Adres"	"Gemeente"	"EmissieX"	"EmissieY"	"NH3 emissie (kg/j)"	"Geur emissie (ouE/s)"	"Fijnstof emissie (g/j)"	"Zaaknummer"	"Besluitdatum"	"Zaaktype"
"OMWB"	"4267ES5"	"4267ES5_17390"	"stal 3"	"Nee"	"Tol 5 4267ES Drongelen"	"Altena"	"133233"	"414827"	"1.825,65"	"0,00"	"17.298,00"	"4267ES5_17390"	"2021-04-08"	"Melding:Melding Activiteitenbesluit (met OBM)"
"OMWB"	"4267ES5"	"4267ES5_17391"	"stal 4"	"Nee"	"Tol 5 4267ES Drongelen"	"Altena"	"133240"	"414797"	"167,20"	"0,00"	"1.444,00"	"4267ES5_17391"	"2021-04-08"	"Melding:Melding Activiteitenbesluit (met OBM)"
"OMWB"	"4267ES5"	"4267ES5_17392"	"stal 5"	"Nee"	"Tol 5 4267ES Drongelen"	"Altena"	"133267"	"414892"	"80,50"	"897,00"	"0,00"	"4267ES5_17392"	"2021-04-08"	"Melding:Melding Activiteitenbesluit (met OBM)"
"OMWB"	"4267ES5"	"4267ES5_17393"	"stal 1 - luchtwasser"	"Nee"	"Tol 5 4267ES Drongelen"	"Altena"	"133261"	"414780"	"153,28"	"3.871,50"	"10.115,00"	"4267ES5_17393"	"2021-04-08"	"Melding:Melding Activiteitenbesluit (met OBM)"
"OMWB"	"4267ES6"	"4267ES6_14008"	"bedrijf"	"Nee"	"Tol 6 4267ES Drongelen"	"Altena"	"132462"	"414659"	"0,00"	"0,00"	"0,00"	"4267ES6_Z202500028027"	"2025-11-26"	"Melding Besluit Activiteit Leefomgeving"
"OMWB"	"4267EX4"	"4267EX4_14011"	"bedrijf"	"Nee"	"Achterstraat 4 4267EX Drongelen"	"Altena"	"131825"	"414447"	"2.436,00"	"0,00"	"21.840,00"	"4267EX4_14011"	"2009-11-02"	"Melding:Besluit Landbouw milieubeheer"
"OMWB"	"4267GX12"	"4267GX12_16441"	"bedrijf"	"Nee"	"Eindsestraat 12 4267GX Drongelen"	"Altena"	"130321"	"414995"	"940,10"	"0,00"	"12.998,00"	"4267GX12_16441"	"2014-08-22"	"Melding:Melding activiteitenbesluit"
"OMWB"	"4267GX19"	"4267GX19_14015"	"bedrijf"	"Nee"	"Eindsestraat 19 4267GX Drongelen"	"Altena"	"131211"	"414417"	"151,90"	"869,80"	"1.952,00"	"4267GX19_14015"	"1994-01-01"	"Vergunning:Conversie"
"OMWB"	"4267GZ45"	"4267GZ45_14019"	"bedrijf"	"Nee"	"Eindsestraat 45 4267GZ Drongelen"	"Altena"	"130651"	"414528"	"357,80"	"0,00"	"4.742,00"	"4267GZ45_Z2024-00013575"	"2024-10-07"	"Intrekking gedeeltelijk veebestand OW"
"OMWB"	"4267GZ47"	"4267GZ47_14021"	"bedrijf"	"Nee"	"Eindsestraat 47 4267GZ Drongelen"	"Altena"	"130598"	"414556"	"558,40"	"2.634,40"	"10.908,00"	"4267GZ47_14021"	"2006-10-12"	"Vergunning:Revisievergunning"
"OMWB"	"4267GZ6A"	"4267GZ6A_15976"	"bedrijf"	"Nee"	"Eindsestraat 6A 4267GZ Drongelen"	"Altena"	"131219"	"414453"	"1.196,00"	"2.582,00"	"17.860,00"	"4267GZ6A_15976"	"2017-11-06"	"Vergunning:Melding Activiteitenbesluit (met OBM)"
"OMWB"	"4267GZ8"	"4267GZ8_14020"	"Stal 1"	"Nee"	"Eindsestraat 8 4267GZ Drongelen"	"Altena"	"131035"	"416666"	"88,00"	"0,00"	"760,00"	"4267GZ8_2022-044424"	"2022-09-29"	"Melding activiteitenbesluit"
"OMWB"	"4267GZ8"	"4267GZ8_2022-044424_1"	"Stal 2"	"Nee"	"Eindsestraat 8 4267GZ Drongelen"	"Altena"	"131036"	"414705"	"22,00"	"0,00"	"190,00"	"4267GZ8_2022-044424"	"2022-09-29"	"Melding activiteitenbesluit"
"OMWB"	"4267GZ8"	"4267GZ8_2022-044424_2"	"Stal 4"	"Nee"	"Eindsestraat 8 4267GZ Drongelen"	"Altena"			"52,80"	"0,00"	"456,00"	"4267GZ8_2022-044424"	"2022-09-29"	"Melding activiteitenbesluit"
"OMWB"	"4267GZ8"	"4267GZ8_2022-044424_3"	"Stal 3 "	"Nee"	"Eindsestraat 8 4267GZ Drongelen"	"Altena"	"131016"	"414690"	"1.585,40"	"0,00"	"17.372,00"	"4267GZ8_2022-044424"	"2022-09-29"	"Melding activiteitenbesluit"
"OMWB"	"4268GD6"	"4268GD6_14047"	"bedrijf"	"Nee"	"Moleneind 6 4268GD Meeuwen"	"Altena"	"129766"	"415478"	"1.595,00"	"0,00"	"14.342,00"	"4268GD6_14047"	"2012-12-12"	"Melding:Besluit Landbouw milieubeheer"
"OMWB"	"4268GJ2"	"4268GJ2_2021-038760_1"	"stal 3c"	"Nee"	"Dorpsstraat 2 4268GJ Meeuwen"	"Altena"	"128223"	"415617"	"312,00"	"0,00"	"3.552,00"	"4268GJ2_2021-038760"	"2022-08-24"	"Omgevingsvergunning-revisie"
"OMWB"	"4268GJ2"	"4268GJ2_2021-038760_10"	"stal 4"	"Nee"	"Dorpsstraat 2 4268GJ Meeuwen"	"Altena"	"128251"	"415603"	"651,20"	"0,00"	"5.624,00"	"4268GJ2_2021-038760"	"2022-08-24"	"Omgevingsvergunning-revisie"
"OMWB"	"4268GJ2"	"4268GJ2_2021-038760_11"	"STAL 10"	"Nee"	"Dorpsstraat 2 4268GJ Meeuwen"	"Altena"	"128317"	"415604"	"440,00"	"0,00"	"3.800,00"	"4268GJ2_2021-038760"	"2022-08-24"	"Omgevingsvergunning-revisie"
"OMWB"	"4268GJ2"	"4268GJ2_2021-038760_2"	"stal 3a"	"Nee"	"Dorpsstraat 2 4268GJ Meeuwen"	"Altena"	"128270"	"415626"	"378,40"	"0,00"	"3.268,00"	"4268GJ2_2021-038760"	"2022-08-24"	"Omgevingsvergunning-revisie"
"OMWB"	"4268GJ2"	"4268GJ2_2021-038760_3"	"stal 9"	"Nee"	"Dorpsstraat 2 4268GJ Meeuwen"	"Altena"	"128323"	"415560"	"167,20"	"0,00"	"1.444,00"	"4268GJ2_2021-038760"	"2022-08-24"	"Omgevingsvergunning-revisie"
"OMWB"	"4268GJ2"	"4268GJ2_2021-038760_4"	"STAL 3B (2)"	"Nee"	"Dorpsstraat 2 4268GJ Meeuwen"	"Altena"	"128223"	"415617"	"42,00"	"0,00"	"0,00"	"4268GJ2_2021-038760"	"2022-08-24"	"Omgevingsvergunning-revisie"
"OMWB"	"4268GJ2"	"4268GJ2_2021-038760_5"	"stal 7"	"Nee"	"Dorpsstraat 2 4268GJ Meeuwen"	"Altena"	"128318"	"415584"	"1.786,40"	"0,00"	"15.428,00"	"4268GJ2_2021-038760"	"2022-08-24"	"Omgevingsvergunning-revisie"
"OMWB"	"4268GJ2"	"4268GJ2_2021-038760_6"	"Stal 2"	"Nee"	"Dorpsstraat 2 4268GJ Meeuwen"	"Altena"	"128223"	"415644"	"1.175,20"	"0,00"	"24.886,00"	"4268GJ2_2021-038760"	"2022-08-24"	"Omgevingsvergunning-revisie"
"OMWB"	"4268GJ2"	"4268GJ2_2021-038760_7"	"STAL 3B (1)"	"Nee"	"Dorpsstraat 2 4268GJ Meeuwen"	"Altena"	"128223"	"415617"	"70,00"	"0,00"	"0,00"	"4268GJ2_2021-038760"	"2022-08-24"	"Omgevingsvergunning-revisie"
"OMWB"	"4268GJ2"	"4268GJ2_2021-038760_8"	"stal 5"	"Nee"	"Dorpsstraat 2 4268GJ Meeuwen"	"Altena"	"128268"	"415591"	"302,10"	"2.029,20"	"9.690,00"	"4268GJ2_2021-038760"	"2022-08-24"	"Omgevingsvergunning-revisie"
"OMWB"	"4268GJ2"	"4268GJ2_2021-038760_9"	"Stal 8"	"Nee"	"Dorpsstraat 2 4268GJ Meeuwen"	"Altena"	"128246"	"415564"	"2.198,00"	"0,00"	"46.472,00"	"4268GJ2_2021-038760"	"2022-08-24"	"Omgevingsvergunning-revisie"
"OMWB"	"4268GK1"	"4268GK1_14024"	"bedrijf"	"Nee"	"Dijksteeg 1 4268GK Meeuwen"	"Altena"	"128734"	"415454"	"914,10"	"35,60"	"9.948,00"	"4268GK1_14024"	"1992-01-01"	"Vergunning:Conversie"
"OMWB"	"4268GK10"	"4268GK10_14025"	"bedrijf"	"Nee"	"Dijksteeg 10 4268GK Meeuwen"	"Altena"	"128456"	"414700"	"2.282,20"	"18.360,00"	"19.144,00"	"4268GK10_14025"	"2015-08-06"	"Melding:Melding Activiteitenbesluit (met OBM)"
"OMWB"	"4268GT11"	"4268GT11_14026"	"Stal 1"	"Nee"	"Hoog Meeuwen 11 4268GT Meeuwen"	"Altena"	"129312"	"415179"	"550,80"	"0,00"	"12.478,00"	"4268GT11_2023-010379"	"2023-02-17"	"Melding activiteitenbesluit"
"OMWB"	"4268GT11"	"4268GT11_2023-010379_1"	"Stal 1a"	"Nee"	"Hoog Meeuwen 11 4268GT Meeuwen"	"Altena"	"129315"	"415147"	"273,60"	"0,00"	"7.104,00"	"4268GT11_2023-010379"	"2023-02-17"	"Melding activiteitenbesluit"
"OMWB"	"4268GT11"	"4268GT11_2023-010379_2"	"Stal 3"	"Nee"	"Hoog Meeuwen 11 4268GT Meeuwen"	"Altena"	"129311"	"415212"	"215,60"	"0,00"	"1.862,00"	"4268GT11_2023-010379"	"2023-02-17"	"Melding activiteitenbesluit"
"OMWB"	"4268VK2"	"4268VK2_14028"	"bedrijf"	"Nee"	"Meeuwensesteeg 2 4268VK Meeuwen"	"Altena"	"128744"	"416516"	"1.344,70"	"117,00"	"12.976,00"	"4268VK2_14028"	"2012-06-14"	"Melding:Besluit Landbouw milieubeheer"
"OMWB"	"4268VK3"	"4268VK3_14029"	"bedrijf"	"Nee"	"Meeuwensesteeg 3 4268VK Meeuwen"	"Altena"	"128571"	"416193"	"1.561,40"	"142,40"	"16.890,00"	"4268VK3_14029"	"2017-05-23"	"Melding:Melding activiteitenbesluit"
"OMWB"	"4268VN6"	"4268VN6_16776"	"bedrijf"	"Nee"	"Bosschen 6 4268VN Meeuwen"	"Altena"	"128369"	"415941"	"18,60"	"0,00"	"0,00"	"4268VN6_16776"	"2019-08-21"	"Melding:Melding activiteitenbesluit"
"OMWB"	"4269TL30"	"4269TL30_14031"	"stal 1"	"Nee"	"Midgraaf 30 4269TL BabyloniÃ«nbroek"	"Altena"	"130164"	"418642"	"287,20"	"0,00"	"2.394,00"	"4269TL30_14031"	"2022-05-11"	"Melding:Melding activiteitenbesluit"
"OMWB"	"4269TL30"	"4269TL30_18248"	"stal 3"	"Nee"	"Midgraaf 30 4269TL BabyloniÃ«nbroek"	"Altena"	"130221"	"418605"	"878,80"	"0,00"	"16.238,00"	"4269TL30_18248"	"2022-05-11"	"Melding:Melding activiteitenbesluit"
"OMWB"	"4269TL30"	"4269TL30_18249"	"stal 2"	"Nee"	"Midgraaf 30 4269TL BabyloniÃ«nbroek"	"Altena"	"130197"	"418665"	"373,20"	"0,00"	"4.762,00"	"4269TL30_18249"	"2022-05-11"	"Melding:Melding activiteitenbesluit"
"OMWB"	"4269TL32"	"4269TL32_ 14110645_1"	"Stal 3"	"Nee"	"Midgraaf 32 4269TL BabyloniÃ«nbroek"	"Altena"	"130707"	"418521"	"508,00"	"1.246,00"	"10.000,00"	"4269TL32_ 14110645"	"2015-02-03"	"Melding activiteitenbesluit met OBM"
"OMWB"	"4269TL32"	"4269TL32_ 14110645_2"	"Stal 2"	"Nee"	"Midgraaf 32 4269TL BabyloniÃ«nbroek"	"Altena"	"130674"	"418492"	"122,50"	"1.365,00"	"0,00"	"4269TL32_ 14110645"	"2015-02-03"	"Melding activiteitenbesluit met OBM"
"OMWB"	"4269TL32"	"4269TL32_14032"	"Stal 1"	"Nee"	"Midgraaf 32 4269TL BabyloniÃ«nbroek"	"Altena"	"130665"	"418516"	"154,50"	"741,00"	"760,00"	"4269TL32_ 14110645"	"2015-02-03"	"Melding activiteitenbesluit met OBM"
"OMWB"	"4269VA1"	"4269VA1_14034"	"bedrijf"	"Nee"	"Broeksestraat 1 4269VA BabyloniÃ«nbroek"	"Altena"	"129662"	"417321"	"1.582,30"	"390,00"	"16.784,00"	"4269VA1_2023-034853"	"2023-07-21"	"Melding activiteitenbesluit"
"OMWB"	"4269VE67"	"4269VE67_14037"	"bedrijf"	"Nee"	"Broeksestraat 67 4269VE BabyloniÃ«nbroek"	"Altena"	"130397"	"417417"	"173,60"	"218,40"	"1.330,00"	"4269VE67_14037"	"2012-09-04"	"Melding:Besluit Landbouw milieubeheer"
"OMWB"	"4269VE73"	"4269VE73_14038"	"bedrijf"	"Nee"	"Broeksestraat 73 4269VE BabyloniÃ«nbroek"	"Altena"	"130569"	"417467"	"192,80"	"924,00"	"3.054,00"	"4269VE73_14038"	"2019-11-23"	"Melding:Melding activiteitenbesluit"
"OMWB"	"4269VE77"	"4269VE77_2022-057196_1"	"Stal 5"	"Nee"	"Broeksestraat 77 4269VE BabyloniÃ«nbroek"	"Altena"	"130761"	"417539"	"610,00"	"0,00"	"8.346,00"	"4269VE77_2022-057196"	"2022-11-08"	"Melding activiteitenbesluit"
"OMWB"	"4269VE77"	"4269VE77_2022-057196_2"	"Stal 6"	"Nee"	"Broeksestraat 77 4269VE BabyloniÃ«nbroek"	"Altena"	"130748"	"417574"	"1.545,00"	"0,00"	"22.200,00"	"4269VE77_2022-057196"	"2022-11-08"	"Melding activiteitenbesluit"
"OMWB"	"4269VE77"	"4269VE77_2022-057196_3"	"Kalveriglo's"	"Nee"	"Broeksestraat 77 4269VE BabyloniÃ«nbroek"	"Altena"			"79,20"	"0,00"	"684,00"	"4269VE77_2022-057196"	"2022-11-08"	"Melding activiteitenbesluit"
"OMWB"	"4269VE77"	"4269VE77_2022-057196_4"	"Stal 2"	"Nee"	"Broeksestraat 77 4269VE BabyloniÃ«nbroek"	"Altena"	"130774"	"417494"	"198,00"	"0,00"	"1.710,00"	"4269VE77_2022-057196"	"2022-11-08"	"Melding activiteitenbesluit"
"OMWB"	"4269VE82"	"4269VE82_10807"	"bedrijf"	"Nee"	"Broeksestraat 82 4269VE BabyloniÃ«nbroek"	"Altena"	"131484"	"417922"	"3.378,50"	"890,00"	"52.813,60"	"4269VE82_Z2025-00007357"	"2025-05-30"	"Omgevingsvergunning-verandering OW"
"OMWB"	"4269VE85"	"4269VE85_14040"	"Schapenstal"	"Nee"	"Broeksestraat 85 4269VE BabyloniÃ«nbroek"	"Altena"	"131049"	"417820"	"105,00"	"1.170,00"	"0,00"	"4269VE85_Z2025-00028872"	"2026-01-12"	"Intrekking gedeeltelijk veebestand OW"
"OMWB"	"4269VE85"	"4269VE85_20020455_1"	"Stal C"	"Nee"	"Broeksestraat 85 4269VE BabyloniÃ«nbroek"	"Altena"	"131091"	"417828"	"476,00"	"0,00"	"10.064,00"	"4269VE85_Z2025-00028872"	"2026-01-12"	"Intrekking gedeeltelijk veebestand OW"
"OMWB"	"4269VE85"	"4269VE85_20020455_2"	"Stal B"	"Nee"	"Broeksestraat 85 4269VE BabyloniÃ«nbroek"	"Altena"	"131071"	"417823"	"287,00"	"0,00"	"472,00"	"4269VE85_Z2025-00028872"	"2026-01-12"	"Intrekking gedeeltelijk veebestand OW"
"OMWB"	"4269VE85"	"4269VE85_20020455_3"	"Stal D"	"Nee"	"Broeksestraat 85 4269VE BabyloniÃ«nbroek"	"Altena"	"131052"	"417796"	"220,00"	"0,00"	"1.900,00"	"4269VE85_Z2025-00028872"	"2026-01-12"	"Intrekking gedeeltelijk veebestand OW"
"OMWB"	"4269VE85"	"4269VE85_20020455_4"	"Stal A"	"Nee"	"Broeksestraat 85 4269VE BabyloniÃ«nbroek"	"Altena"	"131080"	"417796"	"347,20"	"854,40"	"5.980,00"	"4269VE85_Z2025-00028872"	"2026-01-12"	"Intrekking gedeeltelijk veebestand OW"
"OMWB"	"4269VE85"	"4269VE85_20020455_5"	"Iglo's"	"Nee"	"Broeksestraat 85 4269VE BabyloniÃ«nbroek"	"Altena"	"131086"	"417845"	"30,80"	"0,00"	"266,00"	"4269VE85_Z2025-00028872"	"2026-01-12"	"Intrekking gedeeltelijk veebestand OW"
"OMWB"	"4269VE87"	"4269VE87_14041"	"bedrijf"	"Nee"	"Broeksestraat 87 4269VE BabyloniÃ«nbroek"	"Altena"	"131221"	"417872"	"911,40"	"1.803,80"	"12.180,00"	"4269VE87_14041"	"1992-01-01"	"Vergunning:Conversie"
"OMWB"	"4269VH17"	"4269VH17_14042"	"bedrijf"	"Nee"	"Hillsestraat 17 4269VH BabyloniÃ«nbroek"	"Altena"	"128827"	"417176"	"525,20"	"1.162,20"	"3.888,00"	"4269VH17_14042"	"2011-08-08"	"Vergunning:Revisievergunning"
"OMWB"	"4269VH30"	"4269VH30_14629"	"bedrijf"	"Nee"	"Hillsestraat 30 4269VH BabyloniÃ«nbroek"	"Altena"			"101,00"	"0,00"	"0,00"	"4269VH30_14629"	"2019-08-29"	"Melding:Melding activiteitenbesluit"
"OMWB"	"4269VH38"	"4269VH38_14044"	"bedrijf"	"Nee"	"Hillsestraat 38 4269VH BabyloniÃ«nbroek"	"Altena"	"128681"	"417219"	"869,00"	"0,00"	"7.820,00"	"4269VH38_14044"	"2013-08-28"	"Melding:Melding activiteitenbesluit"
"OMWB"	"4269VH44A"	"4269VH44A_16794"	"bedrijf"	"Nee"	"Hillsestraat 44A 4269VH BabyloniÃ«nbroek"	"Altena"	"128191"	"417430"	"31,72"	"25,50"	"6.300,00"	"4269VH44A_16794"	"2017-03-27"	"Melding:Melding activiteitenbesluit"
"OMWB"	"4271AD46A"	"4271AD46A_4544"	"bedrijf"	"Nee"	"Dorpsstraat 46A 4271AD Dussen"	"Altena"	"125339"	"415976"	"21,70"	"0,00"	"0,00"	"4271AD46A_4544"	"2004-12-29"	"Vergunning:Oprichtingsvergunning"
"OMWB"	"4271BA10"	"4271BA10_3136"	"bedrijf"	"Nee"	"Loswal 10 4271BA Dussen"	"Altena"	"125577"	"415273"	"556,50"	"1.250,35"	"10.080,00"	"4271BA10_3136"	"2007-10-16"	"Melding:Besluit Landbouw milieubeheer"
"OMWB"	"4271BE30"	"4271BE30_10843"	"bedrijf"	"Nee"	"Nieuwe Steeg 30 4271BE Dussen"	"Altena"	"124492"	"415903"	"44,20"	"0,00"	"0,00"	"4271BE30_10843"	"2000-10-09"	"Vergunning:Oprichtingsvergunning"
"OMWB"	"4271BE32"	"4271BE32_3140"	"bedrijf"	"Nee"	"Nieuwe Steeg 32 4271BE Dussen"	"Altena"	"124278"	"415914"	"2.515,90"	"0,00"	"24.370,00"	"4271BE32_3140"	"2014-06-02"	"Melding:Melding activiteitenbesluit"
"OMWB"	"4271BH39"	"4271BH39_10324"	"bedrijf"	"Nee"	"Hoek 39 4271BH Dussen"	"Altena"	"125090"	"416470"	"73,30"	"468,00"	"0,00"	"4271BH39_10324"	"2002-03-26"	"Vergunning:Oprichtingsvergunning"
"OMWB"	"4271BH41"	"4271BH41_15712"	"bedrijf"	"Nee"	"Hoek 41 4271BH Dussen"	"Altena"	"124967"	"416560"	"11,90"	"37,60"	"38,00"	"4271BH41_15712"	"1994-11-04"	"Melding:AMVB Akkerbouwbedrijven"
"OMWB"	"4271BT11"	"4271BT11_3145"	"Stal 2"	"Nee"	"Baan 11 4271BT Dussen"	"Altena"	"127613"	"415843"	"466,40"	"0,00"	"4.028,00"	"4271BT11_Z2024-00016012"	"2024-06-19"	"Melding Besluit Activiteit Leefomgeving"
"OMWB"	"4271BT11"	"4271BT11_Z2024-00016012_1"	"Stal 2"	"Nee"	"Baan 11 4271BT Dussen"	"Altena"	"127603"	"415859"	"96,00"	"0,00"	"2.368,00"	"4271BT11_Z2024-00016012"	"2024-06-19"	"Melding Besluit Activiteit Leefomgeving"
"OMWB"	"4271BT11"	"4271BT11_Z2024-00016012_2"	"Stal 3"	"Nee"	"Baan 11 4271BT Dussen"	"Altena"	"127627"	"415843"	"763,00"	"0,00"	"16.132,00"	"4271BT11_Z2024-00016012"	"2024-06-19"	"Melding Besluit Activiteit Leefomgeving"
"OMWB"	"4271BT17"	"4271BT17_3146"	"Stal A"	"Nee"	"Baan 17 4271BT Dussen"	"Altena"	"127813"	"415806"	"766,00"	"0,00"	"15.370,00"	"4271BT17_Z2024-00016173"	"2024-06-21"	"Melding Besluit Activiteit Leefomgeving"
"OMWB"	"4271BT17"	"4271BT17_Z2024-00016173_1"	"Stal B"	"Nee"	"Baan 17 4271BT Dussen"	"Altena"			"485,00"	"712,00"	"6.630,00"	"4271BT17_Z2024-00016173"	"2024-06-21"	"Melding Besluit Activiteit Leefomgeving"
"OMWB"	"4271BT7A"	"4271BT7A_3147"	"bedrijf"	"Nee"	"Baan 7A 4271BT Dussen"	"Altena"	"127364"	"415799"	"573,50"	"1.103,60"	"10.908,00"	"4271BT7A_3147"	"1998-08-20"	"Correctie:AMvB melkrundveehouderij"
"OMWB"	"4271BV15"	"4271BV15_3148"	"bedrijf"	"Nee"	"Binnen 15 4271BV Dussen"	"Altena"	"126634"	"416455"	"2.930,00"	"0,00"	"26.450,00"	"4271BV15_3148"	"2009-09-28"	"Melding:Besluit Landbouw milieubeheer"
"OMWB"	"4271BV31"	"4271BV31_3150"	"bedrijf"	"Nee"	"Binnen 31 4271BV Dussen"	"Altena"	"127291"	"416397"	"900,40"	"35,60"	"9.916,00"	"4271BV31_3150"	"2010-07-08"	"Melding:Melding activiteitenbesluit"
"OMWB"	"4271BW26"	"4271BW26_15751"	"bedrijf"	"Nee"	"Binnen 26 4271BW Dussen"	"Altena"	"126604"	"416278"	"1.546,60"	"0,00"	"13.924,00"	"4271BW26_15751"	"2010-05-11"	"Vergunning:Revisievergunning"
"OMWB"	"4271BW28A"	"4271BW28A_3154"	"bedrijf"	"Nee"	"Binnen 28A 4271BW Dussen"	"Altena"	"126683"	"416300"	"1.140,00"	"0,00"	"9.570,00"	"4271BW28A_3154"	"2013-01-22"	"Melding:Besluit Landbouw milieubeheer"
"OMWB"	"4271BZ3"	"4271BZ3_3155"	"bedrijf"	"Nee"	"Kornpad 3 4271BZ Dussen"	"Altena"	"125840"	"417217"	"310,00"	"0,00"	"8.500,00"	"4271BZ3_3155"	"2018-08-06"	"Melding:Melding activiteitenbesluit"
"OMWB"	"4271DA2"	"4271DA2_3156"	"bedrijf"	"Nee"	"Oude Straat 2 4271DA Dussen"	"Altena"	"124210"	"416682"	"1.061,00"	"0,00"	"9.398,00"	"4271DA2_Z2024-00000457"	"2024-04-02"	"Intrekking gedeeltelijk veebestand"
"OMWB"	"4271LP43"	"4271LP43_9535"	"bedrijf"	"Nee"	"Hillsestraat 43 4271LP Dussen"	"Altena"	"126512"	"417828"	"18,15"	"87,50"	"325,00"	"4271LP43_9535"	"2010-06-25"	"Melding:Besluit Landbouw milieubeheer"
"OMWB"	"4271LP54"	"4271LP54_9537"	"bedrijf"	"Nee"	"Hillsestraat 54 4271LP Dussen"	"Altena"	"126595"	"417891"	"2.209,40"	"0,00"	"35.828,00"	"4271LP54_9537"	"2011-07-28"	"Melding:Besluit Landbouw milieubeheer"
"OMWB"	"4271LR2"	"4271LR2_Z202500023112_1"		"Nee"	"Korn Boezemweg 2 4271LR Dussen"	"Altena"			"471,40"	"2.170,00"	"8.925,00"	"4271LR2_Z202500023112"	"2025-09-25"	"Melding Besluit Activiteit Leefomgeving"
"OMWB"	"4271LS1A"	"4271LS1A_16801"	"bedrijf"	"Nee"	"Ruttensteeg 1A 4271LS Dussen"	"Altena"	"126955"	"417033"	"1.658,80"	"0,00"	"31.864,00"	"4271LS1A_16801"	"2017-11-23"	"Melding:Melding activiteitenbesluit"
"OMWB"	"4271LV1"	"4271LV1_9539"	"bedrijf"	"Nee"	"Diebracht 1 4271LV Dussen"	"Altena"	"127283"	"414996"	"2.302,00"	"0,00"	"25.240,00"	"4271LV1_9539"	"2017-05-08"	"Melding:Melding activiteitenbesluit"
"OMWB"	"4273GE79"	"4273GE79_9544"	"bedrijf"	"Nee"	"Buitendijk 79 4273GE Hank"	"Altena"	"121038"	"416837"	"154,50"	"1.197,00"	"2.550,00"	"4273GE79_9544"	"2005-08-20"	"Correctie:Besluit Landbouw milieubeheer"
"OMWB"	"4273GH140A"	"4273GH140A_596"	"bedrijf"	"Nee"	"Buitendijk 140A 4273GH Hank"	"Altena"	"121903"	"418019"	"987,76"	"9.362,30"	"13.218,00"	"4273GH140A_596"	"2003-07-15"	"Vergunning:Revisievergunning"
"OMWB"	"4273GM2"	"4273GM2_597"	"bedrijf"	"Nee"	"Kamersteeg 2 4273GM Hank"	"Altena"	"121704"	"417004"	"964,91"	"0,00"	"9.440,00"	"4273GM2_597"	"2022-03-31"	"Melding:Melding activiteitenbesluit"
"OMWB"	"4273GM4"	"4273GM4_598"	"bedrijf"	"Nee"	"Kamersteeg 4 4273GM Hank"	"Altena"	"121819"	"416951"	"4.663,60"	"22.440,00"	"1.496.342,00"	"4273GM4_598"	"2006-12-12"	"Vergunning:Revisievergunning"
"OMWB"	"4273GM5"	"4273GM5_599"	"bedrijf"	"Nee"	"Kamersteeg 5 4273GM Hank"	"Altena"	"121582"	"417139"	"1.900,00"	"20.035,00"	"20.600,00"	"4273GM5_599"	"2015-11-10"	"Vergunning:Melding Activiteitenbesluit (met OBM)"
"OMWB"	"4273GN6"	"4273GN6_16934"	"luchtwasser 1"	"Nee"	"Hellegatsweg 6 4273GN Hank"	"Altena"	"122549"	"417847"	"194,40"	"5.486,40"	"13.392,00"	"4273GN6_16934"	"2020-09-02"	"Melding:Melding activiteitenbesluit"
"OMWB"	"4273GN6"	"4273GN6_16935"	"ventilatoren (trad.)"	"Nee"	"Hellegatsweg 6 4273GN Hank"	"Altena"	"122496"	"417844"	"720,00"	"5.520,00"	"36.720,00"	"4273GN6_16935"	"2020-09-02"	"Melding:Melding activiteitenbesluit"
"OMWB"	"4273GN6"	"4273GN6_16936"	"Staldeur"	"Nee"	"Hellegatsweg 6 4273GN Hank"	"Altena"	"122538"	"417820"	"45,00"	"345,00"	"2.295,00"	"4273GN6_16936"	"2020-09-02"	"Melding:Melding activiteitenbesluit"
"OMWB"	"4273LC6A"	"4273LC6A_604"	"bedrijf"	"Nee"	"Keizer Napoleonweg 6A 4273LC Hank"	"Altena"	"121457"	"415422"	"1.238,60"	"436,80"	"17.514,00"	"4273LC6A_604"	"2021-03-25"	"Melding:Melding Activiteitenbesluit (met OBM)"
"OMWB"	"4273LG2"	"4273LG2_15711_1"	"bedrijf"	"Nee"	"Voogdwerfschesteeg 2 4273LG Hank"	"Altena"	"122591"	"415568"	"132,00"	"78,00"	"0,00"	"4273LG2_ Z2024-00027412"	"2024-11-22"	"Melding Besluit Activiteit Leefomgeving"
"OMWB"	"4273LJ2"	"4273LJ2_609"	"bedrijf"	"Nee"	"Peerenboom 2 4273LJ Hank"	"Altena"	"121972"	"414953"	"249,20"	"604,68"	"2.970,00"	"4273LJ2_609"	"2008-08-22"	"Melding:Besluit Landbouw milieubeheer"
"OMWB"	"4273LJ20"	"4273LJ20_610"	"bedrijf"	"Nee"	"Peerenboom 20 4273LJ Hank"	"Altena"	"122201"	"414928"	"412,90"	"2.103,80"	"7.389,00"	"4273LJ20_610"	"2006-12-06"	"Correctie:Besluit Landbouw milieubeheer"
"OMWB"	"4273LL1"	"4273LL1_10848"	"bedrijf"	"Nee"	"Kalversteeg 1 4273LL Hank"	"Altena"	"123817"	"417710"	"2.116,80"	"0,00"	"22.926,00"	"4273LL1_10848"	"2011-07-15"	"Melding:Besluit Landbouw milieubeheer"
