"Bronhouder"	"VTHobject ID"	"Stal ID"	"Omschrijving"	"Beëndigd"	"Adres"	"Gemeente"	"EmissieX"	"EmissieY"	"NH3 emissie (kg/j)"	"Geur emissie (ouE/s)"	"Fijnstof emissie (g/j)"	"Zaaknummer"	"Besluitdatum"	"Zaaktype"
"ODNML"	"6065NC6"	"6065NC6_3815"	"rundveestal"	"Nee"	"Vlootveestraat 6 6065NC Montfort"	"Roerdalen"	"194396"	"347895"	"280,90"	"1.886,80"	"9.010,00"	"6065NC6_3815"	"1994-09-26"	"Melding activiteitenbesluit"
"ODNML"	"6065NK12"	"6065NK12_RD/RD/MV/2771_1"	"Stal"	"Nee"	"Heinsbergerweg 12 6065NK Montfort"	"Roerdalen"			"1.608,00"	"0,00"	"17.460,00"	"6065NK12_RD/RD/MV/2771"	"1997-02-25"	"Melding activiteitenbesluit"
"ODNML"	"6065NK25"	"6065NK25_Z/17/1164888_1"	"Stal"	"Nee"	"Heinsbergerweg 25 6065NK Montfort"	"Roerdalen"			"2.116,75"	"20.135,40"	"173.613,00"	"6065NK25_Z/17/1164888"	"2017-06-19"	"Omgevingsvergunning-verandering"
"ODNML"	"6065NK3"	"6065NK3_3817"	"bedrijf"	"Nee"	"Heinsbergerweg 3 6065NK Montfort"	"Roerdalen"	"195118"	"348482"	"5.799,00"	"32.448,00"	"193.800,00"	"6065NK3_3817"	"1994-01-01"	"Vergunning:Beschikkking WM revisievergunning"
"ODNML"	"6065NK7"	"6065NK7_Z/21/1589547_1"	"Stal 3"	"Nee"	"Heinsbergerweg 7 6065NK Montfort"	"Roerdalen"	"195513"	"348345"	"240,70"	"10.350,10"	"36.105,00"	"6065NK7_Z/21/1589547"	"2022-01-25"	"Omgevingsvergunning-verandering"
"ODNML"	"6065NK7"	"6065NK7_Z/21/1589547_2"	"Stal 2"	"Nee"	"Heinsbergerweg 7 6065NK Montfort"	"Roerdalen"	"195457"	"348354"	"525,30"	"10.902,00"	"109.820,00"	"6065NK7_Z/21/1589547"	"2022-01-25"	"Omgevingsvergunning-verandering"
"ODNML"	"6065NK7"	"6065NK7_Z/21/1589547_3"	"Stal 1"	"Nee"	"Heinsbergerweg 7 6065NK Montfort"	"Roerdalen"	"195442"	"348374"	"287,10"	"10.335,60"	"107.184,00"	"6065NK7_Z/21/1589547"	"2022-01-25"	"Omgevingsvergunning-verandering"
"ODNML"	"6065NK8"	"6065NK8_Z/21/1589892_1"	"Stal 5"	"Nee"	"Heinsbergerweg 8 6065NK Montfort"	"Roerdalen"	"195289"	"348320"	"2.386,00"	"12.144,00"	"80.784,00"	"6065NK8_Z/21/1589892"	"2022-02-17"	"Omgevingsvergunning-verandering"
"ODNML"	"6065NK8"	"6065NK8_Z/21/1589892_2"	"Stal 4"	"Nee"	"Heinsbergerweg 8 6065NK Montfort"	"Roerdalen"	"195247"	"348228"	"935,37"	"13.710,90"	"41.316,00"	"6065NK8_Z/21/1589892"	"2022-02-17"	"Omgevingsvergunning-verandering"
"ODNML"	"6067AZ10"	"6067AZ10_3286"	"Stal 2, 3"	"Nee"	"Groenstraat 10 6067AZ Linne"	"Maasgouw"	"193870"	"352251"	"320,30"	"1.174,80"	"6.926,00"	"6067AZ10_3286"	"2004-01-09"	"Melding:besluit landbouwbedrijven milieubeheer"
"ODNML"	"6067AZ10"	"6067AZ10_3286_1"	"Stal 4, 5, 6"	"Nee"	"Groenstraat 10 6067AZ Linne"	"Maasgouw"			"24,50"	"249,20"	"231,00"	"6067AZ10_3286"	"2004-01-09"	"Melding:besluit landbouwbedrijven milieubeheer"
"ODNML"	"6067AZ10"	"6067AZ10_3286_2"	"Stal 18, 19, 20 en 21"	"Nee"	"Groenstraat 10 6067AZ Linne"	"Maasgouw"			"111,30"	"747,60"	"3.570,00"	"6067AZ10_3286"	"2004-01-09"	"Melding:besluit landbouwbedrijven milieubeheer"
"ODNML"	"6067AZ10"	"6067AZ10_3286_3"	"Stal 23 en 24"	"Nee"	"Groenstraat 10 6067AZ Linne"	"Maasgouw"			"44,00"	"0,00"	"380,00"	"6067AZ10_3286"	"2004-01-09"	"Melding:besluit landbouwbedrijven milieubeheer"
"ODNML"	"6067AZ10"	"6067AZ10_3286_4"	"Stal 25"	"Nee"	"Groenstraat 10 6067AZ Linne"	"Maasgouw"			"17,50"	"178,00"	"165,00"	"6067AZ10_3286"	"2004-01-09"	"Melding:besluit landbouwbedrijven milieubeheer"
"ODNML"	"6067BJ10"	"6067BJ10_3281"	"bedrijf"	"Nee"	"Weerd 10 6067BJ Linne"	"Maasgouw"	"192176"	"352769"	"872,80"	"2.349,60"	"18.064,00"	"6067BJ10_3281"	"2005-12-22"	"Vergunning:Beschikkking WM revisievergunning"
"ODNML"	"6067BJ4"	"6067BJ4_3277"	"bedrijf"	"Nee"	"Weerd 4 6067BJ Linne"	"Maasgouw"	"192681"	"352344"	"1.148,00"	"7.120,00"	"34.660,00"	"6067BJ4_3277"	"2005-01-18"	"Vergunning:Beschikkking WM revisievergunning"
"ODNML"	"6067CH9"	"6067CH9_3288"	"Fokvarkensstal"	"Nee"	"Breeweg 9 6067CH Linne"	"Maasgouw"	"193967"	"351888"	"66,40"	"223,20"	"1.280,00"	"6067CH9_3288"	"2006-12-06"	"Melding:besluit landbouwbedrijven milieubeheer"
"ODNML"	"6067CH9"	"6067CH9_3288_1"	"Kippenhok"	"Nee"	"Breeweg 9 6067CH Linne"	"Maasgouw"			"2,00"	"13,80"	"100,00"	"6067CH9_3288"	"2006-12-06"	"Melding:besluit landbouwbedrijven milieubeheer"
"ODNML"	"6067CH9"	"6067CH9_3288_2"	"Kleinvee stal"	"Nee"	"Breeweg 9 6067CH Linne"	"Maasgouw"			"3,80"	"37,60"	"38,00"	"6067CH9_3288"	"2006-12-06"	"Melding:besluit landbouwbedrijven milieubeheer"
"ODNML"	"6067CH9"	"6067CH9_3288_3"	"Rundveestal"	"Nee"	"Breeweg 9 6067CH Linne"	"Maasgouw"			"195,00"	"0,00"	"1.770,00"	"6067CH9_3288"	"2006-12-06"	"Melding:besluit landbouwbedrijven milieubeheer"
"ODNML"	"6067CS82"	"6067CS82_3279"	"bedrijf"	"Nee"	"Maasbrachterweg 82 6067CS Linne"	"Maasgouw"	"192751"	"351376"	"546,60"	"925,60"	"8.878,00"	"6067CS82_3279"	"2005-06-15"	"Vergunning:Beschikkking WM revisievergunning"
"ODNML"	"6071AC40"	"6071AC40_4635"	"bedrijf"	"Nee"	"Boven Boukoul 40 6071AC Swalmen"	"Roermond"	"200735"	"358320"	"2.635,80"	"1.780,00"	"23.624,00"	"6071AC40_4635"	"2014-01-20"	"Melding:Activiteitenbesluit"
"ODNML"	"6071KV157"	"6071KV157_4645"	"bedrijf"	"Nee"	"Rijksweg Noord 157 6071KV SWALMEN"	"Roermond"	"201347"	"361857"	"208,20"	"210,40"	"17.480,00"	"6071KV157_4645"	"2006-04-07"	"Melding:"
"ODNML"	"6071NC1"	"6071NC1_4642"	"bedrijf"	"Nee"	"Raaystraat 1 6071NC SWALMEN"	"Roermond"	"201075"	"357851"	"207,50"	"0,00"	"3.216,00"	"6071NC1_4642"	"1994-09-30"	"Melding:"
"ODNML"	"6071NC10"	"6071NC10_4632"	"bedrijf"	"Nee"	"Raaystraat 10 6071NC SWALMEN"	"Roermond"	"200270"	"357856"	"125,00"	"0,00"	"0,00"	"6071NC10_4632"	"2007-05-21"	"Vergunning:beschikking WM veranderingsvergunning"
"ODNML"	"6071NC29"	"6071NC29_4643"	"bedrijf"	"Nee"	"Raaystraat 29 6071NC SWALMEN"	"Roermond"	"199795"	"357916"	"10,00"	"0,00"	"0,00"	"6071NC29_4643"	"1997-08-08"	"Melding:"
"ODNML"	"6071NC38"	"6071NC38_4644"	"bedrijf"	"Nee"	"Raaystraat 38 6071NC Swalmen"	"Roermond"	"199517"	"358089"	"1.182,80"	"0,00"	"10.616,00"	"6071NC38_4644"	"2001-01-08"	"Melding:"
"ODNML"	"6071NP18"	"6071NP18_4633"	"bedrijf"	"Nee"	"Oude Baan 18 6071NP Swalmen"	"Roermond"	"199381"	"359153"	"66,00"	"0,00"	"0,00"	"6071NP18_4633"	"2009-01-09"	"Melding:besluit landbouwbedrijven milieubeheer"
"ODNML"	"6071NS1A"	"6071NS1A_11786"	"bedrijf"	"Nee"	"Maalbroekweg 1A 6071NS Swalmen"	"Roermond"	"200855"	"357184"	"75,60"	"0,00"	"1.260,00"	"6071NS1A_11786"	"2017-01-26"	"Melding:Activiteitenbesluit"
"ODNML"	"6071NW26"	"6071NW26_4641"	"stal 4"	"Nee"	"Pastoor Pinckersstraat 26 6071NW SWALMEN"	"Roermond"	"198721"	"359629"	"166,50"	"1.170,00"	"1.290,00"	"6071NW26_Z2025-00001881"	"2026-01-27"	"Omgevingsvergunning-verandering"
"ODNML"	"6071NW26"	"6071NW26_Z2025-00001881_1"	"Iglo's
"	"Nee"	"Pastoor Pinckersstraat 26 6071NW SWALMEN"	"Roermond"			"28,00"	"284,80"	"264,00"	"6071NW26_Z2025-00001881"	"2026-01-27"	"Omgevingsvergunning-verandering"
"ODNML"	"6071NW26"	"6071NW26_Z2025-00001881_2"	"Stal 3"	"Nee"	"Pastoor Pinckersstraat 26 6071NW SWALMEN"	"Roermond"			"20,00"	"0,00"	"0,00"	"6071NW26_Z2025-00001881"	"2026-01-27"	"Omgevingsvergunning-verandering"
"ODNML"	"6071NW26"	"6071NW26_Z2025-00001881_4"	"Stal 5"	"Nee"	"Pastoor Pinckersstraat 26 6071NW SWALMEN"	"Roermond"			"20,00"	"0,00"	"0,00"	"6071NW26_Z2025-00001881"	"2026-01-27"	"Omgevingsvergunning-verandering"
"ODNML"	"6071NW26"	"6071NW26_Z2025-00001881_5"	"Stal 1"	"Nee"	"Pastoor Pinckersstraat 26 6071NW SWALMEN"	"Roermond"			"35,00"	"0,00"	"0,00"	"6071NW26_Z2025-00001881"	"2026-01-27"	"Omgevingsvergunning-verandering"
"ODNML"	"6071NW26"	"6071NW26_Z2025-00001881_6"	"Stal 2"	"Nee"	"Pastoor Pinckersstraat 26 6071NW SWALMEN"	"Roermond"			"140,20"	"1.170,00"	"304,00"	"6071NW26_Z2025-00001881"	"2026-01-27"	"Omgevingsvergunning-verandering"
"ODNML"	"6071PB9"	"6071PB9_4647"	"bedrijf"	"Nee"	"Schroefstraat 9 6071PB SWALMEN"	"Roermond"	"199207"	"360379"	"1.043,90"	"54,60"	"9.838,00"	"6071PB9_Z2023-00000070"	"2023-03-02"	"Melding activiteitenbesluit"
"ODNML"	"6071PD1"	"6071PD1_4630"	"bedrijf"	"Nee"	"Wieler 1 6071PD Swalmen"	"Roermond"	"199630"	"360887"	"24,50"	"273,00"	"0,00"	"6071PD1_4630"	"2013-03-15"	"Melding:Activiteitenbesluit"
"ODNML"	"6071PD19"	"6071PD19_4650"	"bedrijf"	"Nee"	"Wieler 19 6071PD Swalmen"	"Roermond"	"199536"	"361154"	"57,60"	"0,00"	"0,00"	"6071PD19_4650"	"2006-09-13"	"Melding:"
"ODNML"	"6071PD23"	"6071PD23_4634"	"bedrijf"	"Nee"	"Wieler 23 6071PD SWALMEN"	"Roermond"	"199404"	"361289"	"95,60"	"783,20"	"1.236,00"	"6071PD23_4634"	"2021-12-08"	"Melding:Activiteitenbesluit"
"ODNML"	"6071PD28"	"6071PD28_4628"	"bedrijf"	"Nee"	"Wieler 28 6071PD Swalmen"	"Roermond"	"199398"	"361435"	"833,50"	"1.780,00"	"15.484,00"	"6071PD28_4628"	"2013-11-29"	"Melding:Activiteitenbesluit"
"ODNML"	"6071PD30"	"6071PD30_4651"	"bedrijf"	"Nee"	"Wieler 30 6071PD SWALMEN"	"Roermond"	"199438"	"361481"	"217,00"	"0,00"	"2.380,00"	"6071PD30_4651"	"2020-11-09"	"Melding:Activiteitenbesluit"
"ODNML"	"6071PD44"	"6071PD44_4626"	"bedrijf"	"Nee"	"Wieler 44 6071PD SWALMEN"	"Roermond"	"199640"	"361589"	"74,10"	"0,00"	"0,00"	"6071PD44_4626"	"2014-10-06"	"Melding:Activiteitenbesluit"
"ODNML"	"6071PE35"	"6071PE35_4640"	"bedrijf"	"Nee"	"Middelhoven 35 6071PE SWALMEN"	"Roermond"	"199519"	"360734"	"163,80"	"142,40"	"2.554,00"	"6071PE35_4640"	"2016-01-05"	"Melding:Activiteitenbesluit"
"ODNML"	"6071PE5"	"6071PE5_4639"	"bedrijf"	"Nee"	"Middelhoven 5 6071PE SWALMEN"	"Roermond"	"199821"	"360756"	"838,80"	"0,00"	"7.542,00"	"6071PE5_4639"	"2014-09-30"	"Melding:Activiteitenbesluit"
"ODNML"	"6071PN12"	"6071PN12_4646"	"bedrijf"	"Nee"	"Rookhuizen 12 6071PN Swalmen"	"Roermond"	"199856"	"362031"	"155,00"	"0,00"	"4.250,00"	"6071PN12_4646"	"2010-02-26"	"Melding:besluit landbouwbedrijven milieubeheer"
"ODNML"	"6071PP3"	"6071PP3_4638"	"bedrijf"	"Nee"	"Hawinkel 3 6071PP Swalmen"	"Roermond"	"200702"	"361557"	"7,35"	"50,20"	"840,00"	"6071PP3_4638"	"1999-03-05"	"Melding:"
"ODNML"	"6071PR0"	"6071PR0_4648"	"bedrijf"	"Nee"	"Veestraat 0 6071PR SWALMEN"	"Roermond"	"201527"	"361809"	"61,50"	"0,00"	"1.290,00"	"6071PR0_4648"	"1996-11-05"	"Melding:"
"ODNML"	"6071PR19"	"6071PR19_4627"	"bedrijf"	"Nee"	"Veestraat 19 6071PR SWALMEN"	"Roermond"	"201759"	"361820"	"271,00"	"2.214,00"	"6.090,00"	"6071PR19_4627"	"2015-10-01"	"Melding:Activiteitenbesluit"
"ODNML"	"6071PR23"	"6071PR23_4649"	"bedrijf"	"Nee"	"Veestraat 23 6071PR Swalmen"	"Roermond"	"201919"	"361819"	"60,00"	"0,00"	"0,00"	"6071PR23_4649"	"2021-04-16"	"Melding:Activiteitenbesluit"
"ODNML"	"6071PX121"	"6071PX121_4637"	"bedrijf"	"Nee"	"Bosstraat 121 6071PX Swalmen"	"Roermond"	"203283"	"360472"	"595,50"	"498,40"	"9.482,00"	"6071PX121_4637"	"2002-07-05"	"Melding:besluit landbouwbedrijven milieubeheer"
"ODNML"	"6071PZ122"	"6071PZ122_5444"	"bedrijf"	"Nee"	"Bosstraat 122 6071PZ Swalmen"	"Roermond"	"203336"	"360335"	"1.085,40"	"213,60"	"9.780,00"	"6071PZ122_5444"	"2015-08-19"	"Melding:milieu neutrale wijziging"
"ODNML"	"6074AC3"	"6074AC3_3400"	"paardenstal"	"Nee"	"Heinsbergerweg 3 6074AC Melick"	"Roerdalen"			"333,70"	"0,00"	"0,00"	"6074AC3_3400"	"2001-01-01"	"Vergunning:WM uitbreidings-wijzigingsvergunning"
"ODNML"	"6074EK12"	"6074EK12_3385"	"paardenstal"	"Nee"	"Groenstraat 12 6074EK Melick"	"Roerdalen"			"137,40"	"0,00"	"0,00"	"6074EK12_6074ek"	"2023-01-19"	"Melding activiteitenbesluit"
"ODNML"	"6074EN1"	"6074EN1_Z/16/1095853._1_1"	"Stal B"	"Nee"	"Kempkensweg 1 6074EN Melick"	"Roerdalen"			"215,00"	"0,00"	"0,00"	"6074EN1_Z/16/1095853."	"2016-06-08"	"Melding activiteitenbesluit"
"ODNML"	"6074EN1"	"6074EN1_Z/16/1095853.._1"	"Stal C"	"Nee"	"Kempkensweg 1 6074EN Melick"	"Roerdalen"			"35,00"	"0,00"	"0,00"	"6074EN1_Z/16/1095853.."	"2016-06-08"	"Melding activiteitenbesluit"
"ODNML"	"6074EN1"	"6074EN1_Z/16/1095853._1"	"Stal B"	"Nee"	"Kempkensweg 1 6074EN Melick"	"Roerdalen"			"215,00"	"0,00"	"0,00"	"6074EN1_Z/16/1095853.."	"2016-06-08"	"Melding activiteitenbesluit"
"ODNML"	"6074GD96"	"6074GD96_RD/RD/MV/2666_1"	"Jongveestal"	"Nee"	"Dorpsstraat 96 6074GD Melick"	"Roerdalen"			"66,20"	"142,40"	"684,00"	"6074GD96_RD/RD/MV/2666"	"2000-10-25"	"Omgevingsvergunning-verandering"
"ODNML"	"6074GD96"	"6074GD96_RD/RD/MV/2666_2"	"Rundveestal 3"	"Nee"	"Dorpsstraat 96 6074GD Melick"	"Roerdalen"			"291,80"	"925,60"	"5.750,00"	"6074GD96_RD/RD/MV/2666"	"2000-10-25"	"Omgevingsvergunning-verandering"
"ODNML"	"6074GD96"	"6074GD96_RD/RD/MV/2666_3"	"Paardenstal 1"	"Nee"	"Dorpsstraat 96 6074GD Melick"	"Roerdalen"			"15,60"	"0,00"	"0,00"	"6074GD96_RD/RD/MV/2666"	"2000-10-25"	"Omgevingsvergunning-verandering"
"ODNML"	"6074GD96"	"6074GD96_RD/RD/MV/2666_4"	"Rundveestal 2"	"Nee"	"Dorpsstraat 96 6074GD Melick"	"Roerdalen"			"374,50"	"0,00"	"3.892,00"	"6074GD96_RD/RD/MV/2666"	"2000-10-25"	"Omgevingsvergunning-verandering"
"ODNML"	"6074GD96"	"6074GD96_RD/RD/MV/2666_5"	"Rundveestal 4"	"Nee"	"Dorpsstraat 96 6074GD Melick"	"Roerdalen"			"41,30"	"106,80"	"365,00"	"6074GD96_RD/RD/MV/2666"	"2000-10-25"	"Omgevingsvergunning-verandering"
"ODNML"	"6074GD96"	"6074GD96_RD/RD/MV/2666_6"	"Paardenstal 2"	"Nee"	"Dorpsstraat 96 6074GD Melick"	"Roerdalen"			"20,00"	"0,00"	"0,00"	"6074GD96_RD/RD/MV/2666"	"2000-10-25"	"Omgevingsvergunning-verandering"
"ODNML"	"6074GD96"	"6074GD96_RD/RD/MV/2666_7"	"Rundveestal 1"	"Nee"	"Dorpsstraat 96 6074GD Melick"	"Roerdalen"			"1.599,50"	"178,00"	"18.115,00"	"6074GD96_RD/RD/MV/2666"	"2000-10-25"	"Omgevingsvergunning-verandering"
"ODNML"	"6075AD82"	"6075AD82_3401"	"Paardenstal"	"Nee"	"Steegstraat 82 6075AD Herkenbosch"	"Roerdalen"			"150,00"	"0,00"	"0,00"	"6075AD82_Z/080242"	"2023-10-02"	"Melding activiteitenbesluit"
"ODNML"	"6075AJ9"	"6075AJ9_3403"	"Stal 1"	"Nee"	"Hammerstraat 9 6075AJ Herkenbosch"	"Roerdalen"	"202107"	"351621"	"50,00"	"0,00"	"0,00"	"6075AJ9_3403"	"2002-01-01"	"Vergunning:oprichtingsvergunning"
"ODNML"	"6075AM40"	"6075AM40_RD/RD/OV/2199._2"	"Stal H"	"Nee"	"Muytertweg 40 6075AM Herkenbosch"	"Roerdalen"	"200968"	"351939"	"810,00"	"22.860,00"	"55.800,00"	"6075AM40_RD/RD/OV/2199."	"2013-02-06"	"Omgevingsvergunning-revisie"
"ODNML"	"6075NA214"	"6075NA214_3392"	"Stal 1"	"Nee"	"Meinweg 214 6075NA Herkenbosch"	"Roerdalen"	"210145"	"355770"	"301,00"	"0,00"	"0,00"	"6075NA214_3392"	"1996-01-01"	"Vergunning:oprichtingsvergunning"
"ODNML"	"6075NA228"	"6075NA228_3397"	"Stal 1"	"Nee"	"Meinweg 228 6075NA Herkenbosch"	"Roerdalen"	"210324"	"355572"	"125,00"	"0,00"	"0,00"	"6075NA228_3397"	"1998-01-01"	"Vergunning:WM uitbreidings-wijzigingsvergunning"
"ODNML"	"6075NE2"	"6075NE2_3388"	"paardenstal"	"Nee"	"Venhof 2 6075NE Herkenbosch"	"Roerdalen"			"425,00"	"0,00"	"0,00"	"6075NE2_6075ne"	"2008-08-11"	"Melding activiteitenbesluit"
"ODNML"	"6077HD1"	"6077HD1_Z/22/1687716_1"	"Stal B"	"Nee"	"Postberg 1 6077HD SINT ODILIENBERG"	"Roerdalen"			"35,00"	"0,00"	"0,00"	"6077HD1_Z/22/1687716"	"2022-11-17"	"Melding activiteitenbesluit"
"ODNML"	"6077HD1"	"6077HD1_Z/22/1687716_2"	"Stal C"	"Nee"	"Postberg 1 6077HD SINT ODILIENBERG"	"Roerdalen"			"25,00"	"0,00"	"0,00"	"6077HD1_Z/22/1687716"	"2022-11-17"	"Melding activiteitenbesluit"
"ODNML"	"6077HD1"	"6077HD1_Z/22/1687716_3"	"Stal E"	"Nee"	"Postberg 1 6077HD SINT ODILIENBERG"	"Roerdalen"			"637,00"	"0,00"	"7.252,00"	"6077HD1_Z/22/1687716"	"2022-11-17"	"Melding activiteitenbesluit"
"ODNML"	"6077HD1"	"6077HD1_Z/22/1687716_4"	"Stal F"	"Nee"	"Postberg 1 6077HD SINT ODILIENBERG"	"Roerdalen"			"545,20"	"0,00"	"4.004,00"	"6077HD1_Z/22/1687716"	"2022-11-17"	"Melding activiteitenbesluit"
"ODNML"	"6077HD1"	"6077HD1_Z/22/1687716_5"	"Stal D"	"Nee"	"Postberg 1 6077HD SINT ODILIENBERG"	"Roerdalen"			"637,00"	"0,00"	"7.252,00"	"6077HD1_Z/22/1687716"	"2022-11-17"	"Melding activiteitenbesluit"
"ODNML"	"6077NM1"	"6077NM1_3827"	"rundveestal"	"Nee"	"Munnichsbosch 1 6077NM SINT ODILIENBERG"	"Roerdalen"	"197179"	"348788"	"1.149,60"	"1.424,00"	"12.812,00"	"6077NM1_3827"	"1995-01-01"	"Vergunning:Beschikkking WM revisievergunning"
"ODNML"	"6077NR5"	"6077NR5_Z/20/1466563_1"	"Stal 8"	"Nee"	"Paarloweg 5 6077NR SINT ODILIENBERG"	"Roerdalen"	"199075"	"350736"	"810,00"	"3.060,00"	"585.000,00"	"6077NR5_Z/20/1466563"	"2022-07-13"	"Melding activiteitenbesluit met OBM"
"ODNML"	"6077NR5"	"6077NR5_Z/20/1466563_2"	"Stal 5"	"Nee"	"Paarloweg 5 6077NR SINT ODILIENBERG"	"Roerdalen"	"199029"	"350722"	"270,00"	"1.020,00"	"195.000,00"	"6077NR5_Z/20/1466563"	"2022-07-13"	"Melding activiteitenbesluit met OBM"
"ODNML"	"6077NR5"	"6077NR5_Z/20/1466563_3"	"Stal 4"	"Nee"	"Paarloweg 5 6077NR SINT ODILIENBERG"	"Roerdalen"	"199006"	"350712"	"25,90"	"288,60"	"0,00"	"6077NR5_Z/20/1466563"	"2022-07-13"	"Melding activiteitenbesluit met OBM"
"ODNML"	"6077NW1"	"6077NW1_3828"	"stallencomplex"	"Nee"	"Leropperweg 1 6077NW SINT ODILIENBERG"	"Roerdalen"	"197382"	"351793"	"1.893,37"	"1.316,94"	"17.773,00"	"6077NW1_6077nw1"	"2008-06-11"	"Melding activiteitenbesluit"
"ODNML"	"6077NW19"	"6077NW19_Z/21/1546551_1"	"Stal 1"	"Nee"	"Leropperweg 19 6077NW SINT ODILIENBERG"	"Roerdalen"	"196737"	"353463"	"1.249,50"	"6.052,00"	"36.210,00"	"6077NW19_Z/21/1546551"	"2021-05-19"	"Melding activiteitenbesluit met OBM"
"ODNML"	"6077NW19"	"6077NW19_Z/21/1546551_2"	"Stal 5"	"Nee"	"Leropperweg 19 6077NW SINT ODILIENBERG"	"Roerdalen"	"196832"	"353460"	"88,00"	"0,00"	"760,00"	"6077NW19_Z/21/1546551"	"2021-05-19"	"Melding activiteitenbesluit met OBM"
"ODNML"	"6077NW19"	"6077NW19_Z/21/1546551_3"	"Stal 2"	"Nee"	"Leropperweg 19 6077NW SINT ODILIENBERG"	"Roerdalen"	"196783"	"353467"	"668,50"	"0,00"	"8.050,00"	"6077NW19_Z/21/1546551"	"2021-05-19"	"Melding activiteitenbesluit met OBM"
"ODNML"	"6077NW19"	"6077NW19_Z/21/1546551_4"	"Stal 3"	"Nee"	"Leropperweg 19 6077NW SINT ODILIENBERG"	"Roerdalen"	"196777"	"353512"	"530,00"	"3.560,00"	"17.000,00"	"6077NW19_Z/21/1546551"	"2021-05-19"	"Melding activiteitenbesluit met OBM"
"ODNML"	"6077NX32"	"6077NX32_Z/17/1163985_1"	"Stal 1"	"Nee"	"Leropperweg 32 6077NX SINT ODILIENBERG"	"Roerdalen"			"254,40"	"1.281,60"	"4.726,00"	"6077NX32_Z/17/1163985"	"2017-06-13"	"Omgevingsvergunning-verandering"
"ODNML"	"6077NX32"	"6077NX32_Z/17/1163985_2"	"Stal 2"	"Nee"	"Leropperweg 32 6077NX SINT ODILIENBERG"	"Roerdalen"			"102,50"	"0,00"	"2.150,00"	"6077NX32_Z/17/1163985"	"2017-06-13"	"Omgevingsvergunning-verandering"
"ODNML"	"6077NX32"	"6077NX32_Z/17/1163985_3"	"Stal 3"	"Nee"	"Leropperweg 32 6077NX SINT ODILIENBERG"	"Roerdalen"			"24,60"	"0,00"	"516,00"	"6077NX32_Z/17/1163985"	"2017-06-13"	"Omgevingsvergunning-verandering"
"ODNML"	"6077NX6"	"6077NX6_3840"	"paardenstal"	"Nee"	"Leropperweg 6 6077NX SINT ODILIENBERG"	"Roerdalen"			"48,90"	"0,00"	"0,00"	"6077NX6_3840"	"1999-01-01"	"Vergunning:oprichtingsvergunning"
"ODNML"	"6077PA2"	"6077PA2_Z/18/1223874_1"	"Runderstal"	"Nee"	"Berkenallee 2 6077PA SINT ODILIENBERG"	"Roerdalen"			"77,90"	"0,00"	"1.634,00"	"6077PA2_Z/18/1223874"	"2018-03-05"	"Melding activiteitenbesluit"
"ODNML"	"6077PA2"	"6077PA2_Z/18/1223874_2"	"Paardenstal"	"Nee"	"Berkenallee 2 6077PA SINT ODILIENBERG"	"Roerdalen"			"25,00"	"0,00"	"0,00"	"6077PA2_Z/18/1223874"	"2018-03-05"	"Melding activiteitenbesluit"
"ODNML"	"6077PA4"	"6077PA4_RD/RD/MV/2439_1"	"Stal 3"	"Nee"	"Berkenallee 4 6077PA SINT ODILIENBERG"	"Roerdalen"			"427,20"	"2.420,80"	"8.735,00"	"6077PA4_RD/RD/MV/2439"	"2010-04-22"	"Melding activiteitenbesluit"
"ODNML"	"6077PA4"	"6077PA4_RD/RD/MV/2439_2"	"Stal 2"	"Nee"	"Berkenallee 4 6077PA SINT ODILIENBERG"	"Roerdalen"			"206,80"	"0,00"	"1.786,00"	"6077PA4_RD/RD/MV/2439"	"2010-04-22"	"Melding activiteitenbesluit"
"ODNML"	"6077PA4"	"6077PA4_RD/RD/MV/2439_3"	"Stal 4"	"Nee"	"Berkenallee 4 6077PA SINT ODILIENBERG"	"Roerdalen"			"910,00"	"0,00"	"8.260,00"	"6077PA4_RD/RD/MV/2439"	"2010-04-22"	"Melding activiteitenbesluit"
"ODNML"	"6077PA5"	"6077PA5_3858"	"bedrijf"	"Nee"	" 5 6077PA "	"Roerdalen"	"196991"	"353309"	"1.080,00"	"15.240,00"	"73.200,00"	"6077PA5_3858"	"2004-01-20"	"Vergunning:beschikking WM veranderingsvergunning"
"ODNML"	"6077PC2"	"6077PC2_3829"	"bedrijf"	"Nee"	"Kleine Bergerweg 2 6077PC SINT ODILIENBERG"	"Roerdalen"	"194444"	"351507"	"1.553,28"	"8.560,90"	"67.715,00"	"6077PC2_3829"	"1995-01-01"	"Vergunning:Beschikkking WM revisievergunning"
"ODNML"	"6077PG85"	"6077PG85_MZ/2015/15814_1"	"Stal A"	"Nee"	"Waarderweg 85 6077PG SINT ODILIENBERG"	"Roerdalen"			"176,30"	"0,00"	"3.698,00"	"6077PG85_MZ/2015/15814"	"2015-11-03"	"Melding activiteitenbesluit"
"ODNML"	"6077PG85"	"6077PG85_MZ/2015/15814_2"	"Stal B"	"Nee"	"Waarderweg 85 6077PG SINT ODILIENBERG"	"Roerdalen"			"280,20"	"1.246,00"	"7.122,00"	"6077PG85_MZ/2015/15814"	"2015-11-03"	"Melding activiteitenbesluit"
