provincie,instellingsnaam,straatnaam,huisnummer-toevoeging,postcode,plaatsnaam,gemeentenummer,gemeentenaam,telefoonnummer,school_type,latitude,longitude
Noord-Holland,rsg Wiringherlant voor vwo havo mavo en vbo,Dokter Tamsmalaan,1-A,1771 AB,WIERINGERWERF,1911,HOLLANDS KROON,0227513830,secondary,52.84859536,5.02353629
Noord-Holland,"De Viaan, school voor praktijkonderwijs",Havinghastraat,11,1817 DA,ALKMAAR,0361,ALKMAAR,0725115213,secondary,52.64886516,4.73849246
Noord-Holland,Stedelijk Dalton College Alkmaar voor vwo havo mavo en vbo,Arubastraat,4,1825 PV,ALKMAAR,0361,ALKMAAR,0725625000,secondary,52.65907137,4.75764366
Noord-Holland,Huygens College Heerhugowaard voor vwo havo mavo en vbo,Middenweg,68,1703 RD,HEERHUGOWAARD,1980,DIJK EN WAARD,0725765700,secondary,52.66200098,4.83204722
Noord-Holland,Murmellius Gymnasium,Bergerhout,1,1815 DA,ALKMAAR,0361,ALKMAAR,0725272072,secondary,52.6339981,4.73878807
Noord-Holland,Gemeentelijk Gymnasium,Vaartweg,54,1217 SV,HILVERSUM,0402,HILVERSUM,0356241181,secondary,52.22300877,5.16394916
Noord-Holland,CVO 't Gooi  voor Lyc Havo VMBO Lwoo,Bisonlaan,1,1217 GH,HILVERSUM,0402,HILVERSUM,0356215751,secondary,52.23407007,5.14573507
Noord-Holland,Kairos College,Buiksloterdijk,332,1034 ZG,AMSTERDAM,0363,AMSTERDAM,0639766819,secondary,52.40031419,4.9192186
Noord-Holland,Joodse Scholengemeenschap Maimonides voor Ath Mavo En Afd Havo,Noordbrabantstraat,17,1083 BE,AMSTERDAM,0363,AMSTERDAM,0206426161,secondary,52.32564747,4.8870445
Noord-Holland,Montessori Scholengemeenschap Amsterdam voor Lyceum Havo Mavo Vbo Lwoo,Pieter de Hoochstraat,59,1071 ED,AMSTERDAM,0363,AMSTERDAM,0206767855,secondary,52.35500384,4.88546601
Noord-Holland,Montessori Lyceum Terra Nova,Pampuslaan,1,1087 HP,AMSTERDAM,0363,AMSTERDAM,0203443000,secondary,52.35129567,5.00433549
Noord-Holland,Het Amsterdams Lyceum,Valeriusplein,15,1075 BJ,AMSTERDAM,0363,AMSTERDAM,0205747744,secondary,52.35100187,4.86440704
Noord-Holland,De Pijler school voor praktijk onderwijs,Drs. F. Bijlweg,232,1784 MC,DEN HELDER,0400,DEN HELDER,0883433300,secondary,52.93775468,4.75512217
Noord-Holland,Esprit Scholen voor Lyceum Havo Mavo Vbo Lwoo,Burg Hogguerstraat,2,1064 EB,AMSTERDAM,0363,AMSTERDAM,0205854811,secondary,52.37331851,4.83064649
Noord-Holland,Het 4e Gymnasium,Archangelweg,4,1013 ZZ,AMSTERDAM,0363,AMSTERDAM,0205854811,secondary,52.3943236,4.87286408
Noord-Holland,Erfgooiers College mavo havo vwo,Graaf Wichman,175,1276 KD,HUIZEN,0406,HUIZEN,0355248020,secondary,52.29809491,5.24517514
Noord-Holland,Vonk,Drechterwaard,10-A,1824 EX,ALKMAAR,0361,ALKMAAR,0725147666,secondary,52.64107471,4.752708
Noord-Holland,"Alberdingk Thijm Scholen Vwo, Havo, Mavo, Vbo, LWOO",Emmastraat,56-58,1213 AL,HILVERSUM,0402,HILVERSUM,0356460088,secondary,52.21825222,5.18221746
Noord-Holland,Laar en Berg scholengemeenschap voor havo en vwo,Langsakker,4,1251 GB,LAREN NH,0417,LAREN, ,secondary,52.24669539,5.21101849
Noord-Holland,Aloysius College voor mavo en havo,Schapenkamp,200,1211 PB,HILVERSUM,0402,HILVERSUM, ,secondary,52.22348723,5.18080429
Noord-Holland,St Vituscollege Bussum/Naarden,Beerensteinerlaan,69,1406 NR,BUSSUM,1942,GOOISE MEREN,0356931153,secondary,52.26831742,5.15241243
Noord-Holland,Volantcollege voor mavo havo vwo,Nieuwe 's-Gravelandseweg,38,1405 HM,BUSSUM,1942,GOOISE MEREN,0356927600,secondary,52.27466152,5.15393932
Noord-Holland,Gooise Praktijkschool,Laapersboog,5,1213 VC,HILVERSUM,0402,HILVERSUM,0356264040,secondary,52.21299792,5.18585119
Noord-Holland,"Gooise Scholenfederatie vwo, havo, vmbo",Vossiuslaan,2-A,1401 RT,BUSSUM,1942,GOOISE MEREN,0356933294,secondary,52.27970855,5.16594185
Noord-Holland,Gooise Scholen Federatie Weesp,Amstellandlaan,1-A,1382 CD,WEESP,0363,AMSTERDAM,0294805250,secondary,52.30977184,5.03070834
Noord-Holland,St. Ignatiusgymnasium,Jan van Eijckstraat,47,1077 LH,AMSTERDAM,0363,AMSTERDAM,0206763868,secondary,52.34977743,4.87393036
Noord-Holland,Fons Vitae Lyceum voor havo en vwo,Reijnier Vinkeleskade,53,1071 SW,AMSTERDAM,0363,AMSTERDAM,0205712410,secondary,52.35174164,4.87836524
Noord-Holland,St. Nicolaaslyceum voor havo en vwo,Beethovenplein,2,1077 WM,AMSTERDAM,0363,AMSTERDAM,0206445151,secondary,52.34150723,4.87811476
Noord-Holland,"Da Vinci College School voor mavo/havo, havo, vwo, tweetalig ond. en technasium",Johanna Naberstraat,218,1442 BG,PURMEREND,0439,PURMEREND,0299413327,secondary,52.51248062,4.95652519
Noord-Holland,Scholen aan Zee voor vwo havo mavo vmbo lwoo,Drs. F. Bijlweg,6,1784 MC,DEN HELDER,0400,DEN HELDER,0223540315,secondary,52.9406601,4.75387416
Noord-Holland,Bonhoeffer College Scholengemeenschap voor Mavo Havo Vwo,Pieter Kieftstraat,20,1902 RA,CASTRICUM,0383,CASTRICUM,0251653165,secondary,52.54126767,4.66733291
Noord-Holland,Jac P Thijsse College voor Vwo Havo Mavo,De Bloemen,65,1902 GT,CASTRICUM,0383,CASTRICUM,0251652571,secondary,52.55153993,4.6863861
Noord-Holland,SVOK H-B Vmbo-Havo-Ath-Gym,Bullerlaan,2,1945 SR,BEVERWIJK,0375,BEVERWIJK,0251233070,secondary,52.49388757,4.66107379
Noord-Holland,Forta PRO,Jan van Kuikweg,12,1965 BB,HEEMSKERK,0396,HEEMSKERK,0251226601,secondary,52.50152782,4.6672003
Noord-Holland,Katholiek Scholengemeenschap Hoofddorp voor Lyceum HAVO en MAVO,Assumburg,10,2135 BA,HOOFDDORP,0394,HAARLEMMERMEER,0235677588,secondary,52.30400194,4.66714798
Noord-Holland,Scholengemeenschap Eerste Christelijk Lyceum Vwo en Havo,Zuider Emmakade,43,2012 KN,HAARLEM,0392,HAARLEM,0235311651,secondary,52.37240001,4.62020883
Noord-Holland,"Herbert Vissers College voor mavo, havo,  atheneum en gymnasium",Beurtschipper,200,2152 LG,NIEUW-VENNEP,0394,HAARLEMMERMEER,0252661566,secondary,52.27181384,4.63366753
Noord-Holland,Rooms Katholieke Scholengemeenschap Thamen voor Mavo Vbo Lwoo,Den Uyllaan,4,1421 NK,UITHOORN,0451,UITHOORN,0297563192,secondary,52.24315835,4.81874345
Noord-Holland,Haemstede Barger MAVO,Koediefslaan,73,2101 BT,HEEMSTEDE,0397,HEEMSTEDE,0235282380,secondary,52.35702358,4.61697079
Noord-Holland,Kaj Munk College voor Atheneum Havo Mavo,Kaj Munkweg,3,2131 RV,HOOFDDORP,0394,HAARLEMMERMEER,0235616198,secondary,52.31099555,4.68114074
Noord-Holland,Ir. Lely Lyceum voor Atheneum Havo Mavo Vmbo,Ravenswaaipad,3,1106 AW,AMSTERDAM,0363,AMSTERDAM,0205633050,secondary,52.29714626,4.97800452
Noord-Holland,Futuris Scholengemeenschap voor vmbo/mavo en ISK,Pandora,1,1183 KK,AMSTELVEEN,0362,AMSTELVEEN,0205032121,secondary,52.30315865,4.87852613
Noord-Holland,Scholengemeenschap voor Vwo Havo Mavo Het Hervormd Lyceum,Hemsterhuisstraat,79,1065 JX,AMSTERDAM,0363,AMSTERDAM,0206152780,secondary,52.36254546,4.82562855
Noord-Holland,Scholengemeenschap voor Atheneum en Havo Het Hervormd Lyceum Zuid,Geulstraat,9,1078 KW,AMSTERDAM,0363,AMSTERDAM,0206627983,secondary,52.34484602,4.89362285
Noord-Holland,H Wesselink College Christelijke Scholengemeenschap voor Vwo Havo Mavo,Startbaan,3,1185 XP,AMSTELVEEN,0362,AMSTELVEEN,0206459751,secondary,52.28742709,4.85610988
Noord-Holland,Chr Sgm Buitenveldert v Gymn Ath Havo en Mavo,De Cuserstraat,3,1081 CK,AMSTERDAM,0363,AMSTERDAM,0206423902,secondary,52.32343443,4.86779545
Noord-Holland,Vrije School Noord Holland voor Atheneum Havo Mavo,Fred. Roeskestraat,84,1076 ED,AMSTERDAM,0363,AMSTERDAM,0205745830,secondary,52.34145307,4.86093078
Noord-Holland,Dalton Scholengemeenschap Spinozalyceum voor Vwo Havo Mavo,Peter van Anrooystraat,8,1076 BH,AMSTERDAM,0363,AMSTERDAM,0205777444,secondary,52.34264205,4.86591252
Noord-Holland,Scholengroep Zaandam voor vwo havo mavo vmbo lwoo,Vincent van Goghweg,42,1506 JD,ZAANDAM,0479,ZAANSTAD,0756170055,secondary,52.44936279,4.81358298
Noord-Holland,Scholengroep Krommenie voor Vwo Havo Mavo Vbo Lwoo,Erasmusstraat,28,1561 KD,KROMMENIE,0479,ZAANSTAD,0756210426,secondary,52.49754473,4.75682197
Noord-Holland,Praktijkschool De Brug,Saenredamstraat,39,1566 KL,ASSENDELFT,0479,ZAANSTAD,0756210688,secondary,52.49378569,4.75979111
Noord-Holland,Zuiderzee College voor VMBO,Zuiderzee,200,1503 HZ,ZAANDAM,0479,ZAANSTAD,0756166069,secondary,52.45376984,4.83313618
Noord-Holland,"Noordzee Onderwijs Groep voor Gymnasium, Atheneum, Havo, Vmbo",Wolff en Dekenlaan,1,1985 HP,DRIEHUIS,0453,VELSEN,0255546400,secondary,52.44331664,4.63613212
Noord-Holland,Haarlem College Scholengemeenschap voor Mavo Vbo Lwoo,Broekweg,1,2035 LE,HAARLEM,0392,HAARLEM,0235311572,secondary,52.369233,4.64872981
Noord-Holland,Montessori College voor Mavo Aerdenhout,Boekenroodeweg,5,2111 HJ,AERDENHOUT,0377,BLOEMENDAAL,0235246246,secondary,52.35983179,4.59877732
Noord-Holland,Noordzee Onderwijs Groep voor Praktijkonderwijs,Eenhoornstraat,4,1973 XT,IJMUIDEN,0453,VELSEN,0255516343,secondary,52.45215792,4.60092774
Noord-Holland,School voor Praktische Vorming Oost-ter-Hout,Oosterhoutlaan,19,2012 RA,HAARLEM,0392,HAARLEM,0235290350,secondary,52.36796686,4.63469552
Noord-Holland,Rietland College,Rietvoornlaan,5,2132 PG,HOOFDDORP,0394,HAARLEMMERMEER,0235612136,secondary,52.28881643,4.67206763
Noord-Holland,Hartenlustsch voor Mavo,Vijverweg,31,2061 GT,BLOEMENDAAL,0377,BLOEMENDAAL,0235251702,secondary,52.40279389,4.62205365
Noord-Holland,Solyvius College SGM voor Lyc Havo Mavo Vbo Lwoo,Baron De Coubertinlaan,2,2134 CG,HOOFDDORP,0394,HAARLEMMERMEER,0235631644,secondary,52.30634576,4.6447796
Noord-Holland,Openbare Scholengemeenschap Vellesan College Ath Havo Mavo Vbo Lwoo,Briniostraat,16,1971 HM,IJMUIDEN,0453,VELSEN,0255519001,secondary,52.45996496,4.63011833
Noord-Holland,Gem Schoter Scholengemeenschap voor Atheneum Havo en Mavo,Sportweg,9,2024 CN,HAARLEM,0392,HAARLEM,0235258491,secondary,52.40908723,4.64784852
Noord-Holland,Coornhertlyc Gem Scholengemeenschap Lyceum Havo Mavo,Lyceumlaan,1,2012 WT,HAARLEM,0392,HAARLEM,0235121616,secondary,52.36236129,4.61379431
Noord-Holland,Spaarne College Haarlem voor Mavo Vbo Lwoo,Badmintonpad,15,2023 BT,HAARLEM,0392,HAARLEM,0235415100,secondary,52.39494422,4.62433423
Noord-Holland,Praktijkschool Uithoorn,Legmeerplein,55,1422 RG,UITHOORN,0451,UITHOORN,0297267018,secondary,52.24968268,4.81781065
Noord-Holland,Haarlem College school voor havo,Broekweg,1,2035 LE,HAARLEM,0392,HAARLEM,0235311572,secondary,52.369233,4.64872981
Noord-Holland,Calandlyceum voor Gymnasium Atheneum Havo Vmbo,Pieter Calandlaan,182,1068 NT,AMSTERDAM,0363,AMSTERDAM,0206675353,secondary,52.35366949,4.8059693
Noord-Holland,Hubertus & Berkhoff voor Vbo en Lwoo,Betuwestraat,29,1079 PR,AMSTERDAM,0363,AMSTERDAM,0205797190,secondary,52.33945904,4.89382351
Noord-Holland,"Cburg College voor Vbo, Lwoo en Praktijkonderwijs",Foekje Dillemastraat,116,1095 MK,AMSTERDAM,0363,AMSTERDAM,0205797130,secondary,52.37199543,4.96807789
Noord-Holland,Voortgezet Onderwijs van Amsterdam voor Lyceum Havo Mavo Vbo en Lwoo,Meeuwenlaan,132,1022 AM,AMSTERDAM,0363,AMSTERDAM,0205797111,secondary,52.38912928,4.9255344
Noord-Holland,Stichting Atlas College voor Lyceum Havo Mavo Vbo Lwoo,Bontekoestraat,3,1623 LL,HOORN NH,0405,HOORN,0229206020,secondary,52.64390839,5.06773608
Noord-Holland,Amstelveen College Opb Ssm voor Gymnasium Havo en Mavo,Sportlaan,27,1185 TB,AMSTELVEEN,0362,AMSTELVEEN,0203039999,secondary,52.29030956,4.85138793
Noord-Holland,Open Sgm Bylmer Vath Havo Mavo Lhno Lto Leao,Gulden Kruis,5,1103 BE,AMSTERDAM,0363,AMSTERDAM,0206909050,secondary,52.31829975,4.96440247
Noord-Holland,Scholengemeenschap ZAAM Zaanstad voor Vwo Havo Mavo Vbo,Pascalstraat,4,1503 DA,ZAANDAM,0479,ZAANSTAD,0207059600,secondary,52.45445579,4.83183296
Noord-Holland,Scholengemeenschap ZAAM Oost voor Vwo Havo Mavo Vbo,Nobelweg,6,1097 AR,AMSTERDAM,0363,AMSTERDAM,0207059600,secondary,52.34972192,4.92364145
Noord-Holland,Scholengemeenschap ZAAM West voor Vwo Havo Mavo Vbo,Jacob Geelstraat,38,1065 VT,AMSTERDAM,0363,AMSTERDAM,0207059600,secondary,52.36143836,4.83100105
Noord-Holland,Scholengemeenschap ZAAM Noord voor Vwo Havo Mavo Vbo,Rode Kruisstraat,83,1025 KM,AMSTERDAM,0363,AMSTERDAM,0207059600,secondary,52.39539993,4.92660176
Noord-Holland,Scholengemeenschap ZAAM Zuid voor Vwo Havo Mavo Vbo,Gerrit van der Veenstr,99,1077 DT,AMSTERDAM,0363,AMSTERDAM,0207059600,secondary,52.34877378,4.87461708
Noord-Holland,De Faam voor Praktijkonderwijs,Blooksven,21,1504 AN,ZAANDAM,0479,ZAANSTAD,0207059600,secondary,52.43732689,4.84361225
Noord-Holland,Praktijkschool Westfriesland locatie Hoorn,Gording,124,1628 JG,HOORN NH,0405,HOORN,0229219487,secondary,52.64986425,5.08159124
Noord-Holland,Praktijkschool West-Friesland locatie Stede Broec,Annie M.G. Schmidtweg,1,1613 MA,GROOTEBROEK,0532,STEDE BROEC,0228510350,secondary,52.69941979,5.2166383
Noord-Holland,Fiducie College,Derkinderenstraat,44,1062 BJ,AMSTERDAM,0363,AMSTERDAM,0202610952,secondary,52.35982186,4.84093048
Noord-Holland,De Amsterdamse Mavo & Havo,Linnaeushof,48,1098 KM,AMSTERDAM,0363,AMSTERDAM,0616293215,secondary,52.35167315,4.93549513
Noord-Holland,"Cornelius Haga Lyceum, Islamitische Scholengemeenschap voor mavo havo en vwo",Naritaweg,30,1043 BZ,AMSTERDAM,0363,AMSTERDAM,0203053828,secondary,52.38824297,4.82995876
Noord-Holland,Openbare Scholengemeensschap Texel voor Ath Havo Mavo Vbo Lwoo,Haffelderweg,40,1791 AS,DEN BURG,0448,TEXEL,0222312121,secondary,53.05073864,4.80045161
Noord-Holland,SGM Kennemer Lyc Bz Sch Alg Grondsl v Vwo Havo,Adriaan Stoopplein,7,2051 KA,OVERVEEN,0377,BLOEMENDAAL,0235221060,secondary,52.39127184,4.6207247
Noord-Holland,Martinus College Christelijke Scholengemeenschap voor LYC HAVO MAVO VBO LWOO,De Aanloop,6,1613 KW,GROOTEBROEK,0532,STEDE BROEC,0228510300,secondary,52.69234851,5.21764194
Noord-Holland,Stichting Media Amsterdam,Contactweg,36,1014 AN,AMSTERDAM,0363,AMSTERDAM,0208509500,secondary,52.39115041,4.85614589
Noord-Holland,Petrus Canisius College Scholengemeenschap voor VWO HAVO VMBO,Blekerskade,11,1814 CG,ALKMAAR,0361,ALKMAAR,0725353540,secondary,52.62544485,4.74557253
Noord-Holland,Keizer Karel College Vwo Havo,Elegast,5,1185 AA,AMSTELVEEN,0362,AMSTELVEEN,0206415700,secondary,52.30221873,4.85044277
Noord-Holland,Alkwin Kollege Rooms Katholieke Scholengemeenschap voor Vwo en Havo,Weegbree,55,1422 MT,UITHOORN,0451,UITHOORN,0297566903,secondary,52.24578101,4.81762458
Noord-Holland,Don Bosco College Atheneum Havo Vmbo Lwoo,Heideweg,2,1132 DB,VOLENDAM,0385,EDAM-VOLENDAM,0299399299,secondary,52.492283,5.05851501
Noord-Holland,"Sancta Maria Lyceum voor Havo, Atheneum en Gymnasium",Van Limburg Stirumstraat,4,2012 MN,HAARLEM,0392,HAARLEM,0235316040,secondary,52.3664101,4.61717116
Noord-Holland,"Trinitas College RK scholengemeenschap voor ATHENEUM, HAVO, MAVO, VBO, LWOO",Beukenlaan,1,1701 DA,HEERHUGOWAARD,1980,DIJK EN WAARD,0725710144,secondary,52.66516671,4.8481179
Noord-Holland,"Regius College Schagen voor Gym, Ath, Havo,Vmbo tl, Vmbo basis/kader",Wilhelminalaan,4,1741 CN,SCHAGEN,0441,SCHAGEN,0224297841,secondary,52.78244909,4.79702936
Noord-Holland,Regius College Emmalaan Praktijkonderwijs,Emmalaan,2,1741 CX,SCHAGEN,0441,SCHAGEN,0224297841,secondary,52.78360499,4.79541977
Noord-Holland,Tabor College d'Ampte Hoorn voor Vwo Havo Mavo Vmbo Lwoo,Berkhouterweg,5,1624 NS,HOORN NH,0405,HOORN,0229283555,secondary,52.64646138,5.04369248
Noord-Holland,Jan Arentsz Christelijke Scholengemeenschap voor Lyceum Havo Mavo Vbo,Mandenmakerstraat,11,1825 BB,ALKMAAR,0361,ALKMAAR,0725187676,secondary,52.64843402,4.75085213
Noord-Holland,Kolom Praktijkcollege De Schakel,Sterrenpad,2,2023 BV,HAARLEM,0392,HAARLEM,0235316470,secondary,52.39308604,4.62392197
Noord-Holland,Kolom Praktijkcollege De Atlant,Teilingen,4,1082 JS,AMSTERDAM,0363,AMSTERDAM,0206447290,secondary,52.32659546,4.87129376
Noord-Holland,Kolom Praktijkcollege Het Plein,Jan de Louterpad,5,1063 ME,AMSTERDAM,0363,AMSTERDAM,0204801048,secondary,52.37882501,4.8186666
Noord-Holland,Kolom Praktijkcollege Noord,Oostzanerdijk,139,1035 EX,AMSTERDAM,0363,AMSTERDAM,0206301199,secondary,52.42065705,4.87871004
Noord-Holland,Kolom Praktijkcollege De Dreef,Alexander Dumaslaan,7,1102 WD,AMSTERDAM,0363,AMSTERDAM,0205195070,secondary,52.32332308,4.94131544
Noord-Holland,Rooms Katholieke Scholengemeenschap St Michaelcollege voor Atheneum en Havo,Leeghwaterweg,7,1509 BS,ZAANDAM,0479,ZAANSTAD,0756127474,secondary,52.47410872,4.82549283
Noord-Holland,Atheneum College Hageveld,Hageveld,15,2102 LM,HEEMSTEDE,0397,HEEMSTEDE,0235100100,secondary,52.34758688,4.6323546
Noord-Holland,Stichting Joodse Kindergemeenschap Cheider MAVO HAVO VWO,Zeelandstraat,11,1082 BV,AMSTERDAM,0363,AMSTERDAM,0206465564,secondary,52.3267993,4.87893409
Noord-Holland,Mendel College Interconfessionele Scholengemeenschap Voor Mavo Havo Vwo,Pim Mulierlaan,4-6,2024 BT,HAARLEM,0392,HAARLEM,0235258421,secondary,52.4069432,4.63137282
Overijssel,"Almere College, Ontmoetingsschool voor PRO LWOO VMBO HAVO VWO",Marinus Postlaan,1,8264 PB,KAMPEN,0166,KAMPEN,0383371230,secondary,52.55587839,5.89762012
Overijssel,De Waerdenborch Scholengemeenschap voor Atheneum Havo Mavo Vbo,Haarstraat,14,7451 CZ,HOLTEN,1742,RIJSSEN-HOLTEN,0548378383,secondary,52.28019366,6.41750085
Overijssel,Vernieuwingsonderwijs De UiterWaarden,Zutphenseweg,55,7418 AH,DEVENTER,0150,DEVENTER,0629333561,secondary,52.24031361,6.17712051
Overijssel,PrO Hardenberg school voorChristelijk Praktijkonderwijs,Verlengde Korte Steeg,18,7772 RZ,HARDENBERG,0160,HARDENBERG,0523267700,secondary,52.57405931,6.63444289
Overijssel,Scholengemeenschap Pieter Zandt voor Vwo Havo Vmbo Pro,Kamperstraatweg,1-A,8265 PA,KAMPEN,0166,KAMPEN,0388700800,secondary,52.54249423,5.92272659
Overijssel,Etty Hillesum Lyceum voor Gymnasium Atheneum Havo Vmbo Pro,Lebuinuslaan,1,7415 DM,DEVENTER,0150,DEVENTER,0570504700,secondary,52.27194923,6.15720851
Overijssel,Pius X College Scholengemeenschap voor Lyceum Havo Mavo Vbo Lwoo,Cesar Franckstraat,4,7604 JG,ALMELO,0141,ALMELO,0546540808,secondary,52.36079232,6.64456273
Overijssel,Carmel College Salland Katholieke Scholengemeenschap,Florens Radewijnsstraat,6,8101 BW,RAALTE,0177,RAALTE,0572348500,secondary,52.39192958,6.2666117
Overijssel,"Twents Carmel College voor Gymnasium, Atheneum, Havo, Vmbo, Pro",Potskampstraat,2,7573 CC,OLDENZAAL,0173,OLDENZAAL,0541572372,secondary,52.31500972,6.93497133
Overijssel,R.K. Scholengemeenschap  Canisius voor vmbo havo vwo,Slot,31,7608 ND,ALMELO,0141,ALMELO,0546488488,secondary,52.37491735,6.68813375
Overijssel,"Bonhoeffer College voor Gymnasium, Atheneum, Havo, VMBO, LWOO en PrO",Vlierstraat,75,7544 GG,ENSCHEDE,0153,ENSCHEDE,0537512000,secondary,52.19813882,6.88475004
Overijssel,Scholengroep Carmel Hengelo voor GYM ATH HAVO MAVO VBO,Woolderesweg,130,7555 LC,HENGELO OV,0164,HENGELO,0742555333,secondary,52.27230267,6.77162076
Overijssel,Het Assink lyceum voor Lyceum Havo Mavo Vbo Lwoo,Bouwmeester,10,7481 LP,HAAKSBERGEN,0158,HAAKSBERGEN,0535730707,secondary,52.15855549,6.74028119
Overijssel,Protestants Scholengemeenschap Het Noordik voor Lyceum Havo Mavo Vbo Lwoo,Noordikslaan,68,7602 CG,ALMELO,0141,ALMELO,0546484848,secondary,52.36897703,6.65992654
Overijssel,Reggesteyn Christelijke Scholengemeenschap voor Pro-Vmbo-Havo-Atheneum-Gymnasium,Noetselerbergweg,20,7441 BK,NIJVERDAL,0163,HELLENDOORN,0548533600,secondary,52.35563444,6.46223374
Overijssel,Vechtdal College Scholengemeenschap voor Atheneum Havo Mavo Vbo Lwoo,Burg Schuitestraat,3,7772 BS,HARDENBERG,0160,HARDENBERG,0523281428,secondary,52.5702515,6.6215279
Overijssel,Stichting Landstede,Rechterland,1,8024 AH,ZWOLLE,0193,ZWOLLE,0888508040,secondary,52.52282392,6.12344273
Overijssel,"de Passie, Evangelische school voor Vmbo-tl, Havo, Vwo",Esrand,2,7642 ZZ,WIERDEN,0189,WIERDEN,0883372820,secondary,52.35291879,6.58331208
Overijssel,Regionale Scholengemeenschap Tromp Meesters voor Lyc Havo Mavo Vbo Lwoo,Lijsterbesstraat,1,8331 NS,STEENWIJK,1708,STEENWIJKERLAND,0521514137,secondary,52.7817007,6.11408622
Overijssel,Christelijke Scholengemeenschap voor Mavo en Vbo Eekeringe,Oostwijkstraat,8,8331 ED,STEENWIJK,1708,STEENWIJKERLAND,0521513527,secondary,52.78683253,6.12137556
Overijssel,RSG Tromp Meesters Praktijkschool,Stationsstraat,40,8331 GK,STEENWIJK,1708,STEENWIJKERLAND,0521512220,secondary,52.78994265,6.12162073
Overijssel,Ichthus College Kampen,Jan Ligthartstraat,1,8265 CJ,KAMPEN,0166,KAMPEN,0888508008,secondary,52.55174121,5.90887031
Overijssel,Ichthus College Praktijkonderwijs,Flevoweg,68,8265 PL,KAMPEN,0166,KAMPEN,0888508008,secondary,52.5545795,5.88709251
Overijssel,Carolus Clusius College voor Lyceum Havo Mavo Vbo Lwoo,Kamperweg,1,8019 AV,ZWOLLE,0193,ZWOLLE,0888508008,secondary,52.51126102,6.07673333
Overijssel,Talentstad Praktijkonderwijs,Blaloweg,1-A,8041 AH,ZWOLLE,0193,ZWOLLE,0888508008,secondary,52.5171957,6.08100432
Overijssel,"Het Stedelijk Kottenpark praktijkonderwijs, vmbo, havo, atheneum en gymnasium",Lyceumlaan,30,7522 GK,ENSCHEDE,0153,ENSCHEDE,0534800000,secondary,52.23373646,6.88384624
Overijssel,Het Stedelijk Diekman praktijkonderwijs,J.J. van Deinselaan,32,7541 PE,ENSCHEDE,0153,ENSCHEDE,0534821501,secondary,52.20621745,6.90295731
Overijssel,Van der Capellen Scholengemeenschap voor ATH HAVO MAVO VBO LWOO,Lassuslaan,232,8031 XM,ZWOLLE,0193,ZWOLLE,0384262850,secondary,52.52826698,6.09220817
Overijssel,Praktijkschool Het Kwartiers,Russenweg,3,8041 AL,ZWOLLE,0193,ZWOLLE,0384262800,secondary,52.5117678,6.06843049
Overijssel,Gymnasium Celeanum,Zoom,37,8032 EM,ZWOLLE,0193,ZWOLLE,0384552820,secondary,52.53200754,6.09363691
Overijssel,Thorbecke Scholengemeenschap voor Ath Havo Mavo Vbo Lwoo,Dokter van Heesweg,1,8025 AB,ZWOLLE,0193,ZWOLLE,0384564560,secondary,52.51504269,6.1264971
Overijssel,Greijdanus School voor LWOO PRO VMBO HAVO VWO,Campus,5,8017 CB,ZWOLLE,0193,ZWOLLE,0384698698,secondary,52.49827281,6.08078418
Overijssel,Openbare Scholengemeenschap Erasmus Lyceum Havo Mavo Vbo Lwoo,Sluiskade Noordzijde,68,7602 HT,ALMELO,0141,ALMELO,0546480800,secondary,52.36245555,6.66454052
Overijssel,PrO Erasmus,Horstlaan,1,7602 AM,ALMELO,0141,ALMELO,0546492400,secondary,52.367997,6.66948491
Overijssel,OSG Hengelo voor LYC HAVO MAVO VBO LWOO,Sloetsweg,155,7556 HM,HENGELO OV,0164,HENGELO,0742919860,secondary,52.27394303,6.79790335
Overijssel,T Genseler,Jasmijnstraat,15,7552 AH,HENGELO OV,0164,HENGELO,0742916257,secondary,52.24911999,6.81130794
Overijssel,School voor Praktijkonderwijs De Maat,Baron van Fridaghstraat,137-B,7731 DL,OMMEN,0175,OMMEN,0529451062,secondary,52.52362021,6.41756065
Utrecht,Minkema College voor Lwoo Vmbo Havo Atheneum Gymnasium,Minkemalaan,1,3446 GL,WOERDEN,0632,WOERDEN,0348484100,secondary,52.08472009,4.89669446
Utrecht,Katholiek Scholengemeenschap De Breul voor Gymnasium Atheneum Havo en Mavo,Arnhemse Bovenweg,98,3708 AG,ZEIST,0355,ZEIST,0306915604,secondary,52.07205223,5.25765543
