PROVINCIE;BEVOEGD GEZAG NUMMER;INSTELLINGSCODE;INSTELLINGSNAAM;STRAATNAAM;HUISNUMMER-TOEVOEGING;POSTCODE;PLAATSNAAM;GEMEENTENUMMER;GEMEENTENAAM;DENOMINATIE;TELEFOONNUMMER;INTERNETADRES;STRAATNAAM CORRESPONDENTIEADRES;HUISNUMMER-TOEVOEGING CORRESPONDENTIEADRES;POSTCODE CORRESPONDENTIEADRES;PLAATSNAAM CORRESPONDENTIEADRES;NODAAL GEBIED CODE;NODAAL GEBIED NAAM;RPA-GEBIED CODE;RPA-GEBIED NAAM;WGR-GEBIED CODE;WGR-GEBIED NAAM;COROPGEBIED CODE;COROPGEBIED NAAM;ONDERWIJSGEBIED CODE;ONDERWIJSGEBIED NAAM;RMC-REGIO CODE;RMC-REGIO NAAM
Noord-Holland;42755;05EV;Basisschool De Westwijzer;Dres;4;1617 JX;WESTWOUD;0498;DRECHTERLAND;Rooms-Katholiek;0228561714;www.dewestwijzer.nl;Dres;4;1617 JX;WESTWOUD;40;Hoorn;19;Noord-Holland-Noord;22;Westfriesland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;22;West-Friesland
Noord-Holland;42769;31JM;Klein Amsterdam;Tuinderijlaan;2;1036 LM;AMSTERDAM;0363;AMSTERDAM;Algemeen bijzonder;0202420400;www.kleinamsterdam.school;Wilgenweg;20-A;1031 HV;AMSTERDAM;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam
Noord-Holland;42826;31TW;IBS De Olijfboom;Zandbos;48;2134 DE;HOOFDDORP;0394;HAARLEMMERMEER;Islamitisch;0232084021;www.ibsdeolijfboom.nl;Zandbos;48;2134 DE;HOOFDDORP;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam
Noord-Holland;42826;31UX;IBS De Vijgenboom;President Brandstraat;27-29;1091 XD;AMSTERDAM;0363;AMSTERDAM;Islamitisch;0202117486;www.ibsdevijgenboom.nl;President Brandstraat;29;1091 XD;AMSTERDAM;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam
Noord-Holland;42826;32AT;De Dadelpalm;Van Moerkerkenstraat;89;1064 KC;AMSTERDAM;0363;AMSTERDAM;Islamitisch;0207371215; ;Van Moerkerkenstraat;89;1064 KC;AMSTERDAM;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam
Noord-Holland;42826;32HB;IBS De Lotus;Anne Franklaan;22;2135 HA;HOOFDDORP;0394;HAARLEMMERMEER;Islamitisch; ;www.ibsdelotus.nl;Anne Franklaan;22;2135 HA;HOOFDDORP;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam
Noord-Holland;42832;32AH;IKC Cadans Weesp;Papelaan;99;1382 RK;WEESP;0363;AMSTERDAM;Algemeen bijzonder;0850081958;https://www.cadans.nl;Weena;505;3013 AL;ROTTERDAM;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam
Noord-Holland;45059;07NT;De Werf;Koperslagerstraat;2;1544 CA;ZAANDIJK;0479;ZAANSTAD;Algemeen bijzonder;0756283426; ;Koperslagerstraat;2;1544 CA;ZAANDIJK;41;Zaanstad;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;22;Zaanstreek;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam
Noord-Holland;45189;04VA;Rooms Katholieke Basisschool St Joseph;Bispinckpark;31;2061 SG;BLOEMENDAAL;0377;BLOEMENDAAL;Rooms-Katholiek;0235255589;www.dejosephschool.nl;Bispinckpark;31;2061 SG;BLOEMENDAAL;43;Haarlem;20;Zuidelijk Noord-Holland;25;West-Kennemerland;21;Agglomeratie Haarlem;15;Zuid-Noord-Holland;25;Zuid-Kennemerland en IJmond
Noord-Holland;48622;09MQ;Amsterdamse Montessorischool;Willem Witsenstraat;14;1077 AZ;AMSTERDAM;0363;AMSTERDAM;Algemeen bijzonder;0203057878;www.de-ams.nl;Willem Witsenstraat;14;1077 AZ;AMSTERDAM;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam
Noord-Holland;52070;32EU;Enderun Hisar Amsterdam;Buskenblaserstraat;65;1055 AG;AMSTERDAM;0363;AMSTERDAM;Islamitisch;0626722486;amsterdam.enderunhisar.nl;Melissekade;161;3544 CV;UTRECHT;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam
Noord-Holland;53197;04YQ;De Hoeksteen;H. Kamerlingh Onnesweg;74;1402 EK;BUSSUM;1942;GOOISE MEREN;Rooms-Katholiek;0356915423;www.hoeksteen-bussum.nl;H. Kamerlingh Onnesweg;74;1402 EK;BUSSUM;45;Hilversum;16;Gooi en Vechtstreek;20;Gooi en Vechtstreek;24;Het Gooi en Vechtstreek;15;Zuid-Noord-Holland;20;Gooi en Vechtstreek
Noord-Holland;53210;04YR;Rooms Katholieke Minister Cals-School;Johan Willem Frisolaan;33;1412 AG;NAARDEN;1942;GOOISE MEREN;Rooms-Katholiek;0356941387;www.calsschool.nl;Johan Willem Frisolaan;33;1412 AG;NAARDEN;45;Hilversum;16;Gooi en Vechtstreek;20;Gooi en Vechtstreek;24;Het Gooi en Vechtstreek;15;Zuid-Noord-Holland;20;Gooi en Vechtstreek
Noord-Holland;55238;03CV;De Zwerm;Dorpsstraat;9-A;1744 KJ;SINT MAARTEN;0441;SCHAGEN;Openbaar;0224561101;www.bsdezwerm.nl;Dorpsstraat;9-A;1744 KJ;SINT MAARTEN;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland
Noord-Holland;55238;03VV;Sint Joseph-School;Den Gouden Hoeck;6;1754 KL;BURGERBRUG;0441;SCHAGEN;Rooms-Katholiek;0226381615;www.stjosephbb.nl;Den Gouden Hoeck;6;1754 KL;BURGERBRUG;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland
Noord-Holland;55238;04BD;Heilige Henricus-School;Elft;53;1777 AC;HIPPOLYTUSHOEF;1911;HOLLANDS KROON;Rooms-Katholiek;0227239000;https://www.henricusschool.nl;Elft;53;1777 AC;HIPPOLYTUSHOEF;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland
Noord-Holland;55238;04UC;Rooms Katholieke Basisschool St Jan;Past. Verhoeffpark;110;1764 GS;BREEZAND;1911;HOLLANDS KROON;Rooms-Katholiek;0223521646;www.stjanbreezand.nl;Past. Verhoeffpark;110;1764 GS;BREEZAND;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland
Noord-Holland;55238;05JK;Jozefschool;Emmalaan;47;1791 AT;DEN BURG;0448;TEXEL;Rooms-Katholiek;0222312319;jozefschooltexel.nl;Emmalaan;47;1791 AT;DEN BURG;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland
Noord-Holland;55238;07FE;OBS De Meertuin;Koningin Beatrixlaan;1;1774 BK;SLOOTDORP;1911;HOLLANDS KROON;Algemeen bijzonder;0227581753;www.demeertuin.nl;Koningin Beatrixlaan;1;1774 BK;SLOOTDORP;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland
Noord-Holland;55238;07QQ;Basisschool De Windwijzer;Pasteurstraat;4-A;1782 JD;DEN HELDER;0400;DEN HELDER;Rooms-Katholiek;0223616991;www.windwijzer.nl;Pasteurstraat;4-A;1782 JD;DEN HELDER;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland
Noord-Holland;55238;07TE;Rooms Katholieke Basisschool Don Bosco;Terppad;1;1771 RZ;WIERINGERWERF;1911;HOLLANDS KROON;Rooms-Katholiek;0227602204;www.rkdonbosco.nl;De Campus;1;1771 PB;WIERINGERWERF;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland
Noord-Holland;55238;07VO;Rooms Katholieke Basisschool De Vogelweid;Merelstraat;46;1742 JM;SCHAGEN;0441;SCHAGEN;Rooms-Katholiek;0224213208;www.vogelweid.nl;Merelstraat;46;1742 JM;SCHAGEN;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland
Noord-Holland;55238;08YA;IKC Driemaster;Burg Houwingsingel;2;1781 XD;DEN HELDER;0400;DEN HELDER;Rooms-Katholiek;0223613153;www.ikcdriemaster,nl;Burg Houwingsingel;2;1781 XD;DEN HELDER;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland
Noord-Holland;55238;08YT;R.K.B.S. de Marinx;Zwarteweg;13-B;1735 GK;'T VELD;1911;HOLLANDS KROON;Rooms-Katholiek;0226421890;www.demarinx.nl;Zwarteweg;13-B;1735 GK;'T VELD;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland
Noord-Holland;55238;08ZD;Titus Brandsma;Pienterpad;2;1775 AX;MIDDENMEER;1911;HOLLANDS KROON;Rooms-Katholiek;0227501135;www.rkbstitusbrandsma.nl;Pienterpad;2;1775 AX;MIDDENMEER;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland
Noord-Holland;55238;09AO;St Aloysius;Langestraat;3;1741 HB;SCHAGEN;0441;SCHAGEN;Rooms-Katholiek;0224850384;www.aloysiusschagen.nl;Langestraat;3;1741 HB;SCHAGEN;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland
Noord-Holland;55238;10DC;De Tweewegen;Populierenlaan;27;1766 JD;WIERINGERWAARD;1911;HOLLANDS KROON;Openbaar;0224221631;www.detweewegen.nl;Populierenlaan;27;1766 JD;WIERINGERWAARD;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland
Noord-Holland;55238;10PA;RK BS St. Antoniusschool;De Meet;1;1733 AZ;NIEUWE NIEDORP;1911;HOLLANDS KROON;Rooms-Katholiek;0226411365;www.antoniusschoolnieuweniedorp.nl;De Meet;1;1733 AZ;NIEUWE NIEDORP;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland
Noord-Holland;55238;10PX;De Rank;Iepenlaan;54;1741 TG;SCHAGEN;0441;SCHAGEN;Rooms-Katholiek;0224212999;www.derankschagen.nl;Iepenlaan;54;1741 TG;SCHAGEN;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland
Noord-Holland;55238;10UU;Basisschool Op Avontuur;Sportstraat;3;1767 CD;KOLHORN;1911;HOLLANDS KROON;Openbaar;0224531236;www.basisschool-op-avontuur.nl;Sportstraat;3;1767 CD;KOLHORN;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland
Noord-Holland;55238;10VM;Basisschool De Kei;Elft;53;1777 AC;HIPPOLYTUSHOEF;1911;HOLLANDS KROON;Openbaar;0227591937;www.obsdekei.nl;Elft;53;1777 AC;HIPPOLYTUSHOEF;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland
Noord-Holland;55238;11GM;De Snip;Dorpsstraat;146;1733 AR;NIEUWE NIEDORP;1911;HOLLANDS KROON;Openbaar;0226411488; ;Dorpsstraat;146;1733 AR;NIEUWE NIEDORP;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland
Noord-Holland;55238;11QG;Basisschool de Vlieberg;Baljuwstraat;237;1785 SH;DEN HELDER;0400;DEN HELDER;Rooms-Katholiek;0223660855;www.vlieberg.nl;Baljuwstraat;237;1785 SH;DEN HELDER;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland
Noord-Holland;55238;11TR;Julianaschool;Julianalaan;2;1741 CL;SCHAGEN;0441;SCHAGEN;Openbaar;0224212788;www.obsjulianaschool.nl;Postbus;123;1740 AC;SCHAGEN;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland
Noord-Holland;55238;12ER;Basisschool 't Span;Robbenoordstraat;11;1779 BJ;DEN OEVER;1911;HOLLANDS KROON;Openbaar;0227511787;www.obs-t-span.nl;Robbenoordstraat;11;1779 BJ;DEN OEVER;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland
Noord-Holland;55238;12KJ;Basisschool de Hofstee;Drooghe Bol;1004;1788 VA;JULIANADORP;0400;DEN HELDER;Rooms-Katholiek;0223690073;www.dehofstee.nl;Drooghe Bol;1004;1788 VA;JULIANADORP;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland
Noord-Holland;55238;12MS;De Keerkring;Kastanjestraat;1;1741 WK;SCHAGEN;0441;SCHAGEN;Openbaar;0224212854;www.keerkring-schagen.nl;Postbus;302;1740 AH;SCHAGEN;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland
Noord-Holland;55238;12TU;OBS De Mient;De Meet;1;1733 AZ;NIEUWE NIEDORP;1911;HOLLANDS KROON;Openbaar;0226767008;www.obsdemient.nl;De Meet;1;1733 AZ;NIEUWE NIEDORP;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland
Noord-Holland;55238;12UU;De Wielewaal;Merelstraat;46;1742 JM;SCHAGEN;0441;SCHAGEN;Openbaar;0224296008;www.bsdewielewaal.nl;Merelstraat;46;1742 JM;SCHAGEN;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland
Noord-Holland;55238;12YF;Openbare Basisschool de Peppel;Pienterpad;1;1775 AX;MIDDENMEER;1911;HOLLANDS KROON;Openbaar;0227501989; ;Pienterpad;1;1775 AX;MIDDENMEER;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland
Noord-Holland;55238;13ED;Openbare Basisschool de Zilvermeeuw;Vogelzwin;23;1771 JG;WIERINGERWERF;1911;HOLLANDS KROON;Openbaar;0227600032; ;Vogelzwin;23;1771 JG;WIERINGERWERF;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland
Noord-Holland;55238;13JM;Openbare Basisschool Triangel;Terpstraat;42;1771 AD;WIERINGERWERF;1911;HOLLANDS KROON;Openbaar;0227601954;www.obsdetriangel.nl;Terpstraat;42;1771 AD;WIERINGERWERF;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland
Noord-Holland;55238;15BX;IKC Spoorbuurt;Nieuweweg;19;1761 EC;ANNA PAULOWNA;1911;HOLLANDS KROON;Rooms-Katholiek;0223531460;www.ikcspoorbuurt.nl;Nieuweweg;19;1761 EC;ANNA PAULOWNA;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland
Noord-Holland;55238;15CY;IKC de Bloeikas;Kemphaanweg;1;1756 BB;'T ZAND;0441;SCHAGEN;Rooms-Katholiek;0224244000;www.debloeikas.nl;Kemphaanweg;1;1756 BB;'T ZAND;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland
Noord-Holland;55238;15IX;De Trimaran PC en RK Basisschool;Marsdiepstraat;278;1784 AW;DEN HELDER;0400;DEN HELDER;Samenwerking PC, RK;0223613191;www.basisschooldetrimaran.nl;Marsdiepstraat;278;1784 AW;DEN HELDER;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland
Noord-Holland;55238;16BC;Basisschool De Kameleon;Middelzand;3501;1788 ES;JULIANADORP;0400;DEN HELDER;Samenwerking PC, RK;0223690078;www.kameleon-dh.nl;Middelzand;3501;1788 ES;JULIANADORP;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland
Noord-Holland;55238;18EK;Openbare Basisschool Frankendael;Van Brederodestraat;2;1759 VJ;CALLANTSOOG;0441;SCHAGEN;Openbaar;0224581670;www.obsfrankendael.nl;Van Brederodestraat;2;1759 VJ;CALLANTSOOG;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland
Noord-Holland;55238;18FI;Basisschool Torenven;Doorbraak;24;1749 AM;WARMENHUIZEN;0441;SCHAGEN;Openbaar;0226216020;www.obstorenven.nl;Postbus;39;1749 ZG;WARMENHUIZEN;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland
Noord-Holland;55238;18FN;De Meerkoet;Schoolstraat;9;1746 AP;DIRKSHORN;0441;SCHAGEN;Openbaar;0224551624; ;Schoolstraat;9;1746 AP;DIRKSHORN;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland
Noord-Holland;55238;18KG;IKC De Kroon;De Verwachting;2;1761 VM;ANNA PAULOWNA;1911;HOLLANDS KROON;Openbaar;0223540903;www.ikcdekroon.nl;De Verwachting;2;1761 VM;ANNA PAULOWNA;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland
Noord-Holland;55238;18LR;OBS De Zandhorst;De Verwachting;5;1761 VM;ANNA PAULOWNA;1911;HOLLANDS KROON;Openbaar;0223521462;www.obsdezandhorst.nl;De Verwachting;5;1761 VM;ANNA PAULOWNA;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland
Noord-Holland;55238;18OY;Openbare Basisschool De Brug;Maarten Breetstraat;1-B;1752 AG;SINT MAARTENSBRUG;0441;SCHAGEN;Openbaar;0224561790;https://www.obsdebrug.nl/;Maarten Breetstraat;1-B;1752 AG;SINT MAARTENSBRUG;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland
Noord-Holland;55238;18QC;Openbare Basisschool 't Zwanenest;Jochem Blaauboerstraat;4;1751 CJ;SCHAGERBRUG;0441;SCHAGEN;Openbaar;0224571626;www.obszwanenest.nl;Jochem Blaauboerstraat;4;1751 CJ;SCHAGERBRUG;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland
Noord-Holland;55238;18SE;Basisschool De Springschans;Schoolstraat;2;1755 NE;PETTEN;0441;SCHAGEN;Openbaar;0226381920;www.despringschans.nl;Schoolstraat;2;1755 NE;PETTEN;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland
Noord-Holland;58826;07RC;Peetersschool;Richard Holstraat;8;1071 SM;AMSTERDAM;0363;AMSTERDAM;Rooms-Katholiek;0206625997;www.peetersschool.nl;Richard Holstraat;8;1071 SM;AMSTERDAM;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam
Noord-Holland;60997;09BC;Basisschool M Wiegman;Zakedijkje;38;1862 HB;BERGEN NH;0373;BERGEN NH;Rooms-Katholiek;0725894716;www.matthieuwiegman-saks.nl;Zakedijkje;38;1862 HB;BERGEN NH;38;Alkmaar;19;Noord-Holland-Noord;24;Noord-Kennemerland;19;Alkmaar en omgeving;14;Noord-Noord-Holland;24;Noord-Kennemerland
Noord-Holland;60997;15OY;Rooms Katholieke Basisschool St Adelbertus;Nieuwlandersingel;40;1814 CJ;ALKMAAR;0361;ALKMAAR;Rooms-Katholiek;0725112562;www.adelbertusschool-saks.nl;Nieuwlandersingel;40;1814 CJ;ALKMAAR;38;Alkmaar;19;Noord-Holland-Noord;24;Noord-Kennemerland;19;Alkmaar en omgeving;14;Noord-Noord-Holland;24;Noord-Kennemerland
Noord-Holland;60997;15YF;Rooms Katholieke Basisschool De Regenboog;Tochtwaard;14;1824 EZ;ALKMAAR;0361;ALKMAAR;Rooms-Katholiek;0725610722;www.regenboog-saks.nl;Tochtwaard;14;1824 EZ;ALKMAAR;38;Alkmaar;19;Noord-Holland-Noord;24;Noord-Kennemerland;19;Alkmaar en omgeving;14;Noord-Noord-Holland;24;Noord-Kennemerland
Noord-Holland;60997;16BU;Basisschool De Stek;Amalia van Solmsstraat;91;1814 NE;ALKMAAR;0361;ALKMAAR;Rooms-Katholiek; ;https://destek-saks.nl/;Amalia van Solmsstraat;91;1814 NE;ALKMAAR;38;Alkmaar;19;Noord-Holland-Noord;24;Noord-Kennemerland;19;Alkmaar en omgeving;14;Noord-Noord-Holland;24;Noord-Kennemerland
Noord-Holland;60997;16DG;Rooms Katholieke Basisschool De Kring;Koornlaan;2;1815 GE;ALKMAAR;0361;ALKMAAR;Rooms-Katholiek;0725117973;www.kring-saks.nl;Koornlaan;2;1815 GE;ALKMAAR;38;Alkmaar;19;Noord-Holland-Noord;24;Noord-Kennemerland;19;Alkmaar en omgeving;14;Noord-Noord-Holland;24;Noord-Kennemerland
Noord-Holland;60997;16EQ;Rooms Katholieke Basisschool St Matthias;Spieghelplein;45;1813 XV;ALKMAAR;0361;ALKMAAR;Rooms-Katholiek;0725403606; ;Spieghelplein;45;1813 XV;ALKMAAR;38;Alkmaar;19;Noord-Holland-Noord;24;Noord-Kennemerland;19;Alkmaar en omgeving;14;Noord-Noord-Holland;24;Noord-Kennemerland
Noord-Holland;60997;16FW;Rooms katholieke Basisschool De Driemaster;Gabriel Metsulaan;36;1816 EP;ALKMAAR;0361;ALKMAAR;Rooms-Katholiek;0725121006;www.driemasteralkmaar.nl;Gabriel Metsulaan;36;1816 EP;ALKMAAR;38;Alkmaar;19;Noord-Holland-Noord;24;Noord-Kennemerland;19;Alkmaar en omgeving;14;Noord-Noord-Holland;24;Noord-Kennemerland
Noord-Holland;60997;16JV;Rooms Katholieke Basisschool 't Baeken;Faktorij;123;1825 HC;ALKMAAR;0361;ALKMAAR;Rooms-Katholiek;0725623275;www.tbaeken.alkmaar.kennisnet.nl;Faktorij;123;1825 HC;ALKMAAR;38;Alkmaar;19;Noord-Holland-Noord;24;Noord-Kennemerland;19;Alkmaar en omgeving;14;Noord-Noord-Holland;24;Noord-Kennemerland
Noord-Holland;60997;16KW;Rooms Katholieke Basisschool De Burijn;Stempelmakerstraat;20;1825 DP;ALKMAAR;0361;ALKMAAR;Rooms-Katholiek;0725616433;www.deburijn.nl;Stempelmakerstraat;20;1825 DP;ALKMAAR;38;Alkmaar;19;Noord-Holland-Noord;24;Noord-Kennemerland;19;Alkmaar en omgeving;14;Noord-Noord-Holland;24;Noord-Kennemerland
Noord-Holland;60997;16MX;Rooms Katholieke Basisschool Het Kompas;Kofschipstraat;11;1826 CG;ALKMAAR;0361;ALKMAAR;Rooms-Katholiek;0725614660;www.kompas-saks.nl;Kofschipstraat;11;1826 CG;ALKMAAR;38;Alkmaar;19;Noord-Holland-Noord;24;Noord-Kennemerland;19;Alkmaar en omgeving;14;Noord-Noord-Holland;24;Noord-Kennemerland
Noord-Holland;60997;22JV;Rooms Katholieke Basisschool Erasmus;J.M.P.de Biestraat;2-4;1827 PA;ALKMAAR;0361;ALKMAAR;Rooms-Katholiek;0725624215;www.erasmus-saks.nl;J.M.P.de Biestraat;2-4;1827 PA;ALKMAAR;38;Alkmaar;19;Noord-Holland-Noord;24;Noord-Kennemerland;19;Alkmaar en omgeving;14;Noord-Noord-Holland;24;Noord-Kennemerland
Noord-Holland;60997;31ET;De Lispeltuut;Damakker;3;1822 RP;ALKMAAR;0361;ALKMAAR;Rooms-Katholiek;0725644596;www.lispeltuut-saks.nl;Damakker;3;1822 RP;ALKMAAR;38;Alkmaar;19;Noord-Holland-Noord;24;Noord-Kennemerland;19;Alkmaar en omgeving;14;Noord-Noord-Holland;24;Noord-Kennemerland
Noord-Holland;72242;15DA;Antoniusschool voor Basisonderwijs;Teding van Berkhoutlaan;20;2111 ZC;AERDENHOUT;0377;BLOEMENDAAL;Rooms-Katholiek;0235240508;www.antoniusschool.com;Teding van Berkhoutlaan;20;2111 ZC;AERDENHOUT;43;Haarlem;20;Zuidelijk Noord-Holland;25;West-Kennemerland;21;Agglomeratie Haarlem;15;Zuid-Noord-Holland;25;Zuid-Kennemerland en IJmond
