PROVINCIE,INSTELLINGSNAAM,STRAATNAAM,HUISNUMMER-TOEVOEGING,POSTCODE,PLAATSNAAM,GEMEENTENUMMER,GEMEENTENAAM,TELEFOONNUMMER,school_type
Limburg,Terra Nigra Praktijkonderwijs,Terra nigrastraat,5,6216 BK,MAASTRICHT,0935,MAASTRICHT,0433621079,secondary
Limburg,Porta Mosana College Vwo Havo Mavo Vbo,Oude Molenweg,130,6228 XW,MAASTRICHT,0935,MAASTRICHT,0432410410,secondary
Limburg,Sint-Maartenscollege,Bemelerweg,1,6226 NE,MAASTRICHT,0935,MAASTRICHT,0433526868,secondary
Limburg,Bonnefantencollege,Eenhoornsingel,100,6216 CW,MAASTRICHT,0935,MAASTRICHT,0433541234,secondary
Limburg,"Openbaar Buurtcollege Maas en Peel voor mavo, havo en vwo",Piushof,87,5981 VW,PANNINGEN,1894,PEEL EN MAAS, ,secondary
Limburg,Wildveld,Roerdompstraat,5,5912 BR,VENLO,0983,VENLO,0773542450,secondary
Limburg,Het Martin Buber,Marktstraat,6,6461 CX,KERKRADE,0928,KERKRADE,0618736513,secondary
Limburg,Montessori College Maastricht voor Atheneum en Gymnasium,Wilhelminasingel,80,6221 BL,MAASTRICHT,0935,MAASTRICHT, ,secondary
Limburg,Katholieke School voor Praktijkonderwijs,Sittarderweg,75,6412 CC,HEERLEN,0917,HEERLEN,0455615555,secondary
Limburg,Herlecollege Scholengemeenschap voor Vmbo,Heldevierlaan,5,6415 SB,HEERLEN,0917,HEERLEN,0455721010,secondary
Limburg,"Charlemagne College voor VWO (ath.-gymn.), havo, vmbo, vmbo-t, lwoo",Dormansberg,19,6371 XE,LANDGRAAF,0882,LANDGRAAF,0455315656,secondary
Limburg,VWO van het Bernardinuscollege,Sint Franciscusweg,38,6417 BD,HEERLEN,0917,HEERLEN,0455740150,secondary
Limburg,School voor Havo Mavo V H Bernardinuscollege,Akerstraat,95,6417 BK,HEERLEN,0917,HEERLEN,0455740150,secondary
Limburg,Sintermeertencollege Scholengemeenschap voor Lyceum Havo Mavo,Valkenburgerweg,219,6419 AT,HEERLEN,0917,HEERLEN,0455711664,secondary
Limburg,Openbare School voor Praktijkonderwijs,Sittarderweg,75,6412 CC,HEERLEN,0917,HEERLEN,0455615555,secondary
Noord-Brabant,Gymnasium Bernrode,Abdijstraat,36,5473 AG,HEESWIJK-DINTHER,1721,BERNHEZE,0413291342,secondary
Noord-Brabant,Stedelijk Gymnasium,Mercatorplein,2,5223 LL,'S-HERTOGENBOSCH,0796,S HERTOGENBOSCH,0736219068,secondary
Noord-Brabant,Novum Saeculum Tilburg,Wildstraat,1,5042 WZ,TILBURG,0855,TILBURG,0685478811,secondary
Noord-Brabant,Sam College,Schoonstraat,34,5384 AP,HEESCH,1721,BERNHEZE,0412724972,secondary
Noord-Brabant,KSE (Katholieke Scholengemeenschap Etten-Leur e.o.),Stijn Streuvelslaan,42,4873 EB,ETTEN-LEUR,0777,ETTEN-LEUR,0765015905,secondary
Noord-Brabant,Markland Oudenbosch Gymn Ath Havo Mavo Vmbo,Eikenlaan,18,4731 CR,OUDENBOSCH,1655,HALDERBERGE,0165390390,secondary
Noord-Brabant,Markland Zevenbergen,Vaandelweg,4,4761 BC,ZEVENBERGEN,1709,MOERDIJK, ,secondary
Noord-Brabant,Rooms Katholieke SGM Pius X voor Gymnasium Atheneum Havo Mavo Vbo Pro Lwoo,Tuinstraat,1,5531 GK,BLADEL,1728,BLADEL,0497361261,secondary
Noord-Brabant,Medina College,Jacob Oppenheimstraat,1,5652 HG,EINDHOVEN,0772,EINDHOVEN,0850520298,secondary
Noord-Brabant,"Reeshof College VMBO, VMBO LWOO",Warmondstraat,240,5036 BV,TILBURG,0855,TILBURG,0135784770,secondary
Noord-Brabant,"Campus 013, scholengemeenschap voor vbo en mavo, lwoo",Stappegoorweg,185,5022 DD,TILBURG,0855,TILBURG,0135397040,secondary
Noord-Brabant,Curio vmbo,Steenspil,46,4661 TZ,HALSTEREN,0748,BERGEN OP ZOOM,0765048000,secondary
Noord-Brabant,Curio praktijkschool Breda,Frankenthalerstraat,17,4816 KA,BREDA,0758,BREDA,0765048000,secondary
Noord-Brabant,"Curio VO, locatie prinsentuin van cooth vmbo",Tuinzigtlaan,10,4812 XN,BREDA,0758,BREDA,0765048000,secondary
Noord-Brabant,Curio,Trivium,74,4873 LP,ETTEN-LEUR,0777,ETTEN-LEUR,0765048000,secondary
Noord-Brabant,Curio,Trivium,74,4873 LP,ETTEN-LEUR,0777,ETTEN-LEUR,0765048000,secondary
Noord-Brabant,Christiaan Huygens College voor Lyceum Havo Mavo Vbo Lwoo,Rachmaninowlaan,2,5653 AT,EINDHOVEN,0772,EINDHOVEN,0402516221,secondary
Noord-Brabant,De Nassau Scholengemeenschap voor Gymn Ath Havo Mavo,Paul Krugerlaan,2,4818 BC,BREDA,0758,BREDA,0765330330,secondary
Noord-Brabant,Augustinianum Scholengemeenschap voor Vwo en Havo,Dirk Boutslaan,25,5613 LH,EINDHOVEN,0772,EINDHOVEN,0402111069,secondary
Noord-Brabant,Het Hooghuis,Molenstraat,30,5341 GD,OSS,0828,OSS,0412224180,secondary
Noord-Brabant,Dongemond College voor Atheneum Havo en Vmbo,Collegeweg,1,4942 VC,RAAMSDONKSVEER,0779,GEERTRUIDENBERG,0162513469,secondary
Noord-Brabant,Lorentz Casimir Lyceum,Celebeslaan,10-20,5641 AG,EINDHOVEN,0772,EINDHOVEN,0402909420,secondary
Noord-Brabant,Praktijkschool De Zwaaikom,Nassaustraat,10,4902 NA,OOSTERHOUT NB,0826,OOSTERHOUT,0162422827,secondary
Noord-Brabant,Het Kwadrant School voor Praktijk Onderwijs,Oberonstraat,2,4624 VM,BERGEN OP ZOOM,0748,BERGEN OP ZOOM,0164210199,secondary
Noord-Brabant,Elde College Schijndel voor VWO HAVO VMBO LWOO en PRO,Putsteeg,4,5481 XT,SCHIJNDEL,1948,MEIERIJSTAD,0738200400,secondary
Noord-Brabant,Udens College voor Lyceum Havo Mavo Vbo Lwoo,President Kennedylaan,22-B,5402 KD,UDEN,1991,MAASHORST,0413283000,secondary
Noord-Brabant,Stg ROC Summa College,Habsburglaan,1,5616 HV,EINDHOVEN,0772,EINDHOVEN,0402694000,secondary
Noord-Brabant,Delta vmbo,Deltaweg,205,5709 AB,HELMOND,0794,HELMOND,0492510306,secondary
Noord-Brabant,Willibrord Gymnasium,Beukenstraat,80,5753 GD,DEURNE,0762,DEURNE,0493314802,secondary
Noord-Brabant,Jan van Brabant College vestiging Molenstraat,Molenstraat,191,5701 KD,HELMOND,0794,HELMOND,0492522287,secondary
Noord-Brabant,Commanderij College voor gymnasium atheneum havo vmbo  en praktijkonderwijs,Sleutelbosch,2,5421 KZ,GEMERT,1652,GEMERT-BAKEL,0492371220,secondary
Noord-Brabant,Voortgezet Onderwijs Best-Oirschot,Willem de Zwijgerweg,150,5684 SL,BEST,0753,BEST,0499336231,secondary
Noord-Brabant,Ds. Pierson College voor Mavo Havo Atheneum,Geraert ter Borchstraat,1,5212 CZ,'S-HERTOGENBOSCH,0796,S HERTOGENBOSCH,0736442929,secondary
Noord-Brabant,"Pro College Boxmeer, school voor Praktijkonderwijs",Stationsweg,38-B,5831 CR,BOXMEER,1982,LAND VAN CUIJK,0485577459,secondary
Noord-Brabant,OMO Scholengroep Bergen op Zoom e.o. voor Lyceum Havo Mavo Vbo Lwoo,Bolwerk-Zuid,168,4611 DX,BERGEN OP ZOOM,0748,BERGEN OP ZOOM,0164213520,secondary
Noord-Brabant,"Maurick College Scholengemeenschap voor vmbo, havo, atheneum en gymnasium",Titus Brandsmalaan,1,5262 BS,VUGHT,0865,VUGHT,0736562302,secondary
Noord-Brabant,"Voortgezet Onderwijs Veghel voor vwo, havo, mavo, vbo en praktijkonderwijs",Pr W Alexander Sportprk,15,5461 XL,VEGHEL,1948,MEIERIJSTAD,0413366941,secondary
Noord-Brabant,Baanderherencollege Vmbo,Baanderherenweg,2,5282 RJ,BOXTEL,0757,BOXTEL,0411676924,secondary
Noord-Brabant,Munnikenheide College voor MAVO VBO LWOO,Trivium,60,4873 LP,ETTEN-LEUR,0777,ETTEN-LEUR,0765016152,secondary
Noord-Brabant,Rodenborch-College voor Atheneum Havo Mavo,Rietpad,4,5245 PE,ROSMALEN,0796,S HERTOGENBOSCH,0735219046,secondary
Noord-Brabant,Varendonck College voor Atheneum Gymnasium Havo Vmbo Lwoo Pro,Beatrixlaan,25,5721 LZ,ASTEN,0743,ASTEN,0493672672,secondary
Noord-Brabant,Roncalli Scholengemeenschap voor Ath Havo Mavo,Tuinderspad,6,4613 CA,BERGEN OP ZOOM,0748,BERGEN OP ZOOM,0164241050,secondary
Noord-Brabant,Sondervick College RK Scholengemeenschap voor Lyceum Havo Mavo Vbo Lwoo,Knegselseweg,30,5504 NC,VELDHOVEN,0861,VELDHOVEN,0402309444,secondary
Noord-Brabant,2College voor Lyceum Havo Mavo Vbo,Van Kemenadelaan,5,5061 EE,OISTERWIJK,0824,OISTERWIJK,0880232600,secondary
Noord-Brabant,Jacob-Roelandslyceum,Grote Beemd,3,5281 CC,BOXTEL,0757,BOXTEL,0411672219,secondary
Noord-Brabant,OMO Scholengroep De Langstraat voor vwo havo mavo vbo,Olympiaweg,8-B,5143 NA,WAALWIJK,0867,WAALWIJK,0416673930,secondary
Noord-Brabant,"Mezzo Scholen voor vwo, havo en vmbo",Bilderbeekstraat,27,5831 CW,BOXMEER,1982,LAND VAN CUIJK,0485572032,secondary
Noord-Brabant,Gymnasium Beekvliet,Beekvlietstraat,4,5271 SM,SINT-MICHIELSGESTEL,0845,SINT-MICHIELSGESTEL,0735512213,secondary
Noord-Brabant,Van Maerlant voor Mavo Vbo Lwoo,Onderwijsboulevard,1,5223 DE,'S-HERTOGENBOSCH,0796,S HERTOGENBOSCH,0736132931,secondary
Noord-Brabant,Instelling Voortgezet Onderwijs Deurne voor ATH GYM HAVO MAVO VBO LWOO PRO,Vloeieindsedreef,5,5753 SM,DEURNE,0762,DEURNE,0493353400,secondary
Noord-Brabant,Rythovius College Scholengemeenschap voor Lyc Havo Mavo,Bospoort,1,5521 CK,EERSEL,0770,EERSEL,0497513043,secondary
Noord-Brabant,Merletcollege Lyc Havo Mavo Vbo Lwoo,Katwijkseweg,2,5431 RX,CUIJK,1982,LAND VAN CUIJK,0485336336,secondary
Noord-Brabant,"Parmant Scholen voor vwo, havo, mavo, vbo, pro en lwoo",von Flotowlaan,1,5653 AD,EINDHOVEN,0772,EINDHOVEN,0402116090,secondary
Noord-Brabant,"Mill Hill College voor mavo, havo en vwo",Venneweg,42,5051 BP,GOIRLE,0785,GOIRLE,0135420538,secondary
Noord-Brabant,Van Maerlantlyceum,Jacob van Maerlantlaan,11,5615 JS,EINDHOVEN,0772,EINDHOVEN,0402513704,secondary
Noord-Brabant,Eckartcollege voor Lyc Havo Mavo Vbo Lwoo,Damocleslaan,3,5631 KC,EINDHOVEN,0772,EINDHOVEN,0402972222,secondary
Noord-Brabant,"OMO Scholengroep Helmond voor vwo, havo, mavo, vbo en praktijkonderwijs",Keizerin Marialaan,4,5702 NR,HELMOND,0794,HELMOND,0492792020,secondary
Noord-Brabant,Sint-Janslyceum School voor Gymnasium Atheneum Havo en Mavo,Sweelinckplein,3,5216 EG,'S-HERTOGENBOSCH,0796,S HERTOGENBOSCH,0736154780,secondary
Noord-Brabant,Maaslandcollege Scholengemeenschap voor Mavo Havo Vwo,Vianenstraat,1,5342 AJ,OSS,0828,OSS,0412667070,secondary
Noord-Brabant,"Scholengemeenschap Tongerlo voor lyceum, havo, mavo, vmbo, praktijkonderwijs",Bovendonk,1,4707 ZH,ROOSENDAAL,1674,ROOSENDAAL,0165792000,secondary
Noord-Brabant,Theresialyceum voor gymnasium atheneum en havo,Prof Cobbenhagenlaan,5,5037 DA,TILBURG,0855,TILBURG,0134673738,secondary
Noord-Brabant,Sint Odulphuslyceum Scholengemeenschap voor VWO en HAVO,Noordhoekring,99,5038 GC,TILBURG,0855,TILBURG,0135426652,secondary
Noord-Brabant,"Scholengemeenschap Were Di voor gymnasium, atheneum, havo, vmbo en lwoo",Merendreef,1,5553 CC,VALKENSWAARD,0858,VALKENSWAARD,0402074700,secondary
Noord-Brabant,Kwadrant Scholengroep  RK Regionale Scholengemeenschap voor Vwo Havo en Vmbo,Mgr. Schaepmanlaan,13,5103 BB,DONGEN,0766,DONGEN,0162372810,secondary
Noord-Brabant,Bossche Vakschool voor Mavo Vbo Lwoo,Hervensebaan,5,5232 JL,'S-HERTOGENBOSCH,0796,S HERTOGENBOSCH,0736443777,secondary
Noord-Brabant,Baanderherencollege Praktijkonderwijs,Baanderherenweg,2,5282 RJ,BOXTEL,0757,BOXTEL,0411676924,secondary
Noord-Brabant,De Nieuwste School voor vwo havo mavo,Professor Goossenslaan,1-02,5022 DM,TILBURG,0855,TILBURG,0135812066,secondary
Noord-Brabant,"De Rijzert, school voor Praktijkonderwijs",Hedikhuizerweg,3,5222 BC,'S-HERTOGENBOSCH,0796,S HERTOGENBOSCH,0736217623,secondary
Noord-Brabant,Regionale Scholengemeenschap 't Rijks School voor Lyceum Havo Mavo,Burg Stulemeijerlaan,24,4611 EG,BERGEN OP ZOOM,0748,BERGEN OP ZOOM,0164242150,secondary
Noord-Brabant,Jan Tinbergen College Openbare Scholengemeenschap voor Ath Havo Mavo,Burg Schneiderlaan,2,4706 EZ,ROOSENDAAL,1674,ROOSENDAAL,0165543871,secondary
Noord-Brabant,Scholengemeenschap De Rooi Pannen,Dr. Ahausstraat,1,5042 EK,TILBURG,0855,TILBURG,0135002100,secondary
Noord-Brabant,Koning Willem II College voor Lyc Havo Mavo,Tatraweg,80,5022 DS,TILBURG,0855,TILBURG,0135436631,secondary
Noord-Brabant,"Beatrix College voor Mavo, Havo, Atheneum",Ketelhavenstraat,3,5045 NG,TILBURG,0855,TILBURG,0135711725,secondary
Noord-Brabant,Strabrechtcollege Scholengemeenschap voor LYC HAVO MAVO,Grote Bos,2,5666 AZ,GELDROP,1771,GELDROP-MIERLO,0402867715,secondary
Noord-Brabant,Openbaar Stedelijk College Eindhoven voor Atheneum Havo Mavo Vbo Lwoo,Henegouwenlaan,2-2A,5628 WK,EINDHOVEN,0772,EINDHOVEN,0402645367,secondary
Noord-Brabant,SiNTLUCAS,Torenallee,75,5617 BB,EINDHOVEN,0772,EINDHOVEN,0402591391,secondary
Noord-Brabant,Sint-Oelbert vwo,Warandelaan,3,4904 PA,OOSTERHOUT NB,0826,OOSTERHOUT,0162447474,secondary
Noord-Brabant,Stedelijk Gymnasium Breda,Nassausingel,7,4811 DE,BREDA,0758,BREDA,0765225040,secondary
Noord-Brabant,Newmancollege Rooms Katholieke Scholengemeenschap voor Vwo Havo Mavo,Verviersstraat,4,4826 HT,BREDA,0758,BREDA,0765810450,secondary
Noord-Brabant,Onze Lieve Vrouwelyceum - Breda,Paul Windhausenweg,11,4818 TA,BREDA,0758,BREDA,0765224707,secondary
Noord-Brabant,Scholengemeenschap Breda voor Katholiek Lyceum Havo Mavo Vbo Lwoo,Emerweg,29,4814 NA,BREDA,0758,BREDA,0765601370,secondary
Noord-Brabant,Graaf Engelbrecht voor mavo/havo/vwo,Ganzerik,3,4822 RK,BREDA,0758,BREDA,0765421191,secondary
Noord-Brabant,Mgr Frencken College voor Atheneum en Havo,Slotlaan,40,4902 AE,OOSTERHOUT NB,0826,OOSTERHOUT,0162426355,secondary
Noord-Brabant,W v Oranje Coll Chr SGM v Ath Havo Mavo Vbo Lwoo,De Gaard,4,5146 AW,WAALWIJK,0867,WAALWIJK,0416333069,secondary
Noord-Brabant,MET Praktijkonderwijs Waalwijk,Koetshuislaan,1,5146 BA,WAALWIJK,0867,WAALWIJK,0416333146,secondary
Noord-Brabant,Praktijkcollege Tilburg,Brittendreef,9,5012 AE,TILBURG,0855,TILBURG,0134632296,secondary
Noord-Brabant,Altena College Christelijke Scholengemeenschap voor Atheneum Havo en Mavo,Rijksstraatweg,153,4254 XD,SLEEUWIJK,1959,ALTENA,0183302944,secondary
Noord-Holland,Regionale Scholengemeenschap Enkhuizen voor MAVO HAVO VWO,Boendersveld,3,1602 DK,ENKHUIZEN,0388,ENKHUIZEN,0228350800,secondary
Noord-Holland,Gymnasium Felisenum,Van Hogendorplaan,2,1981 EE,VELSEN-ZUID,0453,VELSEN,0255545710,secondary
Noord-Holland,Stedelijk Gymnasium,Prinsenhof,3,2011 TR,HAARLEM,0392,HAARLEM,0235125353,secondary
Noord-Holland,Barlaeus Gymnasium,Weteringschans,31,1017 RV,AMSTERDAM,0363,AMSTERDAM,0206263396,secondary
Noord-Holland,Vossius Gymnasium,Messchaertstraat,1,1077 WS,AMSTERDAM,0363,AMSTERDAM,0206620934,secondary
Noord-Holland,osg Willem Blaeu voor vwo havo mavo en vbo,Robonsbosweg,11,1816 MK,ALKMAAR,0361,ALKMAAR,0725122477,secondary
Noord-Holland,Focus school voor praktijkonderwijs,Umbriellaan,1,1702 AJ,HEERHUGOWAARD,1980,DIJK EN WAARD,0725400205,secondary
Noord-Holland,Berger Scholengemeenschap voor vwo havo en mavo,Rondelaan,34,1861 ED,BERGEN NH,0373,BERGEN NH,0725894118,secondary
Noord-Holland,rsg Wiringherlant voor vwo havo mavo en vbo,Dokter Tamsmalaan,1-A,1771 AB,WIERINGERWERF,1911,HOLLANDS KROON,0227513830,secondary
Noord-Holland,"De Viaan, school voor praktijkonderwijs",Havinghastraat,11,1817 DA,ALKMAAR,0361,ALKMAAR,0725115213,secondary
Noord-Holland,Stedelijk Dalton College Alkmaar voor vwo havo mavo en vbo,Arubastraat,4,1825 PV,ALKMAAR,0361,ALKMAAR,0725625000,secondary
Noord-Holland,Huygens College Heerhugowaard voor vwo havo mavo en vbo,Middenweg,68,1703 RD,HEERHUGOWAARD,1980,DIJK EN WAARD,0725765700,secondary
Noord-Holland,Murmellius Gymnasium,Bergerhout,1,1815 DA,ALKMAAR,0361,ALKMAAR,0725272072,secondary
Noord-Holland,Gemeentelijk Gymnasium,Vaartweg,54,1217 SV,HILVERSUM,0402,HILVERSUM,0356241181,secondary
Noord-Holland,CVO 't Gooi  voor Lyc Havo VMBO Lwoo,Bisonlaan,1,1217 GH,HILVERSUM,0402,HILVERSUM,0356215751,secondary
Noord-Holland,Kairos College,Buiksloterdijk,332,1034 ZG,AMSTERDAM,0363,AMSTERDAM,0639766819,secondary
Noord-Holland,Joodse Scholengemeenschap Maimonides voor Ath Mavo En Afd Havo,Noordbrabantstraat,17,1083 BE,AMSTERDAM,0363,AMSTERDAM,0206426161,secondary
Noord-Holland,Montessori Scholengemeenschap Amsterdam voor Lyceum Havo Mavo Vbo Lwoo,Pieter de Hoochstraat,59,1071 ED,AMSTERDAM,0363,AMSTERDAM,0206767855,secondary
Noord-Holland,Montessori Lyceum Terra Nova,Pampuslaan,1,1087 HP,AMSTERDAM,0363,AMSTERDAM,0203443000,secondary
Noord-Holland,Het Amsterdams Lyceum,Valeriusplein,15,1075 BJ,AMSTERDAM,0363,AMSTERDAM,0205747744,secondary
Noord-Holland,De Pijler school voor praktijk onderwijs,Drs. F. Bijlweg,232,1784 MC,DEN HELDER,0400,DEN HELDER,0883433300,secondary
Noord-Holland,Esprit Scholen voor Lyceum Havo Mavo Vbo Lwoo,Burg Hogguerstraat,2,1064 EB,AMSTERDAM,0363,AMSTERDAM,0205854811,secondary
Noord-Holland,Het 4e Gymnasium,Archangelweg,4,1013 ZZ,AMSTERDAM,0363,AMSTERDAM,0205854811,secondary
Noord-Holland,Erfgooiers College mavo havo vwo,Graaf Wichman,175,1276 KD,HUIZEN,0406,HUIZEN,0355248020,secondary
Noord-Holland,Vonk,Drechterwaard,10-A,1824 EX,ALKMAAR,0361,ALKMAAR,0725147666,secondary
Noord-Holland,"Alberdingk Thijm Scholen Vwo, Havo, Mavo, Vbo, LWOO",Emmastraat,56-58,1213 AL,HILVERSUM,0402,HILVERSUM,0356460088,secondary
Noord-Holland,Laar en Berg scholengemeenschap voor havo en vwo,Langsakker,4,1251 GB,LAREN NH,0417,LAREN, ,secondary
Noord-Holland,Aloysius College voor mavo en havo,Schapenkamp,200,1211 PB,HILVERSUM,0402,HILVERSUM, ,secondary
Noord-Holland,St Vituscollege Bussum/Naarden,Beerensteinerlaan,69,1406 NR,BUSSUM,1942,GOOISE MEREN,0356931153,secondary
Noord-Holland,Volantcollege voor mavo havo vwo,Nieuwe 's-Gravelandseweg,38,1405 HM,BUSSUM,1942,GOOISE MEREN,0356927600,secondary
Noord-Holland,Gooise Praktijkschool,Laapersboog,5,1213 VC,HILVERSUM,0402,HILVERSUM,0356264040,secondary
Noord-Holland,"Gooise Scholenfederatie vwo, havo, vmbo",Vossiuslaan,2-A,1401 RT,BUSSUM,1942,GOOISE MEREN,0356933294,secondary
Noord-Holland,Gooise Scholen Federatie Weesp,Amstellandlaan,1-A,1382 CD,WEESP,0363,AMSTERDAM,0294805250,secondary
Noord-Holland,St. Ignatiusgymnasium,Jan van Eijckstraat,47,1077 LH,AMSTERDAM,0363,AMSTERDAM,0206763868,secondary
Noord-Holland,Fons Vitae Lyceum voor havo en vwo,Reijnier Vinkeleskade,53,1071 SW,AMSTERDAM,0363,AMSTERDAM,0205712410,secondary
Noord-Holland,St. Nicolaaslyceum voor havo en vwo,Beethovenplein,2,1077 WM,AMSTERDAM,0363,AMSTERDAM,0206445151,secondary
Noord-Holland,"Da Vinci College School voor mavo/havo, havo, vwo, tweetalig ond. en technasium",Johanna Naberstraat,218,1442 BG,PURMEREND,0439,PURMEREND,0299413327,secondary
Noord-Holland,Scholen aan Zee voor vwo havo mavo vmbo lwoo,Drs. F. Bijlweg,6,1784 MC,DEN HELDER,0400,DEN HELDER,0223540315,secondary
Noord-Holland,Bonhoeffer College Scholengemeenschap voor Mavo Havo Vwo,Pieter Kieftstraat,20,1902 RA,CASTRICUM,0383,CASTRICUM,0251653165,secondary
Noord-Holland,Jac P Thijsse College voor Vwo Havo Mavo,De Bloemen,65,1902 GT,CASTRICUM,0383,CASTRICUM,0251652571,secondary
Noord-Holland,SVOK H-B Vmbo-Havo-Ath-Gym,Bullerlaan,2,1945 SR,BEVERWIJK,0375,BEVERWIJK,0251233070,secondary
Noord-Holland,Forta PRO,Jan van Kuikweg,12,1965 BB,HEEMSKERK,0396,HEEMSKERK,0251226601,secondary
Noord-Holland,Katholiek Scholengemeenschap Hoofddorp voor Lyceum HAVO en MAVO,Assumburg,10,2135 BA,HOOFDDORP,0394,HAARLEMMERMEER,0235677588,secondary
Noord-Holland,Scholengemeenschap Eerste Christelijk Lyceum Vwo en Havo,Zuider Emmakade,43,2012 KN,HAARLEM,0392,HAARLEM,0235311651,secondary
Noord-Holland,"Herbert Vissers College voor mavo, havo,  atheneum en gymnasium",Beurtschipper,200,2152 LG,NIEUW-VENNEP,0394,HAARLEMMERMEER,0252661566,secondary
Noord-Holland,Rooms Katholieke Scholengemeenschap Thamen voor Mavo Vbo Lwoo,Den Uyllaan,4,1421 NK,UITHOORN,0451,UITHOORN,0297563192,secondary
Noord-Holland,Haemstede Barger MAVO,Koediefslaan,73,2101 BT,HEEMSTEDE,0397,HEEMSTEDE,0235282380,secondary
Noord-Holland,Kaj Munk College voor Atheneum Havo Mavo,Kaj Munkweg,3,2131 RV,HOOFDDORP,0394,HAARLEMMERMEER,0235616198,secondary
Noord-Holland,Ir. Lely Lyceum voor Atheneum Havo Mavo Vmbo,Ravenswaaipad,3,1106 AW,AMSTERDAM,0363,AMSTERDAM,0205633050,secondary
Noord-Holland,Futuris Scholengemeenschap voor vmbo/mavo en ISK,Pandora,1,1183 KK,AMSTELVEEN,0362,AMSTELVEEN,0205032121,secondary
Noord-Holland,Scholengemeenschap voor Vwo Havo Mavo Het Hervormd Lyceum,Hemsterhuisstraat,79,1065 JX,AMSTERDAM,0363,AMSTERDAM,0206152780,secondary
Noord-Holland,Scholengemeenschap voor Atheneum en Havo Het Hervormd Lyceum Zuid,Geulstraat,9,1078 KW,AMSTERDAM,0363,AMSTERDAM,0206627983,secondary
Noord-Holland,H Wesselink College Christelijke Scholengemeenschap voor Vwo Havo Mavo,Startbaan,3,1185 XP,AMSTELVEEN,0362,AMSTELVEEN,0206459751,secondary
Noord-Holland,Chr Sgm Buitenveldert v Gymn Ath Havo en Mavo,De Cuserstraat,3,1081 CK,AMSTERDAM,0363,AMSTERDAM,0206423902,secondary
Noord-Holland,Vrije School Noord Holland voor Atheneum Havo Mavo,Fred. Roeskestraat,84,1076 ED,AMSTERDAM,0363,AMSTERDAM,0205745830,secondary
Noord-Holland,Dalton Scholengemeenschap Spinozalyceum voor Vwo Havo Mavo,Peter van Anrooystraat,8,1076 BH,AMSTERDAM,0363,AMSTERDAM,0205777444,secondary
Noord-Holland,Scholengroep Zaandam voor vwo havo mavo vmbo lwoo,Vincent van Goghweg,42,1506 JD,ZAANDAM,0479,ZAANSTAD,0756170055,secondary
Noord-Holland,Scholengroep Krommenie voor Vwo Havo Mavo Vbo Lwoo,Erasmusstraat,28,1561 KD,KROMMENIE,0479,ZAANSTAD,0756210426,secondary
Noord-Holland,Praktijkschool De Brug,Saenredamstraat,39,1566 KL,ASSENDELFT,0479,ZAANSTAD,0756210688,secondary
Noord-Holland,Zuiderzee College voor VMBO,Zuiderzee,200,1503 HZ,ZAANDAM,0479,ZAANSTAD,0756166069,secondary
Noord-Holland,"Noordzee Onderwijs Groep voor Gymnasium, Atheneum, Havo, Vmbo",Wolff en Dekenlaan,1,1985 HP,DRIEHUIS,0453,VELSEN,0255546400,secondary
Noord-Holland,Haarlem College Scholengemeenschap voor Mavo Vbo Lwoo,Broekweg,1,2035 LE,HAARLEM,0392,HAARLEM,0235311572,secondary
Noord-Holland,Montessori College voor Mavo Aerdenhout,Boekenroodeweg,5,2111 HJ,AERDENHOUT,0377,BLOEMENDAAL,0235246246,secondary
Noord-Holland,Noordzee Onderwijs Groep voor Praktijkonderwijs,Eenhoornstraat,4,1973 XT,IJMUIDEN,0453,VELSEN,0255516343,secondary
Noord-Holland,School voor Praktische Vorming Oost-ter-Hout,Oosterhoutlaan,19,2012 RA,HAARLEM,0392,HAARLEM,0235290350,secondary
Noord-Holland,Rietland College,Rietvoornlaan,5,2132 PG,HOOFDDORP,0394,HAARLEMMERMEER,0235612136,secondary
Noord-Holland,Hartenlustsch voor Mavo,Vijverweg,31,2061 GT,BLOEMENDAAL,0377,BLOEMENDAAL,0235251702,secondary
Noord-Holland,Solyvius College SGM voor Lyc Havo Mavo Vbo Lwoo,Baron De Coubertinlaan,2,2134 CG,HOOFDDORP,0394,HAARLEMMERMEER,0235631644,secondary
Noord-Holland,Openbare Scholengemeenschap Vellesan College Ath Havo Mavo Vbo Lwoo,Briniostraat,16,1971 HM,IJMUIDEN,0453,VELSEN,0255519001,secondary
Noord-Holland,Gem Schoter Scholengemeenschap voor Atheneum Havo en Mavo,Sportweg,9,2024 CN,HAARLEM,0392,HAARLEM,0235258491,secondary
Noord-Holland,Coornhertlyc Gem Scholengemeenschap Lyceum Havo Mavo,Lyceumlaan,1,2012 WT,HAARLEM,0392,HAARLEM,0235121616,secondary
Noord-Holland,Spaarne College Haarlem voor Mavo Vbo Lwoo,Badmintonpad,15,2023 BT,HAARLEM,0392,HAARLEM,0235415100,secondary
Noord-Holland,Praktijkschool Uithoorn,Legmeerplein,55,1422 RG,UITHOORN,0451,UITHOORN,0297267018,secondary
Noord-Holland,Haarlem College school voor havo,Broekweg,1,2035 LE,HAARLEM,0392,HAARLEM,0235311572,secondary
Noord-Holland,Calandlyceum voor Gymnasium Atheneum Havo Vmbo,Pieter Calandlaan,182,1068 NT,AMSTERDAM,0363,AMSTERDAM,0206675353,secondary
